year;month;day;hour;minute;tweets;related;rainfall (mm/30min);Normalized year;Normalized month;Normalized day;Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
2016;1;8;14;30;42;0;0.0;1.0;0.5;0.25806451612903225;0.6086956521739131;1.0;0.3853211009174312;0.0;0.0;0.0;0
2016;1;26;11;30;30;0;0.0;1.0;0.5;0.8387096774193549;0.4782608695652174;1.0;0.27522935779816515;0.0;0.0;0.0;0
2016;1;1;17;30;38;1;0.0;1.0;0.5;0.03225806451612903;0.7391304347826086;1.0;0.3486238532110092;0.25;0.0;0.0;0
2016;1;16;1;0;27;0;0.0;1.0;0.5;0.5161290322580645;0.043478260869565216;0.0;0.24770642201834864;0.0;0.0;0.0;0
2016;1;5;11;0;29;0;0.0;1.0;0.5;0.16129032258064516;0.4782608695652174;0.0;0.26605504587155965;0.0;0.0;0.0;0
2016;1;20;20;0;47;0;0.0;1.0;0.5;0.6451612903225806;0.8695652173913043;0.0;0.43119266055045874;0.0;0.0;0.0;0
2016;1;9;23;0;0;0;0.4;1.0;0.5;0.2903225806451613;1.0;0.0;0.0;0.0;0.016813787305590584;0.0;0
2016;1;17;14;30;68;0;0.0;1.0;0.5;0.5483870967741935;0.6086956521739131;1.0;0.6238532110091743;0.0;0.0;0.0;0
2016;1;29;22;30;50;0;0.0;1.0;0.5;0.9354838709677419;0.9565217391304348;1.0;0.45871559633027525;0.0;0.0;0.0;0
2016;1;26;13;30;48;0;0.0;1.0;0.5;0.8387096774193549;0.5652173913043478;1.0;0.44036697247706424;0.0;0.0;0.0;0
2016;1;31;12;30;60;0;0.0;1.0;0.5;1.0;0.5217391304347826;1.0;0.5504587155963303;0.0;0.0;0.0;0
2016;1;5;0;0;19;0;0.0;1.0;0.5;0.16129032258064516;0.0;0.0;0.1743119266055046;0.0;0.0;0.0;0
2016;1;24;6;30;11;0;0.0;1.0;0.5;0.7741935483870968;0.2608695652173913;1.0;0.10091743119266056;0.0;0.0;0.0;0
2016;1;20;4;30;4;0;0.0;1.0;0.5;0.6451612903225806;0.17391304347826086;1.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;10;21;30;45;0;0.0;1.0;0.5;0.3225806451612903;0.9130434782608695;1.0;0.41284403669724773;0.0;0.0;0.0;0
2016;1;30;0;30;42;0;0.0;1.0;0.5;0.967741935483871;0.0;1.0;0.3853211009174312;0.0;0.0;0.0;0
2016;1;10;0;30;0;0;0.0;1.0;0.5;0.3225806451612903;0.0;1.0;0.0;0.0;0.0;0.0;0
2016;1;2;19;30;13;0;0.0;1.0;0.5;0.06451612903225806;0.8260869565217391;1.0;0.11926605504587157;0.0;0.0;0.0;0
2016;1;19;13;30;41;0;0.0;1.0;0.5;0.6129032258064516;0.5652173913043478;1.0;0.3761467889908257;0.0;0.0;0.0;0
2016;1;2;2;0;7;0;0.0;1.0;0.5;0.06451612903225806;0.08695652173913043;0.0;0.06422018348623854;0.0;0.0;0.0;0
2016;1;4;7;30;27;0;0.0;1.0;0.5;0.12903225806451613;0.30434782608695654;1.0;0.24770642201834864;0.0;0.0;0.0;0
2016;1;17;8;0;6;0;0.0;1.0;0.5;0.5483870967741935;0.34782608695652173;0.0;0.05504587155963303;0.0;0.0;0.0;0
2016;1;24;15;30;74;1;0.0;1.0;0.5;0.7741935483870968;0.6521739130434783;1.0;0.6788990825688074;0.25;0.0;0.0;0
2016;1;9;1;0;24;0;0.0;1.0;0.5;0.2903225806451613;0.043478260869565216;0.0;0.22018348623853212;0.0;0.0;0.0;0
2016;1;22;22;0;69;0;0.0;1.0;0.5;0.7096774193548387;0.9565217391304348;0.0;0.6330275229357798;0.0;0.0;0.0;0
2016;1;28;20;30;47;0;0.0;1.0;0.5;0.9032258064516129;0.8695652173913043;1.0;0.43119266055045874;0.0;0.0;0.0;0
2016;1;26;10;30;43;0;0.0;1.0;0.5;0.8387096774193549;0.43478260869565216;1.0;0.3944954128440367;0.0;0.0;0.0;0
2016;1;31;16;0;59;0;0.0;1.0;0.5;1.0;0.6956521739130435;0.0;0.5412844036697247;0.0;0.0;0.0;0
2016;1;13;1;30;13;0;0.0;1.0;0.5;0.41935483870967744;0.043478260869565216;1.0;0.11926605504587157;0.0;0.0;0.0;0
2016;1;4;19;30;66;0;0.0;1.0;0.5;0.12903225806451613;0.8260869565217391;1.0;0.6055045871559633;0.0;0.0;0.0;0
2016;1;9;0;0;31;0;0.0;1.0;0.5;0.2903225806451613;0.0;0.0;0.28440366972477066;0.0;0.0;0.0;0
2016;1;26;19;0;49;0;0.0;1.0;0.5;0.8387096774193549;0.8260869565217391;0.0;0.44954128440366975;0.0;0.0;0.0;0
2016;1;25;4;30;3;0;0.0;1.0;0.5;0.8064516129032258;0.17391304347826086;1.0;0.027522935779816515;0.0;0.0;0.0;0
2016;1;20;4;0;4;0;0.0;1.0;0.5;0.6451612903225806;0.17391304347826086;0.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;17;17;30;62;0;0.0;1.0;0.5;0.5483870967741935;0.7391304347826086;1.0;0.5688073394495413;0.0;0.0;0.0;0
2016;1;8;15;30;43;0;0.0;1.0;0.5;0.25806451612903225;0.6521739130434783;1.0;0.3944954128440367;0.0;0.0;0.0;0
2016;1;25;9;30;54;0;0.0;1.0;0.5;0.8064516129032258;0.391304347826087;1.0;0.4954128440366973;0.0;0.0;0.0;0
2016;1;25;19;30;99;1;0.0;1.0;0.5;0.8064516129032258;0.8260869565217391;1.0;0.908256880733945;0.25;0.0;0.0;0
2016;1;8;7;0;12;0;0.0;1.0;0.5;0.25806451612903225;0.30434782608695654;0.0;0.11009174311926606;0.0;0.0;0.0;0
2016;1;29;3;0;11;0;0.0;1.0;0.5;0.9354838709677419;0.13043478260869565;0.0;0.10091743119266056;0.0;0.0;0.0;0
2016;1;31;1;30;28;0;0.0;1.0;0.5;1.0;0.043478260869565216;1.0;0.25688073394495414;0.0;0.0;0.0;0
2016;1;13;3;0;12;0;0.0;1.0;0.5;0.41935483870967744;0.13043478260869565;0.0;0.11009174311926606;0.0;0.0;0.0;0
2016;1;17;23;0;60;0;0.0;1.0;0.5;0.5483870967741935;1.0;0.0;0.5504587155963303;0.0;0.0;0.0;0
2016;1;13;23;30;44;0;0.0;1.0;0.5;0.41935483870967744;1.0;1.0;0.4036697247706422;0.0;0.0;0.0;0
2016;1;6;3;30;5;0;0.0;1.0;0.5;0.1935483870967742;0.13043478260869565;1.0;0.045871559633027525;0.0;0.0;0.0;0
2016;1;17;12;0;65;0;0.0;1.0;0.5;0.5483870967741935;0.5217391304347826;0.0;0.5963302752293578;0.0;0.0;0.0;0
2016;1;12;2;30;8;0;0.2;1.0;0.5;0.3870967741935484;0.08695652173913043;1.0;0.07339449541284404;0.0;0.008406893652795292;0.2;0
2016;1;20;17;30;44;0;0.0;1.0;0.5;0.6451612903225806;0.7391304347826086;1.0;0.4036697247706422;0.0;0.0;0.0;0
2016;1;24;12;0;47;0;0.0;1.0;0.5;0.7741935483870968;0.5217391304347826;0.0;0.43119266055045874;0.0;0.0;0.0;0
2016;1;10;0;0;0;0;0.2;1.0;0.5;0.3225806451612903;0.0;0.0;0.0;0.0;0.008406893652795292;0.0;0
2016;1;30;10;0;35;0;0.0;1.0;0.5;0.967741935483871;0.43478260869565216;0.0;0.3211009174311927;0.0;0.0;0.0;0
2016;1;22;9;30;40;0;0.0;1.0;0.5;0.7096774193548387;0.391304347826087;1.0;0.3669724770642202;0.0;0.0;0.0;0
2016;1;26;15;0;33;0;0.0;1.0;0.5;0.8387096774193549;0.6521739130434783;0.0;0.30275229357798167;0.0;0.0;0.0;0
2016;1;27;9;0;28;0;0.0;1.0;0.5;0.8709677419354839;0.391304347826087;0.0;0.25688073394495414;0.0;0.0;0.0;0
2016;1;8;19;0;38;0;0.0;1.0;0.5;0.25806451612903225;0.8260869565217391;0.0;0.3486238532110092;0.0;0.0;0.0;0
2016;1;2;5;0;1;0;0.0;1.0;0.5;0.06451612903225806;0.21739130434782608;0.0;0.009174311926605505;0.0;0.0;0.0;0
2016;1;15;2;0;8;0;0.4;1.0;0.5;0.4838709677419355;0.08695652173913043;0.0;0.07339449541284404;0.0;0.016813787305590584;0.98;0
2016;1;23;20;0;43;0;0.0;1.0;0.5;0.7419354838709677;0.8695652173913043;0.0;0.3944954128440367;0.0;0.0;0.0;0
2016;1;7;14;0;57;0;0.0;1.0;0.5;0.22580645161290322;0.6086956521739131;0.0;0.5229357798165137;0.0;0.0;0.0;0
2016;1;27;13;30;48;0;0.0;1.0;0.5;0.8709677419354839;0.5652173913043478;1.0;0.44036697247706424;0.0;0.0;0.0;0
2016;1;3;8;30;7;0;0.0;1.0;0.5;0.0967741935483871;0.34782608695652173;1.0;0.06422018348623854;0.0;0.0;0.0;0
2016;1;25;20;0;96;0;0.0;1.0;0.5;0.8064516129032258;0.8695652173913043;0.0;0.8807339449541285;0.0;0.0;0.0;0
2016;1;3;4;0;0;0;0.0;1.0;0.5;0.0967741935483871;0.17391304347826086;0.0;0.0;0.0;0.0;0.0;0
2016;1;10;1;0;0;0;0.0;1.0;0.5;0.3225806451612903;0.043478260869565216;0.0;0.0;0.0;0.0;0.2;0
2016;1;20;18;0;51;0;0.0;1.0;0.5;0.6451612903225806;0.782608695652174;0.0;0.46788990825688076;0.0;0.0;0.0;0
2016;1;6;15;0;42;0;0.0;1.0;0.5;0.1935483870967742;0.6521739130434783;0.0;0.3853211009174312;0.0;0.0;0.0;0
2016;1;15;11;30;31;0;0.0;1.0;0.5;0.4838709677419355;0.4782608695652174;1.0;0.28440366972477066;0.0;0.0;0.0;0
2016;1;7;6;0;11;0;0.0;1.0;0.5;0.22580645161290322;0.2608695652173913;0.0;0.10091743119266056;0.0;0.0;0.0;0
2016;1;31;8;30;17;0;0.0;1.0;0.5;1.0;0.34782608695652173;1.0;0.1559633027522936;0.0;0.0;0.0;0
2016;1;20;8;30;31;0;0.0;1.0;0.5;0.6451612903225806;0.34782608695652173;1.0;0.28440366972477066;0.0;0.0;0.0;0
2016;1;31;5;30;2;0;0.0;1.0;0.5;1.0;0.21739130434782608;1.0;0.01834862385321101;0.0;0.0;0.0;0
2016;1;20;11;0;38;0;0.0;1.0;0.5;0.6451612903225806;0.4782608695652174;0.0;0.3486238532110092;0.0;0.0;0.0;0
2016;1;8;22;30;41;0;0.0;1.0;0.5;0.25806451612903225;0.9565217391304348;1.0;0.3761467889908257;0.0;0.0;0.0;0
2016;1;7;1;0;24;0;0.0;1.0;0.5;0.22580645161290322;0.043478260869565216;0.0;0.22018348623853212;0.0;0.0;0.0;0
2016;1;30;19;0;70;0;0.0;1.0;0.5;0.967741935483871;0.8260869565217391;0.0;0.6422018348623854;0.0;0.0;0.0;0
2016;1;25;10;30;87;0;0.0;1.0;0.5;0.8064516129032258;0.43478260869565216;1.0;0.7981651376146789;0.0;0.0;0.0;0
2016;1;3;17;0;41;0;0.0;1.0;0.5;0.0967741935483871;0.7391304347826086;0.0;0.3761467889908257;0.0;0.0;0.0;0
2016;1;7;21;30;50;0;0.0;1.0;0.5;0.22580645161290322;0.9130434782608695;1.0;0.45871559633027525;0.0;0.0;0.0;0
2016;1;7;4;0;2;0;0.0;1.0;0.5;0.22580645161290322;0.17391304347826086;0.0;0.01834862385321101;0.0;0.0;0.0;0
2016;1;12;7;0;15;0;0.0;1.0;0.5;0.3870967741935484;0.30434782608695654;0.0;0.13761467889908258;0.0;0.0;0.2;0
2016;1;15;23;0;60;0;0.0;1.0;0.5;0.4838709677419355;1.0;0.0;0.5504587155963303;0.0;0.0;0.0;0
2016;1;26;4;30;1;0;0.0;1.0;0.5;0.8387096774193549;0.17391304347826086;1.0;0.009174311926605505;0.0;0.0;0.0;0
2016;1;8;11;30;39;0;0.0;1.0;0.5;0.25806451612903225;0.4782608695652174;1.0;0.3577981651376147;0.0;0.0;0.0;0
2016;1;4;15;0;31;0;0.0;1.0;0.5;0.12903225806451613;0.6521739130434783;0.0;0.28440366972477066;0.0;0.0;0.0;0
2016;1;18;6;0;7;0;0.0;1.0;0.5;0.5806451612903226;0.2608695652173913;0.0;0.06422018348623854;0.0;0.0;0.0;0
2016;1;9;22;30;0;0;0.4;1.0;0.5;0.2903225806451613;0.9565217391304348;1.0;0.0;0.0;0.016813787305590584;0.4;0
2016;1;11;9;0;28;1;0.2;1.0;0.5;0.3548387096774194;0.391304347826087;0.0;0.25688073394495414;0.25;0.008406893652795292;0.0;0
2016;1;5;10;30;35;0;0.0;1.0;0.5;0.16129032258064516;0.43478260869565216;1.0;0.3211009174311927;0.0;0.0;0.0;0
2016;1;19;14;30;49;0;0.0;1.0;0.5;0.6129032258064516;0.6086956521739131;1.0;0.44954128440366975;0.0;0.0;0.0;0
2016;1;4;0;0;25;0;0.0;1.0;0.5;0.12903225806451613;0.0;0.0;0.22935779816513763;0.0;0.0;0.0;0
2016;1;23;11;0;48;0;0.0;1.0;0.5;0.7419354838709677;0.4782608695652174;0.0;0.44036697247706424;0.0;0.0;0.0;0
2016;1;22;16;30;48;0;0.0;1.0;0.5;0.7096774193548387;0.6956521739130435;1.0;0.44036697247706424;0.0;0.0;0.0;0
2016;1;19;16;0;36;0;0.0;1.0;0.5;0.6129032258064516;0.6956521739130435;0.0;0.3302752293577982;0.0;0.0;0.0;0
2016;1;25;15;0;98;0;0.0;1.0;0.5;0.8064516129032258;0.6521739130434783;0.0;0.8990825688073395;0.0;0.0;0.0;0
2016;1;15;3;0;15;0;0.99;1.0;0.5;0.4838709677419355;0.13043478260869565;0.0;0.13761467889908258;0.0;0.0416141235813367;0.6;0
2016;1;13;23;0;39;0;0.0;1.0;0.5;0.41935483870967744;1.0;0.0;0.3577981651376147;0.0;0.0;0.0;0
2016;1;20;9;0;34;0;0.0;1.0;0.5;0.6451612903225806;0.391304347826087;0.0;0.3119266055045872;0.0;0.0;0.0;0
2016;1;5;5;30;6;0;0.0;1.0;0.5;0.16129032258064516;0.21739130434782608;1.0;0.05504587155963303;0.0;0.0;0.0;0
2016;1;12;5;30;8;0;1.76;1.0;0.5;0.3870967741935484;0.21739130434782608;1.0;0.07339449541284404;0.0;0.07398066414459857;1.18;0
2016;1;11;5;0;7;0;0.2;1.0;0.5;0.3548387096774194;0.21739130434782608;0.0;0.06422018348623854;0.0;0.008406893652795292;0.2;0
2016;1;15;13;30;47;4;0.2;1.0;0.5;0.4838709677419355;0.5652173913043478;1.0;0.43119266055045874;1.0;0.008406893652795292;0.0;0
2016;1;29;20;0;69;0;0.0;1.0;0.5;0.9354838709677419;0.8695652173913043;0.0;0.6330275229357798;0.0;0.0;0.0;0
2016;1;16;2;0;22;0;0.0;1.0;0.5;0.5161290322580645;0.08695652173913043;0.0;0.2018348623853211;0.0;0.0;0.0;0
2016;1;1;7;0;7;0;0.0;1.0;0.5;0.03225806451612903;0.30434782608695654;0.0;0.06422018348623854;0.0;0.0;0.0;0
2016;1;4;3;30;9;0;0.0;1.0;0.5;0.12903225806451613;0.13043478260869565;1.0;0.08256880733944955;0.0;0.0;0.0;0
2016;1;30;21;30;52;0;0.0;1.0;0.5;0.967741935483871;0.9130434782608695;1.0;0.47706422018348627;0.0;0.0;0.0;0
2016;1;6;23;0;25;0;0.0;1.0;0.5;0.1935483870967742;1.0;0.0;0.22935779816513763;0.0;0.0;0.0;0
2016;1;7;7;0;15;0;0.0;1.0;0.5;0.22580645161290322;0.30434782608695654;0.0;0.13761467889908258;0.0;0.0;0.0;0
2016;1;13;15;0;40;0;0.0;1.0;0.5;0.41935483870967744;0.6521739130434783;0.0;0.3669724770642202;0.0;0.0;0.0;0
2016;1;7;3;30;2;0;0.0;1.0;0.5;0.22580645161290322;0.13043478260869565;1.0;0.01834862385321101;0.0;0.0;0.0;0
2016;1;27;8;30;29;0;0.0;1.0;0.5;0.8709677419354839;0.34782608695652173;1.0;0.26605504587155965;0.0;0.0;0.0;0
2016;1;20;17;0;47;0;0.0;1.0;0.5;0.6451612903225806;0.7391304347826086;0.0;0.43119266055045874;0.0;0.0;0.0;0
2016;1;22;15;0;46;0;0.0;1.0;0.5;0.7096774193548387;0.6521739130434783;0.0;0.42201834862385323;0.0;0.0;0.0;0
2016;1;26;17;0;43;0;0.0;1.0;0.5;0.8387096774193549;0.7391304347826086;0.0;0.3944954128440367;0.0;0.0;0.0;0
2016;1;21;4;0;3;0;0.0;1.0;0.5;0.6774193548387096;0.17391304347826086;0.0;0.027522935779816515;0.0;0.0;0.0;0
2016;1;3;18;30;19;0;0.0;1.0;0.5;0.0967741935483871;0.782608695652174;1.0;0.1743119266055046;0.0;0.0;0.0;0
2016;1;29;9;0;24;0;0.0;1.0;0.5;0.9354838709677419;0.391304347826087;0.0;0.22018348623853212;0.0;0.0;0.0;0
2016;1;7;23;30;43;0;0.0;1.0;0.5;0.22580645161290322;1.0;1.0;0.3944954128440367;0.0;0.0;0.0;0
2016;1;7;19;30;36;0;0.0;1.0;0.5;0.22580645161290322;0.8260869565217391;1.0;0.3302752293577982;0.0;0.0;0.0;0
2016;1;15;0;0;30;0;0.98;1.0;0.5;0.4838709677419355;0.0;0.0;0.27522935779816515;0.0;0.04119377889869693;0.59;0
2016;1;17;10;30;30;0;0.0;1.0;0.5;0.5483870967741935;0.43478260869565216;1.0;0.27522935779816515;0.0;0.0;0.0;0
2016;1;17;23;30;55;0;0.0;1.0;0.5;0.5483870967741935;1.0;1.0;0.5045871559633027;0.0;0.0;0.0;0
2016;1;3;21;30;35;0;0.0;1.0;0.5;0.0967741935483871;0.9130434782608695;1.0;0.3211009174311927;0.0;0.0;0.0;0
2016;1;16;20;0;69;0;0.0;1.0;0.5;0.5161290322580645;0.8695652173913043;0.0;0.6330275229357798;0.0;0.0;0.0;0
2016;1;25;1;30;49;0;0.0;1.0;0.5;0.8064516129032258;0.043478260869565216;1.0;0.44954128440366975;0.0;0.0;0.0;0
2016;1;15;22;0;46;1;0.0;1.0;0.5;0.4838709677419355;0.9565217391304348;0.0;0.42201834862385323;0.25;0.0;0.0;0
2016;1;10;3;30;0;0;1.58;1.0;0.5;0.3225806451612903;0.13043478260869565;1.0;0.0;0.0;0.06641445985708282;2.36;0
2016;1;31;2;30;29;0;0.0;1.0;0.5;1.0;0.08695652173913043;1.0;0.26605504587155965;0.0;0.0;0.0;0
2016;1;15;4;30;10;0;0.2;1.0;0.5;0.4838709677419355;0.17391304347826086;1.0;0.09174311926605505;0.0;0.008406893652795292;0.2;0
2016;1;21;16;30;54;0;0.0;1.0;0.5;0.6774193548387096;0.6956521739130435;1.0;0.4954128440366973;0.0;0.0;0.0;0
2016;1;24;20;0;40;0;0.0;1.0;0.5;0.7741935483870968;0.8695652173913043;0.0;0.3669724770642202;0.0;0.0;0.0;0
2016;1;4;9;0;47;0;0.0;1.0;0.5;0.12903225806451613;0.391304347826087;0.0;0.43119266055045874;0.0;0.0;0.0;0
2016;1;21;18;30;17;0;0.0;1.0;0.5;0.6774193548387096;0.782608695652174;1.0;0.1559633027522936;0.0;0.0;0.0;0
2016;1;27;18;0;45;3;0.79;1.0;0.5;0.8709677419354839;0.782608695652174;0.0;0.41284403669724773;0.75;0.03320722992854141;0.0;0
2016;1;17;3;30;20;0;0.0;1.0;0.5;0.5483870967741935;0.13043478260869565;1.0;0.1834862385321101;0.0;0.0;0.0;0
2016;1;8;10;0;30;0;0.0;1.0;0.5;0.25806451612903225;0.43478260869565216;0.0;0.27522935779816515;0.0;0.0;0.0;0
2016;1;15;21;0;53;2;0.0;1.0;0.5;0.4838709677419355;0.9130434782608695;0.0;0.48623853211009177;0.5;0.0;0.0;0
2016;1;27;19;30;48;3;6.89;1.0;0.5;0.8709677419354839;0.8260869565217391;1.0;0.44036697247706424;0.75;0.2896174863387978;2.96;1
2016;1;12;1;30;10;0;0.0;1.0;0.5;0.3870967741935484;0.043478260869565216;1.0;0.09174311926605505;0.0;0.0;0.0;0
2016;1;12;13;30;32;0;0.0;1.0;0.5;0.3870967741935484;0.5652173913043478;1.0;0.29357798165137616;0.0;0.0;0.0;0
2016;1;23;18;0;57;0;0.0;1.0;0.5;0.7419354838709677;0.782608695652174;0.0;0.5229357798165137;0.0;0.0;0.0;0
2016;1;14;3;0;10;0;0.0;1.0;0.5;0.45161290322580644;0.13043478260869565;0.0;0.09174311926605505;0.0;0.0;0.0;0
2016;1;5;3;30;9;0;0.0;1.0;0.5;0.16129032258064516;0.13043478260869565;1.0;0.08256880733944955;0.0;0.0;0.0;0
2016;1;26;16;0;37;0;0.0;1.0;0.5;0.8387096774193549;0.6956521739130435;0.0;0.3394495412844037;0.0;0.0;0.0;0
2016;1;30;18;30;55;0;0.0;1.0;0.5;0.967741935483871;0.782608695652174;1.0;0.5045871559633027;0.0;0.0;0.0;0
2016;1;10;5;0;0;0;0.0;1.0;0.5;0.3225806451612903;0.21739130434782608;0.0;0.0;0.0;0.0;0.2;0
2016;1;26;8;30;29;0;0.0;1.0;0.5;0.8387096774193549;0.34782608695652173;1.0;0.26605504587155965;0.0;0.0;0.0;0
2016;1;3;2;0;0;0;0.0;1.0;0.5;0.0967741935483871;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0
2016;1;24;16;0;57;2;0.0;1.0;0.5;0.7741935483870968;0.6956521739130435;0.0;0.5229357798165137;0.5;0.0;0.0;0
2016;1;26;3;30;5;0;0.0;1.0;0.5;0.8387096774193549;0.13043478260869565;1.0;0.045871559633027525;0.0;0.0;0.0;0
2016;1;11;8;30;21;0;0.2;1.0;0.5;0.3548387096774194;0.34782608695652173;1.0;0.1926605504587156;0.0;0.008406893652795292;0.2;0
2016;1;9;19;30;0;0;0.0;1.0;0.5;0.2903225806451613;0.8260869565217391;1.0;0.0;0.0;0.0;0.4;0
2016;1;9;15;0;42;0;0.0;1.0;0.5;0.2903225806451613;0.6521739130434783;0.0;0.3853211009174312;0.0;0.0;0.0;0
2016;1;26;17;30;65;0;0.0;1.0;0.5;0.8387096774193549;0.7391304347826086;1.0;0.5963302752293578;0.0;0.0;0.0;0
2016;1;11;0;30;30;1;1.38;1.0;0.5;0.3548387096774194;0.0;1.0;0.27522935779816515;0.25;0.058007566204287514;0.99;0
2016;1;13;12;30;34;0;0.0;1.0;0.5;0.41935483870967744;0.5217391304347826;1.0;0.3119266055045872;0.0;0.0;0.0;0
2016;1;4;8;0;26;0;0.0;1.0;0.5;0.12903225806451613;0.34782608695652173;0.0;0.23853211009174313;0.0;0.0;0.0;0
2016;1;13;19;0;37;0;0.0;1.0;0.5;0.41935483870967744;0.8260869565217391;0.0;0.3394495412844037;0.0;0.0;0.0;0
2016;1;14;7;0;4;0;0.0;1.0;0.5;0.45161290322580644;0.30434782608695654;0.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;10;9;30;11;0;0.0;1.0;0.5;0.3225806451612903;0.391304347826087;1.0;0.10091743119266056;0.0;0.0;0.0;0
2016;1;11;23;0;33;0;0.0;1.0;0.5;0.3548387096774194;1.0;0.0;0.30275229357798167;0.0;0.0;0.0;0
2016;1;19;12;30;53;0;0.0;1.0;0.5;0.6129032258064516;0.5217391304347826;1.0;0.48623853211009177;0.0;0.0;0.0;0
2016;1;4;19;0;51;0;0.0;1.0;0.5;0.12903225806451613;0.8260869565217391;0.0;0.46788990825688076;0.0;0.0;0.0;0
2016;1;9;5;0;2;0;0.0;1.0;0.5;0.2903225806451613;0.21739130434782608;0.0;0.01834862385321101;0.0;0.0;0.0;0
2016;1;22;14;30;53;0;0.0;1.0;0.5;0.7096774193548387;0.6086956521739131;1.0;0.48623853211009177;0.0;0.0;0.0;0
2016;1;28;8;30;33;0;0.0;1.0;0.5;0.9032258064516129;0.34782608695652173;1.0;0.30275229357798167;0.0;0.0;0.0;0
2016;1;27;16;30;45;1;1.78;1.0;0.5;0.8709677419354839;0.6956521739130435;1.0;0.41284403669724773;0.25;0.0748213535098781;0.79;0
2016;1;11;15;0;26;0;0.6;1.0;0.5;0.3548387096774194;0.6521739130434783;0.0;0.23853211009174313;0.0;0.025220680958385876;0.6;0
2016;1;14;4;30;3;0;0.0;1.0;0.5;0.45161290322580644;0.17391304347826086;1.0;0.027522935779816515;0.0;0.0;0.0;0
2016;1;30;13;30;64;0;0.0;1.0;0.5;0.967741935483871;0.5652173913043478;1.0;0.5871559633027523;0.0;0.0;0.0;0
2016;1;30;17;30;65;0;0.0;1.0;0.5;0.967741935483871;0.7391304347826086;1.0;0.5963302752293578;0.0;0.0;0.0;0
2016;1;26;16;30;48;0;0.0;1.0;0.5;0.8387096774193549;0.6956521739130435;1.0;0.44036697247706424;0.0;0.0;0.0;0
2016;1;7;12;0;55;0;0.0;1.0;0.5;0.22580645161290322;0.5217391304347826;0.0;0.5045871559633027;0.0;0.0;0.0;0
2016;1;10;16;30;55;0;0.0;1.0;0.5;0.3225806451612903;0.6956521739130435;1.0;0.5045871559633027;0.0;0.0;0.0;0
2016;1;15;18;30;36;0;0.0;1.0;0.5;0.4838709677419355;0.782608695652174;1.0;0.3302752293577982;0.0;0.0;0.0;0
2016;1;17;21;0;82;0;0.0;1.0;0.5;0.5483870967741935;0.9130434782608695;0.0;0.7522935779816514;0.0;0.0;0.0;0
2016;1;22;7;0;24;0;0.0;1.0;0.5;0.7096774193548387;0.30434782608695654;0.0;0.22018348623853212;0.0;0.0;0.0;0
2016;1;26;7;30;22;0;0.0;1.0;0.5;0.8387096774193549;0.30434782608695654;1.0;0.2018348623853211;0.0;0.0;0.0;0
2016;1;18;17;30;39;0;0.0;1.0;0.5;0.5806451612903226;0.7391304347826086;1.0;0.3577981651376147;0.0;0.0;0.0;0
2016;1;17;4;0;13;0;0.0;1.0;0.5;0.5483870967741935;0.17391304347826086;0.0;0.11926605504587157;0.0;0.0;0.0;0
2016;1;16;7;0;9;0;0.0;1.0;0.5;0.5161290322580645;0.30434782608695654;0.0;0.08256880733944955;0.0;0.0;0.0;0
2016;1;7;5;0;4;0;0.0;1.0;0.5;0.22580645161290322;0.21739130434782608;0.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;12;5;0;1;0;1.57;1.0;0.5;0.3870967741935484;0.21739130434782608;0.0;0.009174311926605505;0.0;0.06599411517444305;1.76;0
2016;1;18;20;0;42;0;0.0;1.0;0.5;0.5806451612903226;0.8695652173913043;0.0;0.3853211009174312;0.0;0.0;0.0;0
2016;1;2;22;0;0;0;0.0;1.0;0.5;0.06451612903225806;0.9565217391304348;0.0;0.0;0.0;0.0;0.0;0
2016;1;22;23;0;51;0;0.0;1.0;0.5;0.7096774193548387;1.0;0.0;0.46788990825688076;0.0;0.0;0.0;0
2016;1;20;1;0;28;0;0.0;1.0;0.5;0.6451612903225806;0.043478260869565216;0.0;0.25688073394495414;0.0;0.0;0.0;0
2016;1;18;15;30;51;0;0.0;1.0;0.5;0.5806451612903226;0.6521739130434783;1.0;0.46788990825688076;0.0;0.0;0.0;0
2016;1;18;7;0;10;0;0.0;1.0;0.5;0.5806451612903226;0.30434782608695654;0.0;0.09174311926605505;0.0;0.0;0.0;0
2016;1;29;17;30;50;0;0.0;1.0;0.5;0.9354838709677419;0.7391304347826086;1.0;0.45871559633027525;0.0;0.0;0.0;0
2016;1;29;7;30;24;0;0.0;1.0;0.5;0.9354838709677419;0.30434782608695654;1.0;0.22018348623853212;0.0;0.0;0.0;0
2016;1;20;8;0;23;0;0.0;1.0;0.5;0.6451612903225806;0.34782608695652173;0.0;0.21100917431192662;0.0;0.0;0.0;0
2016;1;7;3;0;7;0;0.0;1.0;0.5;0.22580645161290322;0.13043478260869565;0.0;0.06422018348623854;0.0;0.0;0.0;0
2016;1;30;9;0;12;0;0.0;1.0;0.5;0.967741935483871;0.391304347826087;0.0;0.11009174311926606;0.0;0.0;0.0;0
