tweets;related;rainfall (mm/30min);precision;recall;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Normalized precision;Normalized recall;Next batch rainfall (mm/30min)
0;0;0.2;0.0;0.0;0.0;0.0;0.09259259259259259;0.0;0.0;0.2
3;0;0.2;0.0;0.0;0.08571428571428572;0.0;0.09259259259259259;0.0;0.0;0.6
14;0;0.4;0.0;0.0;0.4;0.0;0.18518518518518517;0.0;0.0;0.4
20;0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0
11;0;0.2;0.0;0.0;0.3142857142857143;0.0;0.09259259259259259;0.0;0.0;0.2
7;0;0.4;0.0;0.0;0.2;0.0;0.18518518518518517;0.0;0.0;0.2
1;0;0.6;0.0;0.0;0.02857142857142857;0.0;0.27777777777777773;0.0;0.0;0.4
6;0;0.0;0.0;0.0;0.17142857142857143;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
10;0;0.4;0.0;0.0;0.2857142857142857;0.0;0.18518518518518517;0.0;0.0;0.6
0;0;0.2;0.0;0.0;0.0;0.0;0.09259259259259259;0.0;0.0;0.4
4;0;0.2;0.0;0.0;0.11428571428571428;0.0;0.09259259259259259;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;0;0.0;0.0;0.0;0.45714285714285713;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;0;0.0;0.0;0.0;0.37142857142857144;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.17142857142857143;0.0;0.0;0.0;0.0;0.0
4;0;0.2;0.0;0.0;0.11428571428571428;0.0;0.09259259259259259;0.0;0.0;0.4
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
8;0;0.6;0.0;0.0;0.22857142857142856;0.0;0.27777777777777773;0.0;0.0;0.2
8;0;0.4;0.0;0.0;0.22857142857142856;0.0;0.18518518518518517;0.0;0.0;0.4
16;0;0.2;0.0;0.0;0.45714285714285713;0.0;0.09259259259259259;0.0;0.0;0.4
10;0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0
18;0;0.4;0.0;0.0;0.5142857142857142;0.0;0.18518518518518517;0.0;0.0;0.4
8;0;0.0;0.0;0.0;0.22857142857142856;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2
7;0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.0;0.0;0.22857142857142856;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.0;0.0;0.17142857142857143;0.0;0.0;0.0;0.0;0.0
3;0;0.6;0.0;0.0;0.08571428571428572;0.0;0.27777777777777773;0.0;0.0;0.6
12;0;0.2;0.0;0.0;0.34285714285714286;0.0;0.09259259259259259;0.0;0.0;0.2
21;0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0
