tweets;related;rainfall (mm/30min);precision;recall;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Normalized precision;Normalized recall;Next batch rainfall (mm/30min)
7;0;0.0;0.0;0.0;0.06422018348623854;0.0;0.0;0.0;0.0;0.0
22;0;9.06;0.0;0.0;0.2018348623853211;0.0;0.38083228247162676;0.0;0.0;23.79
43;0;0.0;0.0;0.0;0.3944954128440367;0.0;0.0;0.0;0.0;0.0
31;0;0.0;0.0;0.0;0.28440366972477066;0.0;0.0;0.0;0.0;0.0
66;0;0.0;0.0;0.0;0.6055045871559633;0.0;0.0;0.0;0.0;0.0
51;0;0.0;0.0;0.0;0.46788990825688076;0.0;0.0;0.0;0.0;0.0
52;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.47706422018348627;0.25;0.0;0.25;0.25;0.0
29;0;0.0;0.0;0.0;0.26605504587155965;0.0;0.0;0.0;0.0;0.0
27;0;0.0;0.0;0.0;0.24770642201834864;0.0;0.0;0.0;0.0;0.0
46;0;0.0;0.0;0.0;0.42201834862385323;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.0;0.0;0.045871559633027525;0.0;0.0;0.0;0.0;0.0
24;0;0.0;0.0;0.0;0.22018348623853212;0.0;0.0;0.0;0.0;0.0
36;0;0.0;0.0;0.0;0.3302752293577982;0.0;0.0;0.0;0.0;0.0
11;0;0.0;0.0;0.0;0.10091743119266056;0.0;0.0;0.0;0.0;0.0
43;0;0.0;0.0;0.0;0.3944954128440367;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.06422018348623854;0.0;0.0;0.0;0.0;0.0
43;0;0.0;0.0;0.0;0.3944954128440367;0.0;0.0;0.0;0.0;0.0
38;0;0.0;0.0;0.0;0.3486238532110092;0.0;0.0;0.0;0.0;0.0
7;0;0.0;0.0;0.0;0.06422018348623854;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;0;0.0;0.0;0.0;0.4036697247706422;0.0;0.0;0.0;0.0;0.0
17;0;12.89;0.0;0.0;0.1559633027522936;0.0;0.5418242959226566;0.0;0.0;9.06
36;0;0.0;0.0;0.0;0.3302752293577982;0.0;0.0;0.0;0.0;0.0
58;0;0.0;0.0;0.0;0.5321100917431193;0.0;0.0;0.0;0.0;0.0
54;0;0.0;0.0;0.0;0.4954128440366973;0.0;0.0;0.0;0.0;0.0
45;0;0.0;0.0;0.0;0.41284403669724773;0.0;0.0;0.0;0.0;0.0
26;0;0.0;0.0;0.0;0.23853211009174313;0.0;0.0;0.0;0.0;0.0
12;0;0.0;0.0;0.0;0.11009174311926606;0.0;0.0;0.0;0.0;0.0
29;0;0.0;0.0;0.0;0.26605504587155965;0.0;0.0;0.0;0.0;0.0
