Sensor;Split;R2 Score;Explained Variance Score;Mesma Classe
37;3;0.8383077779720741;0.8391900525885723;0.9932885906040269
37;4;0.6569805588547954;0.6572675238671791;1.0
37;5;0.8448772407013039;0.8486533540399755;1.0
37;6;0.5400180323570078;0.5435344136814557;0.9932885906040269
37;7;0.6872269238608555;0.6876433318324984;1.0
37;8;0.6713556400957998;0.6721932899384073;0.9932885906040269
37;9;0.5257797606743132;0.5298890252027548;1.0
37;10;0.6838693307205213;0.690499917512281;1.0
38;1;0.06971205045556428;0.13117480429122352;0.9865771812080537
38;2;0.31475751695830767;0.3314148164374564;0.9932885906040269
38;3;-0.2514296039771595;-0.22158116724652266;1.0
38;4;0.03544691223613694;0.03548145886368881;0.9865771812080537
38;5;0.17387590397682773;0.1786892958874723;0.9865771812080537
38;6;-0.08571337378536925;-0.085713353507187;0.9731543624161074
38;7;0.1868426865384475;0.18919617246571796;0.9932885906040269
38;8;-0.12540261988402102;-0.12445628246342189;0.9731543624161074
38;9;0.011866094177462205;0.01679025694017644;0.9865771812080537
38;10;-0.001301033572575383;-0.00035124447407830495;0.9932885906040269
39;1;0.017024687482555922;0.017162458861353036;1.0
39;2;-0.043672153971740846;-0.042361786994140616;1.0
39;3;0.10552633755646945;0.1067554586797832;1.0
39;4;0.08544123872217446;0.08579841112998354;1.0
39;5;0.11016870721058425;0.11222231598287657;1.0
39;6;0.08993043388072164;0.09093101264353487;1.0
39;7;0.03958143648863188;0.03959665326885331;1.0
39;8;-0.09764823065742378;-0.09420727248594885;1.0
39;9;0.007896174558805091;0.015386049920679268;1.0
39;10;0.041435226826846416;0.04146667462140641;1.0
40;1;0.11180782166595615;0.11217634346923033;0.9664429530201343
40;2;-0.42635008389407747;-0.38398618544367946;0.9865771812080537
40;3;-0.043374068425732215;0.1900076119578813;1.0
40;4;0.4388601031209727;0.43906319865025767;0.9932885906040269
40;5;0.36255709880343423;0.3675612282915044;0.9865771812080537
40;6;0.4579123071757879;0.4612776262846402;0.9865771812080537
40;7;0.01622744230741624;0.024061174548224762;0.9865771812080537
40;8;8.450157092088073e-05;0.00635481899391277;0.9798657718120806
40;9;0.798708211361423;0.7996651122081473;0.9932885906040269
40;10;-2.5088895263488307;-2.4940425038786276;0.9731543624161074
41;1;-0.0026206235829815405;-0.0025371148870916294;1.0
41;2;-0.05357318034568159;-0.04097050638956401;1.0
41;3;0.0;0.0;1.0
41;4;-0.12325541089479808;-0.10109114502972028;1.0
41;5;0.0;0.0;1.0
41;6;0.0;0.0;1.0
41;7;0.0;0.0;1.0
41;8;-0.04517972087265498;-0.037283029104548504;1.0
41;9;-0.006585118355087349;-0.003655306009018311;1.0
41;10;-0.01064088074505154;-0.0005609412326652574;1.0
42;1;1.0;1.0;1.0
42;2;1.0;1.0;1.0
42;3;1.0;1.0;1.0
42;4;1.0;1.0;1.0
42;5;1.0;1.0;1.0
42;6;1.0;1.0;1.0
42;7;1.0;1.0;1.0
42;8;1.0;1.0;1.0
42;9;1.0;1.0;1.0
42;10;1.0;1.0;1.0
43;1;0.8109755422726361;0.8120141698195232;0.9932885906040269
43;2;0.9048540234244572;0.9050139017140617;0.9932885906040269
43;3;0.77406759399857;0.776054315261108;1.0
43;4;0.8581714044058926;0.8582986620750694;1.0
43;5;0.7323707362275336;0.7339870027322436;1.0
43;6;0.657192024062798;0.6607179947639388;0.9865771812080537
43;7;0.9400262334782242;0.9403844285648404;1.0
43;8;0.9143549976067985;0.91451077247085;1.0
43;9;0.906575383411534;0.9067129676132688;1.0
43;10;0.9086764213605893;0.9088073114152224;1.0
44;1;-0.2591423358184848;-0.19351481005059545;1.0
44;2;-0.5610430898088314;-0.5449928273372784;0.9932885906040269
44;3;-0.04396889298267759;-0.024206961081910672;1.0
44;4;0.19520547207176453;0.19800819328430375;0.9932885906040269
44;5;0.1738765672067818;0.18737988851535825;0.9932885906040269
44;6;-0.3238394284020998;-0.2468400062748788;1.0
44;7;-0.2417740553366159;-0.23831298114646082;0.9932885906040269
44;8;0.1564844040345672;0.1581178554204805;0.9798657718120806
44;9;-0.009491590530691374;-0.00469018867802018;0.9865771812080537
44;10;-1.6139367978535866;-1.4622400397013466;0.9932885906040269
45;1;0.1284509338108003;0.13107795680571444;0.9932885906040269
45;2;0.019603344953292856;0.020114833945307997;0.9865771812080537
45;3;-0.159167576320566;-0.15301335753409662;0.9932885906040269
45;4;-9.390379201652733;-9.249129813455186;0.9865771812080537
45;5;-31.880212145521597;-31.540816679436105;0.9865771812080537
45;6;0.05050679171123129;0.06540997427881456;0.9731543624161074
45;7;0.29323143252009976;0.297383899126876;0.9932885906040269
45;8;0.4184871498050071;0.42692058560472423;0.9932885906040269
45;9;-0.01740508125067941;-0.01681731427177291;0.9865771812080537
45;10;0.46467084405253156;0.4653009070342975;1.0
46;1;0.0031701374839644414;0.003538177971814549;1.0
46;2;0.01830081013869911;0.025040050341970876;1.0
46;3;-0.001795687795980827;0.008730458776025074;1.0
46;4;0.01029291164817836;0.012842170477013859;1.0
46;5;-0.037600605183254254;-0.00984138592597561;1.0
46;6;0.03113800640363029;0.031202088373973647;1.0
46;7;-0.01674618212428758;0.003396709834731948;1.0
46;8;-0.6378926153356501;-0.45281852143173595;1.0
46;9;-0.0015323527590398456;-0.0014274206845543702;1.0
46;10;0.0006695228165431999;0.009660899905244102;1.0
47;1;0.40304225327702137;0.40408259155149595;1.0
47;2;0.21148463829350017;0.21433447619101498;1.0
47;3;0.5298453658382947;0.5301047959720471;1.0
47;4;0.6526584390975891;0.6561479754550785;1.0
47;5;0.6500578241652306;0.6516395678649068;1.0
47;6;0.6627078512348185;0.6647372348870312;1.0
47;7;0.22020148036224307;0.22836453453418581;1.0
47;8;0.749853362250237;0.7558513102783435;1.0
47;9;0.585674261178237;0.5875709695305776;1.0
47;10;0.34854899115892846;0.3488521020657077;1.0
48;1;-0.46319729589398895;-0.46318989213962536;0.9865771812080537
48;2;0.21230685752193756;0.21490661925782972;0.9865771812080537
48;3;0.21399165753835747;0.21582166688676774;0.9865771812080537
48;4;0.3543588680265439;0.35446973386811664;0.9932885906040269
48;5;0.32667218437583323;0.32674210644638435;0.9798657718120806
48;6;-1.2586842703056877;-1.255432030680267;0.9798657718120806
48;7;0.15517679603396406;0.16214313919966283;0.9865771812080537
48;8;-0.6388020470978342;-0.6342217744120502;0.9865771812080537
48;9;0.06615239514604743;0.07066417936415537;0.9798657718120806
48;10;-1.7761876728256452;-1.7756701160368906;0.9798657718120806
49;1;0.8810122328235962;0.8864902268890928;1.0
49;2;0.5432079639265371;0.5455047109217093;1.0
49;3;0.8909974389775749;0.9059221329820708;1.0
49;4;0.8144858139422035;0.8358824508345646;1.0
49;5;0.8721994315833991;0.8837891325998924;1.0
49;6;0.8798984356112477;0.8852554048064405;1.0
49;7;0.41731498622526475;0.45317291477440924;1.0
49;8;0.8960629374742324;0.9018466995668999;1.0
49;9;0.9100371859925062;0.9151552740509737;1.0
49;10;-0.004963263965254594;0.0021492550991044634;0.9932885906040269
50;1;0.9003742880047089;0.9013064521987513;1.0
50;2;0.7489006098950834;0.7510168290258145;1.0
50;3;0.8953928943129993;0.8954109373775482;1.0
50;4;0.916026324432096;0.9161114850270591;1.0
50;5;0.2569038386340452;0.26058527112314145;0.9932885906040269
50;6;0.518642719055765;0.5208925704039267;0.9932885906040269
50;7;0.8613596419338408;0.8634573183193666;1.0
50;8;0.45255653129946116;0.46196885237856367;0.9932885906040269
50;9;0.3653509018653667;0.37335958204275865;0.9932885906040269
50;10;0.9020045177278418;0.9026282201913155;1.0
51;1;0.003324406117732881;0.003328888382226447;0.9932885906040269
51;2;0.06172060759409581;0.062495710907687685;0.9865771812080537
51;3;0.08428555177389241;0.08431388188105815;0.9932885906040269
51;4;0.1890797169163415;0.1915062537758886;0.9798657718120806
