tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min)
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
2;0;0.0;0.03076923076923077;0.0;0.0;0.0
2;0;0.0;0.03076923076923077;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03076923076923077;0.0;0.0;0.0
5;0;0.0;0.07692307692307693;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.046153846153846156;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03076923076923077;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.013793103448275864;0.2
3;0;0.0;0.046153846153846156;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03076923076923077;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
2;0;0.0;0.03076923076923077;0.0;0.0;0.0
4;0;0.0;0.06153846153846154;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.06153846153846154;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.99;0.03076923076923077;0.0;0.06827586206896552;0.99
2;0;0.0;0.03076923076923077;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
5;0;0.2;0.07692307692307693;0.0;0.013793103448275864;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
3;0;0.0;0.046153846153846156;0.0;0.0;0.0
1;0;0.2;0.015384615384615385;0.0;0.013793103448275864;0.59
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.79;0.015384615384615385;0.0;0.05448275862068966;0.4
7;0;0.0;0.1076923076923077;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.06153846153846154;0.0;0.0;0.0
3;0;0.0;0.046153846153846156;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.046153846153846156;0.0;0.0;0.0
0;0;1.77;0.0;0.0;0.12206896551724138;2.36
3;0;0.99;0.046153846153846156;0.0;0.06827586206896552;4.91
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
4;0;0.0;0.06153846153846154;0.0;0.0;0.0
1;0;3.35;0.015384615384615385;0.0;0.2310344827586207;0.59
2;0;0.0;0.03076923076923077;0.0;0.0;0.0
1;0;0.59;0.015384615384615385;0.0;0.04068965517241379;0.0
3;0;0.0;0.046153846153846156;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03076923076923077;0.0;0.0;0.79
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03076923076923077;0.0;0.0;0.4
0;0;6.49;0.0;0.0;0.44758620689655176;14.44
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015384615384615385;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03076923076923077;0.0;0.0;0.0
