tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min)
14;0;0.0;0.4;0.0;0.0;0.0
23;0;0.2;0.6571428571428571;0.0;0.09259259259259259;0.2
1;0;0.0;0.02857142857142857;0.0;0.0;0.0
5;0;0.4;0.14285714285714285;0.0;0.18518518518518517;0.2
3;0;0.0;0.08571428571428572;0.0;0.0;0.0
15;0;0.0;0.42857142857142855;0.0;0.0;0.0
8;0;0.0;0.22857142857142856;0.0;0.0;0.0
1;0;0.0;0.02857142857142857;0.0;0.0;0.0
21;0;0.0;0.6;0.0;0.0;0.0
1;0;0.0;0.02857142857142857;0.0;0.0;0.2
2;0;0.0;0.05714285714285714;0.0;0.0;0.0
1;0;0.2;0.02857142857142857;0.0;0.09259259259259259;0.2
0;0;0.4;0.0;0.0;0.18518518518518517;0.4
7;0;0.0;0.2;0.0;0.0;0.0
13;0;0.4;0.37142857142857144;0.0;0.18518518518518517;0.2
13;0;0.0;0.37142857142857144;0.0;0.0;0.0
13;0;0.0;0.37142857142857144;0.0;0.0;0.0
1;0;0.0;0.02857142857142857;0.0;0.0;0.0
8;0;0.6;0.22857142857142856;0.0;0.27777777777777773;0.4
8;0;0.0;0.22857142857142856;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.09259259259259259;0.2
10;0;0.0;0.2857142857142857;0.0;0.0;0.0
5;0;0.2;0.14285714285714285;0.0;0.09259259259259259;0.2
11;0;0.4;0.3142857142857143;0.0;0.18518518518518517;0.4
9;0;0.0;0.2571428571428571;0.0;0.0;0.0
1;0;0.2;0.02857142857142857;0.0;0.09259259259259259;0.2
7;0;0.0;0.2;0.0;0.0;0.0
9;0;0.2;0.2571428571428571;0.0;0.09259259259259259;0.2
1;0;0.0;0.02857142857142857;0.0;0.0;0.0
3;0;0.2;0.08571428571428572;0.0;0.09259259259259259;0.0
1;0;0.2;0.02857142857142857;0.0;0.09259259259259259;0.2
5;0;0.0;0.14285714285714285;0.0;0.0;0.0
8;0;0.2;0.22857142857142856;0.0;0.09259259259259259;0.4
16;0;0.0;0.45714285714285713;0.0;0.0;0.0
5;0;0.0;0.14285714285714285;0.0;0.0;0.0
1;0;0.2;0.02857142857142857;0.0;0.09259259259259259;0.0
12;0;0.0;0.34285714285714286;0.0;0.0;0.0
3;0;0.0;0.08571428571428572;0.0;0.0;0.0
9;0;0.0;0.2571428571428571;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.05714285714285714;0.0;0.0;0.0
7;0;0.0;0.2;0.0;0.0;0.0
1;0;0.2;0.02857142857142857;0.0;0.09259259259259259;0.2
4;0;0.2;0.11428571428571428;0.0;0.09259259259259259;0.4
8;0;0.2;0.22857142857142856;0.0;0.09259259259259259;0.4
4;0;0.2;0.11428571428571428;0.0;0.09259259259259259;0.2
7;0;0.0;0.2;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.11428571428571428;0.0;0.0;0.0
9;0;0.0;0.2571428571428571;0.0;0.0;0.0
10;0;0.0;0.2857142857142857;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.09259259259259259;0.2
2;0;0.0;0.05714285714285714;0.0;0.0;0.0
7;0;0.0;0.2;0.0;0.0;0.0
30;0;0.0;0.8571428571428571;0.0;0.0;0.0
2;0;0.2;0.05714285714285714;0.0;0.09259259259259259;0.2
6;0;0.0;0.17142857142857143;0.0;0.0;0.0
20;0;0.0;0.5714285714285714;0.0;0.0;0.0
11;0;0.0;0.3142857142857143;0.0;0.0;0.0
9;0;0.0;0.2571428571428571;0.0;0.0;0.0
9;0;0.4;0.2571428571428571;0.0;0.18518518518518517;0.6
2;0;0.0;0.05714285714285714;0.0;0.0;0.0
5;0;0.0;0.14285714285714285;0.0;0.0;0.0
8;0;0.0;0.22857142857142856;0.0;0.0;0.0
1;0;0.6;0.02857142857142857;0.0;0.27777777777777773;0.4
8;0;0.0;0.22857142857142856;0.0;0.0;0.0
7;0;0.2;0.2;0.0;0.09259259259259259;0.2
9;0;0.0;0.2571428571428571;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.09259259259259259;0.2
20;0;0.0;0.5714285714285714;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.09259259259259259;0.0
13;0;0.0;0.37142857142857144;0.0;0.0;0.0
6;0;0.0;0.17142857142857143;0.0;0.0;1.57
6;0;0.0;0.17142857142857143;0.0;0.0;0.2
8;0;0.0;0.22857142857142856;0.0;0.0;0.0
7;0;0.0;0.2;0.0;0.0;0.0
10;0;0.2;0.2857142857142857;0.0;0.09259259259259259;0.2
0;0;0.0;0.0;0.0;0.0;0.0
