tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min)
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.045454545454545456;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
2;0;0.0;0.030303030303030304;0.0;0.0;0.2
4;0;0.0;0.06060606060606061;0.0;0.0;0.0
4;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
4;1;0.0;0.06060606060606061;1.0;0.0;0.2
1;0;0.2;0.015151515151515152;0.0;0.20408163265306123;0.2
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.20408163265306123;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.20408163265306123;0.2
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.045454545454545456;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
12;0;0.0;0.18181818181818182;0.0;0.0;0.2
4;0;0.0;0.06060606060606061;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.045454545454545456;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.20408163265306123;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.07575757575757576;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.20408163265306123;0.2
1;0;0.2;0.015151515151515152;0.0;0.20408163265306123;0.0
5;0;0.0;0.07575757575757576;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.2;0.06060606060606061;0.0;0.20408163265306123;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.06060606060606061;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.2
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
4;0;0.0;0.06060606060606061;0.0;0.0;0.0
6;0;0.0;0.09090909090909091;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
5;0;0.0;0.07575757575757576;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.2;0.015151515151515152;0.0;0.20408163265306123;0.0
5;0;0.2;0.07575757575757576;0.0;0.20408163265306123;0.2
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.13636363636363635;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
3;0;0.0;0.045454545454545456;0.0;0.0;0.0
4;0;0.0;0.06060606060606061;0.0;0.0;0.0
13;0;0.0;0.19696969696969696;0.0;0.0;0.0
10;0;0.0;0.15151515151515152;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
10;0;0.0;0.15151515151515152;0.0;0.0;0.0
3;0;0.0;0.045454545454545456;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.045454545454545456;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.2
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
1;0;0.98;0.015151515151515152;0.0;1.0;0.79
5;0;0.0;0.07575757575757576;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.20408163265306123;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.2
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
5;0;0.0;0.07575757575757576;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.030303030303030304;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.06060606060606061;0.0;0.0;0.0
6;0;0.0;0.09090909090909091;0.0;0.0;0.0
1;0;0.0;0.015151515151515152;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
6;0;0.0;0.09090909090909091;0.0;0.0;0.0
3;0;0.0;0.045454545454545456;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
13;0;0.0;0.19696969696969696;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.06060606060606061;0.0;0.0;0.0
3;0;0.2;0.045454545454545456;0.0;0.20408163265306123;0.0
