tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min)
14;0;0.0;0.3333333333333333;0.0;0.0;0.0
0;0;0.79;0.0;0.0;0.8061224489795918;0.98
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.2;0.047619047619047616;0.0;0.20408163265306123;0.0
3;0;0.2;0.07142857142857142;0.0;0.20408163265306123;0.2
7;0;0.0;0.16666666666666666;0.0;0.0;0.2
6;0;0.2;0.14285714285714285;0.0;0.20408163265306123;0.0
0;0;0.4;0.0;0.0;0.40816326530612246;0.6
2;0;0.0;0.047619047619047616;0.0;0.0;0.0
15;0;0.2;0.35714285714285715;0.0;0.20408163265306123;0.2
2;0;0.2;0.047619047619047616;0.0;0.20408163265306123;0.2
7;0;0.0;0.16666666666666666;0.0;0.0;0.0
2;0;0.0;0.047619047619047616;0.0;0.0;0.0
2;0;0.0;0.047619047619047616;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.2;0.11904761904761904;0.0;0.20408163265306123;0.0
6;0;0.0;0.14285714285714285;0.0;0.0;0.2
1;0;0.0;0.023809523809523808;0.0;0.0;0.0
5;0;0.0;0.11904761904761904;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.09523809523809523;0.0;0.0;0.0
5;0;0.0;0.11904761904761904;0.0;0.0;0.0
14;0;0.0;0.3333333333333333;0.0;0.0;0.2
0;0;0.0;0.0;0.0;0.0;0.0
12;0;0.0;0.2857142857142857;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
16;0;0.2;0.38095238095238093;0.0;0.20408163265306123;0.0
1;0;0.0;0.023809523809523808;0.0;0.0;0.0
5;0;0.0;0.11904761904761904;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.023809523809523808;0.0;0.0;0.0
12;0;0.0;0.2857142857142857;0.0;0.0;0.0
20;0;0.0;0.47619047619047616;0.0;0.0;0.0
6;0;0.0;0.14285714285714285;0.0;0.0;0.0
9;0;0.79;0.21428571428571427;0.0;0.8061224489795918;0.98
2;0;0.0;0.047619047619047616;0.0;0.0;0.0
6;0;0.2;0.14285714285714285;0.0;0.20408163265306123;0.2
0;0;0.2;0.0;0.0;0.20408163265306123;0.0
4;0;0.0;0.09523809523809523;0.0;0.0;0.2
11;0;0.0;0.2619047619047619;0.0;0.0;0.0
6;0;0.0;0.14285714285714285;0.0;0.0;0.2
1;0;0.0;0.023809523809523808;0.0;0.0;0.2
10;0;0.0;0.23809523809523808;0.0;0.0;0.2
1;0;0.0;0.023809523809523808;0.0;0.0;0.0
7;0;0.0;0.16666666666666666;0.0;0.0;0.0
5;0;0.0;0.11904761904761904;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
17;0;0.0;0.40476190476190477;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.2;0.047619047619047616;0.0;0.20408163265306123;0.0
0;0;0.6;0.0;0.0;0.6122448979591837;0.79
1;0;0.0;0.023809523809523808;0.0;0.0;0.0
2;0;0.2;0.047619047619047616;0.0;0.20408163265306123;0.0
0;0;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.21428571428571427;0.0;0.0;0.0
5;0;0.0;0.11904761904761904;0.0;0.0;0.0
