Sensor;Split;R2 Score;Explained Variance Score;Mesma Classe
23;8;0.21722873120549957;0.22057760811767824;0.9865771812080537
23;9;-0.004315250394287151;0.0036276752848394267;0.9865771812080537
23;10;0.03149964650035986;0.03785349079847167;0.9932885906040269
24;1;0.4520639636217253;0.4689929235471745;0.9865771812080537
24;2;-0.04350939569305945;-0.043410536930337695;0.9865771812080537
24;3;-0.10286502784010221;-0.094093901484684;0.9932885906040269
24;4;0.43942950945498915;0.44036337336031084;0.9731543624161074
24;5;-7.222715367997315;-7.102338857205858;0.9731543624161074
24;6;0.22709156890897553;0.23859906241907325;0.959731543624161
24;7;0.5866151744662291;0.5879719780492059;0.9865771812080537
24;8;0.29470176843258966;0.29976443478074044;0.9865771812080537
24;9;0.1532252770442727;0.16143426359699864;0.9865771812080537
24;10;-28.45464089726573;-27.981944940317863;0.9798657718120806
25;1;-6.176551150528782;-5.963505099651273;0.9798657718120806
25;2;0.31423983590013915;0.3207501598718221;0.9932885906040269
25;3;0.2570480709524249;0.2590701657322265;0.9865771812080537
25;4;0.07581994705640649;0.07605798518850126;0.9798657718120806
25;5;0.19307949769793353;0.19318626774826364;0.9664429530201343
25;6;0.49548108286566894;0.49548227501738107;0.9865771812080537
25;7;-18.87306392734609;-18.38226166336409;0.9932885906040269
25;8;0.22755608226053858;0.24839651414175934;0.9932885906040269
25;9;0.08610184761476114;0.09044841762765932;0.9865771812080537
25;10;0.47620221801339224;0.48788729498987116;0.9932885906040269
26;1;-0.10494003817626352;-0.10370041716005396;0.9865771812080537
26;2;-16.930847607562086;-16.459070298817952;0.9865771812080537
26;3;-0.41215736094191224;-0.3518775963926126;1.0
26;4;0.06948943735286173;0.07136854487292532;0.9865771812080537
26;5;-1.7640429940667959;-1.7369812903722197;0.9798657718120806
26;6;-4.881588972290548;-4.829307176907406;0.9731543624161074
26;7;0.24893073364239793;0.2490835324809475;0.9932885906040269
26;8;-0.803729837982754;-0.8033603755056395;0.9664429530201343
26;9;-0.1554921885469378;-0.1546363167094622;0.9731543624161074
26;10;-0.3511028694282423;-0.3499774977101968;0.9865771812080537
27;1;-0.0039311318758237235;0.009007355232051206;1.0
27;2;0.4167225672567195;0.42115860184841436;1.0
27;3;-0.7227076164413047;-0.7221617487835228;1.0
27;4;0.05335562646484826;0.06883477918425895;1.0
27;5;0.03185339911742424;0.033923710319137323;1.0
27;6;0.02947498401002635;0.03472937450162428;1.0
27;7;0.025346161370322418;0.025856733651989705;1.0
27;8;-0.1370177183471808;-0.1368263044005782;1.0
27;9;-0.28085770966209656;-0.2803501274067799;1.0
27;10;0.255572044033047;0.26796819049328957;1.0
28;1;-0.6601034631150191;-0.6593167129400568;0.9798657718120806
28;2;0.08338641578166639;0.08770340130920184;0.9798657718120806
28;3;0.12434960416326168;0.12933771829856344;0.9865771812080537
28;4;0.16684956989548583;0.1683635548948581;0.9865771812080537
28;5;-0.35066380539170705;-0.3365704060001282;0.9798657718120806
28;6;-1.0808580008889894;-1.0468526491964707;0.9731543624161074
28;7;0.061479004288064854;0.06783178024917424;0.9731543624161074
28;8;-0.2205503551696797;-0.21963325053997074;0.9798657718120806
28;9;0.051703428101776194;0.05481826126969147;0.9664429530201343
28;10;-0.5253425238865497;-0.5239251397014377;0.9731543624161074
29;1;0.5952573318164656;0.6064939795427586;1.0
29;2;0.8111054713676906;0.8127632804129022;1.0
29;3;0.9242528203392338;0.9312258554829953;1.0
29;4;0.025712201771514676;0.030400353180067508;0.9865771812080537
29;5;0.21281112934347712;0.22543649839069602;1.0
29;6;0.2877288389762095;0.28886973565713814;0.9865771812080537
29;7;-2.3506353222259166;-2.28737182636779;0.9932885906040269
29;8;0.12074070737378695;0.12762435512477555;0.9731543624161074
29;9;-0.01420638035289934;-0.004574901802779863;0.9865771812080537
29;10;-0.6423948889797209;-0.6256186497563545;1.0
30;1;0.8123042421637865;0.8186819831759564;1.0
30;2;0.7937209398442808;0.7937834058503801;1.0
30;3;0.6604364126234525;0.660732295816694;1.0
30;4;0.8479492933712827;0.8484653204842142;1.0
30;5;0.7459204886872808;0.747699845225156;1.0
30;6;0.7844184089075145;0.7864743643431464;1.0
30;7;0.8415529961825909;0.8422101767445069;1.0
30;8;0.7685880464471415;0.7689520855795606;1.0
30;9;0.5975928303391034;0.5978351993040368;1.0
30;10;0.442040063354015;0.44326307297235457;1.0
31;1;-0.6045242698145212;-0.594925184698446;0.9798657718120806
31;2;0.11902659792531434;0.11978475257012966;0.9932885906040269
31;3;-21.944666554125753;-21.307507828200357;0.9865771812080537
31;4;0.40475767355896763;0.4407272398028155;0.9932885906040269
31;5;-1.5244721853377965;-1.5052174074203002;0.9664429530201343
31;6;0.23190302507007732;0.23223611637954567;0.9865771812080537
31;7;0.10375171596597599;0.10731431473623565;0.9932885906040269
31;8;0.37753127162176325;0.3802914364459089;0.9865771812080537
31;9;0.4148020819500253;0.41992056655695154;0.9798657718120806
31;10;-1.6401771744191564;-1.565017174461096;0.9932885906040269
32;1;0.7206916329410931;0.7206966900727602;1.0
32;2;0.8797184606364776;0.8798831981226863;1.0
32;3;0.8745243018174577;0.8749357882751414;1.0
32;4;0.7928846679204702;0.7934323481759885;1.0
32;5;0.8211514955655784;0.8215680516502738;1.0
32;6;0.8203699576819834;0.8204323788998527;1.0
32;7;0.6816159800352439;0.6824521461075814;1.0
32;8;0.8974839681584832;0.9009536007713173;1.0
32;9;0.859122226934986;0.8596496010842316;1.0
32;10;0.8010246171666752;0.8010363419685864;1.0
33;1;0.8126629820944475;0.8127484096729117;1.0
33;2;0.8559204597448125;0.8560106861579495;1.0
33;3;0.8615015850346175;0.8615397539224647;1.0
33;4;0.8839749876068155;0.8842901813824611;1.0
33;5;0.8106847502978253;0.8111225672546989;1.0
33;6;0.7530288878942657;0.7542250582406043;1.0
33;7;0.858164923598771;0.8586096147760652;1.0
33;8;0.8334075055630642;0.8338819719505075;1.0
33;9;0.761362362842734;0.7615576006193404;1.0
33;10;0.7416920483742494;0.7423427746363662;1.0
34;1;0.7511504624326361;0.7522410458136171;1.0
34;2;0.5259053048942746;0.5261541727642265;1.0
34;3;0.7382998846444764;0.7384345679038233;1.0
34;4;0.4058290560811435;0.407078263305072;1.0
34;5;0.7862440535998794;0.786250126573051;1.0
34;6;0.5093873638632952;0.5114068004653706;1.0
34;7;0.7083999954539357;0.7147434437529882;1.0
34;8;0.7442512890620503;0.7443500914456044;1.0
34;9;0.7121558962138386;0.7133128929695602;1.0
34;10;0.44015767641636305;0.44283845154014967;1.0
35;1;1.0;1.0;1.0
35;2;1.0;1.0;1.0
35;3;1.0;1.0;1.0
35;4;1.0;1.0;1.0
35;5;1.0;1.0;1.0
35;6;1.0;1.0;1.0
35;7;1.0;1.0;1.0
35;8;1.0;1.0;1.0
35;9;1.0;1.0;1.0
35;10;1.0;1.0;1.0
36;1;0.6926043685970701;0.6946447548109664;1.0
36;2;0.8045517446164914;0.8049200189135575;1.0
36;3;0.7542133644364098;0.7562562992737903;1.0
36;4;0.653336850790989;0.6561365592447328;1.0
36;5;0.7299641274369043;0.7331242048038549;1.0
36;6;0.9318979077002986;0.9322960676896084;1.0
36;7;0.8315639954221576;0.8344764912113025;1.0
36;8;0.22260976116876274;0.22382540233776516;1.0
36;9;0.8436596056996278;0.8448480604724294;1.0
36;10;0.6545929092451308;0.6545995705244299;1.0
37;1;0.14578322889474504;0.14681513210686148;0.9932885906040269
37;2;0.7936468344069527;0.7986147283467544;1.0
37;3;0.8349323437616436;0.8357645030503984;0.9932885906040269
37;4;0.6576331574667889;0.6579045493783254;1.0
37;5;0.844877240701304;0.8486533540399757;1.0
37;6;0.5387997851058648;0.5423977102682818;0.9932885906040269
37;7;0.6872269238608555;0.6876433318324984;1.0
37;8;0.6713823970559962;0.672223272938163;0.9932885906040269
37;9;0.5259242040275653;0.5300607061859909;1.0
37;10;0.6847023916974111;0.691337681177818;1.0
38;1;0.07234315670337965;0.1337032114529233;0.9865771812080537
38;2;0.29896134284854237;0.3153551358094421;0.9932885906040269
38;3;-0.2514296039771595;-0.22158116724652266;1.0
38;4;0.03665129874309514;0.03668805428060984;0.9865771812080537
38;5;0.17387590397682773;0.1786892958874723;0.9865771812080537
38;6;-0.0867314011716318;-0.08673130235061777;0.9731543624161074
38;7;0.19276644513640895;0.1951499731192009;0.9932885906040269
38;8;-0.12541491650924663;-0.12447382442983979;0.9731543624161074
38;9;0.011818890288279649;0.01673414741131729;0.9865771812080537
38;10;-0.001301033572575383;-0.00035124447407830495;0.9932885906040269
39;1;0.017024687482555922;0.017162458861353036;1.0
39;2;-0.043672153971740846;-0.042361786994140616;1.0
39;3;0.10552633755646945;0.1067554586797832;1.0
39;4;0.08520682840940996;0.08556013828266906;1.0
39;5;0.11016870721058425;0.11222231598287657;1.0
39;6;0.08993043388072164;0.09093101264353487;1.0
39;7;0.03958143648863188;0.03959665326885331;1.0
39;8;-0.09779173852723311;-0.09434465644793177;1.0
39;9;0.007896174558805091;0.015386049920679268;1.0
