tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min)
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
30;0;0.0;0.5263157894736842;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
4;0;0.0;0.07017543859649122;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
9;0;0.0;0.15789473684210525;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.005189413596263623;0.0
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.005189413596263623;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
32;0;0.0;0.5614035087719298;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;2.16;0.05263157894736842;0.0;0.056045666839647124;1.18
6;0;0.0;0.10526315789473684;0.0;0.0;0.0
7;0;0.0;0.12280701754385964;0.0;0.0;0.0
9;0;0.0;0.15789473684210525;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
0;0;0.2;0.0;0.0;0.005189413596263623;0.0
9;0;0.0;0.15789473684210525;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
4;0;0.0;0.07017543859649122;0.0;0.0;0.0
2;0;0.2;0.03508771929824561;0.0;0.005189413596263623;0.4
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.4;0.0;0.0;0.010378827192527246;0.2
0;0;0.0;0.0;0.0;0.0;0.0
8;0;0.0;0.14035087719298245;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
0;0;1.78;0.0;0.0;0.04618578100674624;4.13
4;0;1.18;0.07017543859649122;0.0;0.03061754021795537;1.57
0;0;0.0;0.0;0.0;0.0;0.0
18;0;0.39;0.3157894736842105;0.0;0.010119356512714063;0.79
3;0;2.96;0.05263157894736842;0.0;0.07680332122470161;1.18
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
3;0;0.2;0.05263157894736842;0.0;0.005189413596263623;0.0
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
4;0;0.0;0.07017543859649122;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
6;0;0.0;0.10526315789473684;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.79
6;1;0.0;0.10526315789473684;0.5;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;2.75
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
2;0;0.0;0.03508771929824561;0.0;0.0;0.0
5;0;0.0;0.08771929824561403;0.0;0.0;0.0
1;0;0.0;0.017543859649122806;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.08771929824561403;0.0;0.0;0.0
3;0;0.0;0.05263157894736842;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
1;1;0.0;0.017543859649122806;0.5;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.08771929824561403;0.0;0.0;0.0
0;0;0.0;0.0;0.0;0.0;0.0
5;0;0.0;0.08771929824561403;0.0;0.0;0.0
