tweets;related;rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
5;0;0.0;0.0;fraca
0;0;0.2;0.4;fraca
1;0;0.2;0.0;fraca
2;0;0.2;0.4;fraca
3;0;0.4;0.4;fraca
1;0;0.0;0.0;fraca
0;0;0.2;0.4;fraca
1;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
1;0;0.0;0.0;fraca
1;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
3;0;0.0;0.0;fraca
6;0;0.0;0.0;fraca
3;0;0.0;0.2;fraca
1;0;0.2;0.2;fraca
1;0;0.0;0.0;fraca
1;0;0.0;0.0;fraca
11;0;0.0;0.0;fraca
1;0;0.4;0.2;fraca
10;0;0.4;0.2;fraca
0;0;0.0;0.0;fraca
0;0;0.2;0.0;fraca
1;0;0.2;0.2;fraca
0;0;0.0;0.0;fraca
5;0;0.0;0.2;fraca
0;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
2;0;0.0;0.0;fraca
1;0;0.0;0.0;fraca
1;0;0.2;0.2;fraca
4;0;0.2;0.4;fraca
3;0;0.0;0.0;fraca
1;0;0.2;0.2;fraca
7;0;0.0;0.0;fraca
3;0;0.4;0.2;fraca
2;0;0.2;0.0;fraca
0;0;0.0;0.0;fraca
0;0;0.4;0.4;fraca
0;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
1;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
0;0;0.0;0.2;fraca
1;0;0.0;0.0;fraca
0;0;0.2;0.4;fraca
2;0;0.0;0.2;fraca
2;0;0.2;0.0;fraca
3;0;0.0;0.0;fraca
0;0;0.2;0.2;fraca
7;0;0.0;0.0;fraca
2;0;0.2;0.2;fraca
2;0;0.2;0.0;fraca
1;0;0.0;0.0;fraca
3;0;0.0;0.0;fraca
1;0;0.0;0.2;fraca
4;0;0.0;0.0;fraca
0;0;0.6;0.4;fraca
1;0;0.0;0.0;fraca
5;0;0.2;0.2;fraca
3;0;0.0;0.2;fraca
4;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
2;0;0.0;0.2;fraca
0;0;0.0;0.0;fraca
3;0;0.0;0.0;fraca
0;0;0.2;0.0;fraca
0;0;0.4;0.2;fraca
0;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
3;0;0.2;0.0;fraca
3;0;0.2;0.0;fraca
2;1;0.2;0.2;fraca
2;0;0.2;0.4;fraca
3;0;0.0;0.2;fraca
3;0;0.0;0.2;fraca
5;0;0.0;1.18;fraca
5;0;0.0;0.2;fraca
0;0;0.4;0.4;fraca
1;0;0.4;0.6;fraca
1;0;0.0;0.0;fraca
0;0;0.2;0.0;fraca
4;0;0.0;0.0;fraca
2;0;0.0;0.0;fraca
0;0;0.2;0.2;fraca
1;0;0.0;0.0;fraca
3;0;0.0;0.2;fraca
4;0;0.0;0.0;fraca
2;0;0.0;0.0;fraca
0;0;0.6;0.6;fraca
0;0;0.0;0.0;fraca
12;0;0.0;0.0;fraca
3;0;0.4;0.2;fraca
3;0;0.0;0.0;fraca
4;0;0.4;0.2;fraca
3;0;0.2;0.4;fraca
5;0;0.0;0.0;fraca
2;0;0.4;0.4;fraca
1;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
1;0;0.0;0.0;fraca
2;0;0.0;0.2;fraca
4;0;0.2;0.0;fraca
3;0;0.4;0.2;fraca
1;0;0.0;0.0;fraca
3;0;0.6;0.4;fraca
2;0;0.0;0.0;fraca
5;0;0.0;0.0;fraca
0;0;0.0;0.2;fraca
1;0;0.2;0.0;fraca
3;0;0.0;0.2;fraca
5;0;0.0;0.0;fraca
2;0;0.2;0.2;fraca
