Sensor;Split;Mean Squared Error;Accuracy;F1;Recall;Precision
19;6;4.814353968408802;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
19;7;0.04311335724853415;1.0;1.0;1.0;1.0
19;8;0.09371908214628083;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
19;9;0.054453925143945696;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
19;10;0.2717052672910695;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
21;1;0.060820026364881846;1.0;1.0;1.0;1.0
21;2;0.0708502976914686;1.0;1.0;1.0;1.0
21;3;0.04429197860989399;1.0;1.0;1.0;1.0
21;4;0.380673451911542;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
21;5;0.08886778110938937;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
21;6;0.6799913864510074;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
21;7;1.2201550575789097;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
21;8;0.15311301991822973;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
21;9;0.8943836893833318;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
21;10;0.019234223072955754;1.0;1.0;1.0;1.0
22;1;0.015352896682195444;1.0;1.0;1.0;1.0
22;2;0.024729977385160647;1.0;1.0;1.0;1.0
22;3;0.015571159718229526;1.0;1.0;1.0;1.0
22;4;0.012958781276862712;1.0;1.0;1.0;1.0
22;5;0.015542516518763311;1.0;1.0;1.0;1.0
22;6;0.01715887399895783;1.0;1.0;1.0;1.0
22;7;0.013038475005294436;1.0;1.0;1.0;1.0
22;8;0.01701333029033026;1.0;1.0;1.0;1.0
22;9;0.015548290277360186;1.0;1.0;1.0;1.0
22;10;0.016453024610911308;1.0;1.0;1.0;1.0
23;1;2.8205784004984973;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
23;2;0.37373248209345034;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
23;3;0.034671668402747845;1.0;1.0;1.0;1.0
23;4;0.3318247742392106;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
23;5;0.3233624119122535;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
23;6;0.40430031673925854;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
23;7;1.3814585416078848;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
23;8;3.5373824398573173;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
23;9;5.376099228393366;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
