tweets;related;rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
18;0;0.2;0.0;fraca
43;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
10;0;0.0;0.0;fraca
58;0;0.0;0.0;fraca
9;0;0.0;0.0;fraca
42;0;0.0;0.0;fraca
16;1;0.0;0.0;fraca
5;0;0.0;0.0;fraca
27;0;0.0;0.0;fraca
30;0;0.0;0.0;fraca
57;0;0.0;0.0;fraca
2;0;0.0;0.0;fraca
54;0;0.0;0.0;fraca
33;0;0.0;0.0;fraca
15;0;0.99;0.6;fraca
52;0;0.0;0.0;fraca
6;0;0.0;0.0;fraca
72;0;0.0;0.0;fraca
48;1;0.0;0.2;fraca
39;0;0.0;0.0;fraca
12;0;0.0;0.0;fraca
58;0;0.0;0.0;fraca
32;0;0.0;0.0;fraca
45;0;0.0;0.0;fraca
11;0;0.0;0.0;fraca
32;0;0.0;0.0;fraca
66;0;0.0;0.0;fraca
17;0;0.0;0.0;fraca
70;0;0.0;0.0;fraca
43;0;0.0;0.0;fraca
17;0;0.0;0.0;fraca
42;0;0.0;0.0;fraca
58;0;0.0;0.0;fraca
11;0;0.0;0.0;fraca
32;0;0.0;0.0;fraca
24;0;0.0;0.0;fraca
30;0;0.0;0.0;fraca
4;0;0.0;0.0;fraca
33;0;0.0;0.0;fraca
12;0;0.0;0.0;fraca
22;0;9.06;23.79;forte
8;0;0.0;0.0;fraca
19;0;0.0;0.0;fraca
33;0;0.0;0.0;fraca
60;0;0.0;0.0;fraca
5;0;0.0;0.0;fraca
66;0;0.0;0.0;fraca
70;0;0.0;0.0;fraca
0;0;0.0;0.0;fraca
52;0;0.0;0.0;fraca
3;0;0.0;1.57;fraca
86;0;0.0;0.0;fraca
66;0;0.0;0.0;fraca
50;1;0.0;0.2;fraca
22;0;0.0;0.0;fraca
62;0;0.0;0.0;fraca
31;0;0.0;0.0;fraca
20;0;0.0;0.0;fraca
48;0;0.0;0.0;fraca
19;0;0.0;0.0;fraca
10;0;0.0;0.0;fraca
54;0;0.0;0.0;fraca
34;0;0.0;0.0;fraca
47;0;0.0;0.0;fraca
60;0;0.0;0.0;fraca
22;1;0.4;0.2;fraca
45;1;0.6;0.2;fraca
12;0;0.0;0.0;fraca
47;0;0.0;0.0;fraca
94;0;0.0;0.0;fraca
26;0;0.0;0.0;fraca
8;0;0.0;0.0;fraca
45;0;0.0;0.0;fraca
74;1;0.0;0.0;fraca
13;0;0.0;0.0;fraca
33;0;0.0;0.0;fraca
42;0;0.0;0.0;fraca
44;0;0.0;0.0;fraca
