hour;minute;tweets;related;rainfall class;Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class
0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0
9;0;3;0;0.0;0.391304347826087;0.0;0.23076923076923078;0.0;0.0;0
4;0;0;0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0
13;30;1;0;0.0;0.5652173913043478;1.0;0.07692307692307693;0.0;0.0;0
3;0;0;0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0
10;0;1;0;0.0;0.43478260869565216;0.0;0.07692307692307693;0.0;0.0;0
11;0;1;0;0.0;0.4782608695652174;0.0;0.07692307692307693;0.0;0.0;0
1;0;0;0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
5;0;0;0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0
21;0;0;0;0.2;0.9130434782608695;0.0;0.0;0.0;0.01182033096926714;0
14;0;4;0;0.0;0.6086956521739131;0.0;0.3076923076923077;0.0;0.0;0
0;0;1;0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0
1;30;0;0;0.59;0.043478260869565216;1.0;0.0;0.0;0.034869976359338056;0
15;30;1;0;0.0;0.6521739130434783;1.0;0.07692307692307693;0.0;0.0;0
14;0;5;0;0.0;0.6086956521739131;0.0;0.38461538461538464;0.0;0.0;0
11;0;6;0;0.0;0.4782608695652174;0.0;0.46153846153846156;0.0;0.0;0
17;30;0;0;0.0;0.7391304347826086;1.0;0.0;0.0;0.0;0
8;30;3;0;0.0;0.34782608695652173;1.0;0.23076923076923078;0.0;0.0;0
20;0;13;0;0.0;0.8695652173913043;0.0;1.0;0.0;0.0;0
22;30;0;0;0.0;0.9565217391304348;1.0;0.0;0.0;0.0;0
5;0;0;0;0.2;0.21739130434782608;0.0;0.0;0.0;0.01182033096926714;0
5;30;0;0;0.0;0.21739130434782608;1.0;0.0;0.0;0.0;0
13;0;3;0;0.0;0.5652173913043478;0.0;0.23076923076923078;0.0;0.0;0
19;30;4;0;0.0;0.8260869565217391;1.0;0.3076923076923077;0.0;0.0;0
13;0;1;0;0.0;0.5652173913043478;0.0;0.07692307692307693;0.0;0.0;0
14;30;3;0;0.2;0.6086956521739131;1.0;0.23076923076923078;0.0;0.01182033096926714;0
21;0;1;0;0.0;0.9130434782608695;0.0;0.07692307692307693;0.0;0.0;0
17;0;10;0;0.0;0.7391304347826086;0.0;0.7692307692307693;0.0;0.0;0
22;30;4;0;0.0;0.9565217391304348;1.0;0.3076923076923077;0.0;0.0;0
1;0;0;0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
1;0;0;0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
2;0;2;0;0.4;0.08695652173913043;0.0;0.15384615384615385;0.0;0.02364066193853428;0
21;0;1;0;0.0;0.9130434782608695;0.0;0.07692307692307693;0.0;0.0;0
21;30;3;0;0.0;0.9130434782608695;1.0;0.23076923076923078;0.0;0.0;0
23;30;3;0;0.2;1.0;1.0;0.23076923076923078;0.0;0.01182033096926714;0
1;30;0;0;0.0;0.043478260869565216;1.0;0.0;0.0;0.0;0
6;0;1;0;0.0;0.2608695652173913;0.0;0.07692307692307693;0.0;0.0;0
15;30;1;0;0.0;0.6521739130434783;1.0;0.07692307692307693;0.0;0.0;0
0;0;3;0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0
16;30;7;0;0.0;0.6956521739130435;1.0;0.5384615384615384;0.0;0.0;0
19;30;3;0;0.0;0.8260869565217391;1.0;0.23076923076923078;0.0;0.0;0
13;30;4;0;0.0;0.5652173913043478;1.0;0.3076923076923077;0.0;0.0;0
18;0;3;0;0.0;0.782608695652174;0.0;0.23076923076923078;0.0;0.0;0
16;30;1;0;0.0;0.6956521739130435;1.0;0.07692307692307693;0.0;0.0;0
17;0;7;0;0.0;0.7391304347826086;0.0;0.5384615384615384;0.0;0.0;0
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0
10;0;2;0;0.0;0.43478260869565216;0.0;0.15384615384615385;0.0;0.0;0
16;30;3;0;0.0;0.6956521739130435;1.0;0.23076923076923078;0.0;0.0;0
18;30;2;0;0.0;0.782608695652174;1.0;0.15384615384615385;0.0;0.0;0
16;0;1;0;0.0;0.6956521739130435;0.0;0.07692307692307693;0.0;0.0;0
12;30;0;0;0.0;0.5217391304347826;1.0;0.0;0.0;0.0;0
5;30;1;0;0.0;0.21739130434782608;1.0;0.07692307692307693;0.0;0.0;0
20;0;9;0;0.0;0.8695652173913043;0.0;0.6923076923076923;0.0;0.0;0
14;30;0;0;0.0;0.6086956521739131;1.0;0.0;0.0;0.0;0
8;0;0;0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0
8;0;1;0;0.0;0.34782608695652173;0.0;0.07692307692307693;0.0;0.0;0
23;0;2;0;0.0;1.0;0.0;0.15384615384615385;0.0;0.0;0
1;0;0;0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0
12;30;4;0;0.0;0.5217391304347826;1.0;0.3076923076923077;0.0;0.0;0
0;0;1;0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0
12;0;0;0;0.0;0.5217391304347826;0.0;0.0;0.0;0.0;0
10;30;2;0;0.0;0.43478260869565216;1.0;0.15384615384615385;0.0;0.0;0
18;0;2;0;0.0;0.782608695652174;0.0;0.15384615384615385;0.0;0.0;0
15;0;1;0;0.0;0.6521739130434783;0.0;0.07692307692307693;0.0;0.0;0
6;0;0;0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0
19;0;3;0;0.0;0.8260869565217391;0.0;0.23076923076923078;0.0;0.0;0
13;0;0;0;0.0;0.5652173913043478;0.0;0.0;0.0;0.0;0
20;0;0;0;0.0;0.8695652173913043;0.0;0.0;0.0;0.0;0
21;30;2;0;0.0;0.9130434782608695;1.0;0.15384615384615385;0.0;0.0;0
15;0;5;0;0.0;0.6521739130434783;0.0;0.38461538461538464;0.0;0.0;0
19;0;3;0;0.0;0.8260869565217391;0.0;0.23076923076923078;0.0;0.0;0
6;0;0;0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0
1;0;1;0;0.0;0.043478260869565216;0.0;0.07692307692307693;0.0;0.0;0
16;30;1;0;0.4;0.6956521739130435;1.0;0.07692307692307693;0.0;0.02364066193853428;0
22;30;1;0;0.0;0.9565217391304348;1.0;0.07692307692307693;0.0;0.0;0
13;30;1;0;0.0;0.5652173913043478;1.0;0.07692307692307693;0.0;0.0;0
20;0;2;0;0.0;0.8695652173913043;0.0;0.15384615384615385;0.0;0.0;0
1;0;2;0;0.0;0.043478260869565216;0.0;0.15384615384615385;0.0;0.0;0
14;30;2;1;0.4;0.6086956521739131;1.0;0.15384615384615385;1.0;0.02364066193853428;0
18;0;1;0;0.0;0.782608695652174;0.0;0.07692307692307693;0.0;0.0;0
10;30;0;0;0.0;0.43478260869565216;1.0;0.0;0.0;0.0;0
5;0;0;0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0
22;0;3;0;0.0;0.9565217391304348;0.0;0.23076923076923078;0.0;0.0;0
2;0;1;0;0.0;0.08695652173913043;0.0;0.07692307692307693;0.0;0.0;0
15;0;6;0;0.0;0.6521739130434783;0.0;0.46153846153846156;0.0;0.0;0
17;0;0;0;0.0;0.7391304347826086;0.0;0.0;0.0;0.0;0
23;0;2;0;0.0;1.0;0.0;0.15384615384615385;0.0;0.0;0
15;0;2;0;0.0;0.6521739130434783;0.0;0.15384615384615385;0.0;0.0;0
14;0;4;0;0.0;0.6086956521739131;0.0;0.3076923076923077;0.0;0.0;0
19;0;2;0;0.0;0.8260869565217391;0.0;0.15384615384615385;0.0;0.0;0
19;0;4;0;0.0;0.8260869565217391;0.0;0.3076923076923077;0.0;0.0;0
14;30;2;0;0.0;0.6086956521739131;1.0;0.15384615384615385;0.0;0.0;0
10;0;1;0;0.0;0.43478260869565216;0.0;0.07692307692307693;0.0;0.0;0
23;0;6;0;0.0;1.0;0.0;0.46153846153846156;0.0;0.0;0
11;30;4;0;0.0;0.4782608695652174;1.0;0.3076923076923077;0.0;0.0;0
5;0;2;0;0.0;0.21739130434782608;0.0;0.15384615384615385;0.0;0.0;0
