Sensor;Split;R2 Score;Explained Variance Score;Mesma Classe
1;1;0.3026086957691563;0.34951777796740424;1.0
1;2;0.1966332130514724;0.19747012242689366;1.0
1;3;0.20349966874772618;0.22931791964651826;1.0
1;4;0.2628352203349732;0.271596042299303;1.0
1;5;0.11275057714651415;0.11454527787225977;1.0
1;6;0.35353424887644525;0.35454151644184684;1.0
1;7;0.24590275968273068;0.24608747358951832;1.0
1;8;0.10787455155249193;0.10910090826359886;1.0
1;9;0.24647174346185075;0.2561095363724013;1.0
1;10;0.2030297787907348;0.20320784798569747;1.0
2;1;0.5952453149396479;0.5992513569428441;0.9731543624161074
2;2;-0.06976859613649644;-0.068252458969418;0.9865771812080537
2;3;-0.41552070756211523;-0.2493686322156099;1.0
2;4;0.6814108002086356;0.6825770610856375;0.9798657718120806
2;5;0.7012396756618635;0.7034723671840464;0.9865771812080537
2;6;0.6540931023538172;0.658269191885648;0.9865771812080537
2;7;-1.657792262842189;-1.6357673102099546;0.9932885906040269
2;8;-0.4692744391221264;-0.4692696531733622;0.9798657718120806
2;9;0.029545297607674326;0.03162109379588851;0.9932885906040269
2;10;-2.0832440711130595;-2.0514952735946275;0.9798657718120806
3;1;1.0;1.0;1.0
3;2;1.0;1.0;1.0
3;3;1.0;1.0;1.0
3;4;1.0;1.0;1.0
3;5;1.0;1.0;1.0
3;6;1.0;1.0;1.0
3;7;1.0;1.0;1.0
3;8;1.0;1.0;1.0
3;9;1.0;1.0;1.0
3;10;1.0;1.0;1.0
4;1;0.6757128555441712;0.6781003993824755;1.0
4;2;0.5622188799998378;0.56253555229123;1.0
4;3;0.278368151236283;0.28242340297056356;1.0
4;4;0.4101142159173754;0.4117670777759944;1.0
4;5;-0.13356229651332496;-0.10734818128812118;1.0
4;6;0.6655569024360085;0.6663796312880483;1.0
4;7;0.676822344750277;0.6770763761169469;1.0
4;8;-0.18849380041665142;-0.13879445062853457;1.0
4;9;0.2942433190554895;0.2988538296189829;1.0
4;10;-0.032211143231212214;-0.025188405221859833;1.0
5;1;0.13544229285555143;0.14063365412335627;1.0
5;2;0.10196370458665316;0.10289395946632174;1.0
5;3;0.0773088700596074;0.08293922335342097;1.0
5;4;0.11872653998276306;0.11999787043779275;1.0
5;5;0.17455787187975302;0.2065988075801618;1.0
5;6;0.07867165019830813;0.09444336583653823;1.0
5;7;0.07551870625742318;0.07615580075998984;1.0
5;8;0.06267587017879639;0.06792501370667536;1.0
5;9;0.1602476970069422;0.16153550278911233;1.0
5;10;0.09042787071800018;0.0905149684585489;1.0
6;1;0.934930690515288;0.936509093133496;0.9932885906040269
6;2;0.0518357985740564;0.05763889628064145;0.9865771812080537
6;3;-0.15393674061758778;-0.11397300429863622;1.0
6;4;0.42615927045061197;0.42720990879587983;0.9731543624161074
6;5;0.42423279572963424;0.427702862247621;0.9798657718120806
6;6;0.17016528023236754;0.17493007156669038;0.9731543624161074
6;7;0.5844774273939765;0.6378025677833463;1.0
6;8;-0.9598662523510357;-0.9221759665223672;0.9731543624161074
6;9;-0.646932834857513;-0.6469142945298934;0.9664429530201343
6;10;0.34648803307667464;0.3494495851070225;0.9798657718120806
7;1;0.3560567077821608;0.35661917642000673;0.9664429530201343
7;2;0.034998804091390445;0.03789641756828854;0.9932885906040269
7;3;-7.702454198520195;-7.481928918466776;0.9865771812080537
7;4;0.400879675071093;0.40119038392766815;0.9932885906040269
7;5;-0.10229055825422573;-0.039639868303178005;0.9932885906040269
7;6;0.3664915933634233;0.36846896273277574;0.9731543624161074
7;7;0.14585667462219143;0.14836711486361065;0.9664429530201343
7;8;0.3792024865492868;0.38483903976407485;0.9798657718120806
7;9;0.8112177983412733;0.8120824394367102;0.9865771812080537
7;10;-2.190699311090906;-2.041350717946857;0.9731543624161074
8;1;0.0;0.0;1.0
8;2;0.0;0.0;1.0
8;3;1.0;1.0;1.0
8;4;0.0;0.0;1.0
8;5;0.0;0.0;1.0
8;6;0.0;0.0;1.0
8;7;0.0;0.0;1.0
8;8;0.0;0.0;1.0
8;9;-0.006756756756756799;0.0;1.0
8;10;0.0;0.0;1.0
9;1;0.8980790182224997;0.898106398308285;0.9932885906040269
9;2;0.7283458851136917;0.7287070041575516;1.0
9;3;0.7723196435507665;0.7723212353223365;1.0
9;4;0.5521095897633841;0.5521199917676642;1.0
9;5;0.7933708511850015;0.7937481322430845;0.9932885906040269
9;6;0.8532875139194578;0.853301750718294;1.0
9;7;0.8470322061418943;0.8471316284440467;1.0
9;8;0.8526449809989994;0.8532579059869414;1.0
9;9;0.7490498189919956;0.7499138434406318;0.9798657718120806
9;10;0.8079080190481043;0.8165785591443647;1.0
10;1;0.6834474118905376;0.6859217712809329;0.9731543624161074
10;2;-1.0143775581435253;-0.9949810724655568;0.9731543624161074
10;3;-2.203656852716835;-1.912724816917033;1.0
10;4;0.27111277164322856;0.27719065114758124;0.9664429530201343
10;5;0.444580048036327;0.4466962503463259;0.9798657718120806
10;6;0.977760793006575;0.9784555395668099;1.0
