hour;minute;tweets;related;rainfall (mm/30min);precision;recall;Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Normalized precision;Normalized recall;Next batch rainfall (mm/30min)
9;0;0;0;0.0;0.0;0.0;0.391304347826087;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;30;0;0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0;30;0;0;0.79;0.0;0.0;0.0;1.0;0.0;0.0;0.44382022471910115;0.0;0.0;0.59
1;30;0;0;0.0;0.0;0.0;0.043478260869565216;1.0;0.0;0.0;0.0;0.0;0.0;0.2
8;0;0;0;0.0;0.0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;0;2;0;1.17;0.0;0.0;0.7391304347826086;0.0;0.07142857142857142;0.0;0.6573033707865168;0.0;0.0;0.98
1;0;1;0;0.0;0.0;0.0;0.043478260869565216;0.0;0.03571428571428571;0.0;0.0;0.0;0.0;0.0
23;0;0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;0;0;0;0.6;0.0;0.0;0.30434782608695654;0.0;0.0;0.0;0.33707865168539325;0.0;0.0;0.4
4;30;0;0;0.0;0.0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0;2;0;0.0;0.0;0.0;0.043478260869565216;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.2
12;0;0;0;0.0;0.0;0.0;0.5217391304347826;0.0;0.0;0.0;0.0;0.0;0.0;0.2
14;30;0;0;0.0;0.0;0.0;0.6086956521739131;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4;30;1;0;0.2;0.0;0.0;0.17391304347826086;1.0;0.03571428571428571;0.0;0.11235955056179776;0.0;0.0;0.2
21;30;0;0;0.0;0.0;0.0;0.9130434782608695;1.0;0.0;0.0;0.0;0.0;0.0;0.0
11;0;0;0;0.0;0.0;0.0;0.4782608695652174;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;0;0;0;0.0;0.0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0.0;0.0;0.2
20;0;0;0;0.0;0.0;0.0;0.8695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;0;0;0;0.2;0.0;0.0;0.2608695652173913;0.0;0.0;0.0;0.11235955056179776;0.0;0.0;0.4
22;0;0;0;0.0;0.0;0.0;0.9565217391304348;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;0;0;0;0.0;0.0;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0.0;0.0;0.2
23;30;0;0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3;30;0;0;0.0;0.0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0;0.0;0.0
13;0;1;0;0.0;0.0;0.0;0.5652173913043478;0.0;0.03571428571428571;0.0;0.0;0.0;0.0;0.0
13;30;2;0;0.0;0.0;0.0;0.5652173913043478;1.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0
17;0;0;0;0.0;0.0;0.0;0.7391304347826086;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;30;0;0;0.0;0.0;0.0;0.08695652173913043;1.0;0.0;0.0;0.0;0.0;0.0;0.0
8;30;0;0;0.0;0.0;0.0;0.34782608695652173;1.0;0.0;0.0;0.0;0.0;0.0;0.0
14;30;0;0;0.0;0.0;0.0;0.6086956521739131;1.0;0.0;0.0;0.0;0.0;0.0;0.0
7;30;0;0;0.0;0.0;0.0;0.30434782608695654;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19;0;0;0;0.2;0.0;0.0;0.8260869565217391;0.0;0.0;0.0;0.11235955056179776;0.0;0.0;0.0
16;30;0;0;0.2;0.0;0.0;0.6956521739130435;1.0;0.0;0.0;0.11235955056179776;0.0;0.0;0.0
1;0;0;0;0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;30;0;0;0.0;0.0;0.0;0.391304347826087;1.0;0.0;0.0;0.0;0.0;0.0;0.2
22;30;0;0;0.0;0.0;0.0;0.9565217391304348;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4;0;0;0;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;0;0;0;0.0;0.0;0.0;0.6956521739130435;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;30;0;0;0.0;0.0;0.0;0.34782608695652173;1.0;0.0;0.0;0.0;0.0;0.0;0.0
16;0;0;0;0.0;0.0;0.0;0.6956521739130435;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;30;0;0;0.0;0.0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0;0.0;0.4
10;0;0;0;0.0;0.0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;30;0;0;0.0;0.0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19;30;1;0;0.0;0.0;0.0;0.8260869565217391;1.0;0.03571428571428571;0.0;0.0;0.0;0.0;0.0
5;0;1;0;0.0;0.0;0.0;0.21739130434782608;0.0;0.03571428571428571;0.0;0.0;0.0;0.0;0.0
9;0;0;0;0.0;0.0;0.0;0.391304347826087;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;30;0;0;0.0;0.0;0.0;0.6956521739130435;1.0;0.0;0.0;0.0;0.0;0.0;0.0
18;0;0;0;0.0;0.0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;30;0;0;0.0;0.0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0;0.0;0.0
20;0;0;0;0.0;0.0;0.0;0.8695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;30;1;0;0.0;0.0;0.0;0.7391304347826086;1.0;0.03571428571428571;0.0;0.0;0.0;0.0;0.0
3;30;0;0;0.0;0.0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0;0.0;0.4
19;0;1;0;0.6;0.0;0.0;0.8260869565217391;0.0;0.03571428571428571;0.0;0.33707865168539325;0.0;0.0;0.4
4;30;0;0;0.4;0.0;0.0;0.17391304347826086;1.0;0.0;0.0;0.22471910112359553;0.0;0.0;0.4
15;30;0;0;0.0;0.0;0.0;0.6521739130434783;1.0;0.0;0.0;0.0;0.0;0.0;0.0
21;30;10;0;0.0;0.0;0.0;0.9130434782608695;1.0;0.35714285714285715;0.0;0.0;0.0;0.0;0.4
19;0;2;0;0.2;0.0;0.0;0.8260869565217391;0.0;0.07142857142857142;0.0;0.11235955056179776;0.0;0.0;0.0
10;0;0;0;0.0;0.0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;30;2;0;0.0;0.0;0.0;0.9130434782608695;1.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0
7;30;0;0;0.4;0.0;0.0;0.30434782608695654;1.0;0.0;0.0;0.22471910112359553;0.0;0.0;0.6
7;30;0;0;0.0;0.0;0.0;0.30434782608695654;1.0;0.0;0.0;0.0;0.0;0.0;0.0
18;0;0;0;0.0;0.0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;30;0;0;0.0;0.0;0.0;0.30434782608695654;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2;30;3;0;0.2;0.0;0.0;0.08695652173913043;1.0;0.10714285714285714;0.0;0.11235955056179776;0.0;0.0;0.0
16;0;1;0;0.2;0.0;0.0;0.6956521739130435;0.0;0.03571428571428571;0.0;0.11235955056179776;0.0;0.0;0.0
12;30;0;0;0.0;0.0;0.0;0.5217391304347826;1.0;0.0;0.0;0.0;0.0;0.0;0.0
17;0;0;0;0.0;0.0;0.0;0.7391304347826086;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;0;0;0;0.4;0.0;0.0;0.9130434782608695;0.0;0.0;0.0;0.22471910112359553;0.0;0.0;0.2
10;30;0;0;1.77;0.0;0.0;0.43478260869565216;1.0;0.0;0.0;0.9943820224719101;0.0;0.0;1.77
22;30;6;0;0.2;0.0;0.0;0.9565217391304348;1.0;0.21428571428571427;0.0;0.11235955056179776;0.0;0.0;0.0
6;0;0;0;0.0;0.0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;0;4;0;0.0;0.0;0.0;0.9565217391304348;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
18;0;0;0;0.0;0.0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10;0;0;0;0.0;0.0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;0;0;0;0.0;0.0;0.0;0.4782608695652174;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;0;0;0;0.0;0.0;0.0;0.5217391304347826;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;30;0;0;0.0;0.0;0.0;0.6521739130434783;1.0;0.0;0.0;0.0;0.0;0.0;0.0
18;0;0;0;0.0;0.0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;5;0;0.0;0.0;0.0;0.0;0.0;0.17857142857142858;0.0;0.0;0.0;0.0;0.0
21;30;1;0;0.0;0.0;0.0;0.9130434782608695;1.0;0.03571428571428571;0.0;0.0;0.0;0.0;0.0
15;30;0;0;0.0;0.0;0.0;0.6521739130434783;1.0;0.0;0.0;0.0;0.0;0.0;0.2
4;30;0;0;0.0;0.0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0;0.0;0.0
13;30;0;0;0.2;0.0;0.0;0.5652173913043478;1.0;0.0;0.0;0.11235955056179776;0.0;0.0;0.2
9;0;0;0;0.0;0.0;0.0;0.391304347826087;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;30;0;0;0.0;0.0;0.0;0.8260869565217391;1.0;0.0;0.0;0.0;0.0;0.0;0.0
15;30;4;0;0.0;0.0;0.0;0.6521739130434783;1.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
9;0;0;0;0.0;0.0;0.0;0.391304347826087;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;30;0;0;0.0;0.0;0.0;0.8695652173913043;1.0;0.0;0.0;0.0;0.0;0.0;0.0
13;30;0;0;0.0;0.0;0.0;0.5652173913043478;1.0;0.0;0.0;0.0;0.0;0.0;0.0
22;30;0;0;0.4;0.0;0.0;0.9565217391304348;1.0;0.0;0.0;0.22471910112359553;0.0;0.0;0.2
18;30;0;0;1.57;0.0;0.0;0.782608695652174;1.0;0.0;0.0;0.8820224719101124;0.0;0.0;0.98
13;0;0;0;0.0;0.0;0.0;0.5652173913043478;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10;30;0;0;0.0;0.0;0.0;0.43478260869565216;1.0;0.0;0.0;0.0;0.0;0.0;0.2
19;0;0;0;0.0;0.0;0.0;0.8260869565217391;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;30;0;0;0.0;0.0;0.0;0.6086956521739131;1.0;0.0;0.0;0.0;0.0;0.0;0.0
14;0;0;0;0.0;0.0;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;0;0;0;0.0;0.0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0.0;0.0;0.2
18;30;0;0;0.98;0.0;0.0;0.782608695652174;1.0;0.0;0.0;0.550561797752809;0.0;0.0;1.17
7;0;0;0;0.0;0.0;0.0;0.30434782608695654;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0;0;0;0.0;0.0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;0;0;0;0.0;0.0;0.0;0.8260869565217391;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;30;0;0;0.2;0.0;0.0;0.6086956521739131;1.0;0.0;0.0;0.11235955056179776;0.0;0.0;0.0
13;30;0;0;0.0;0.0;0.0;0.5652173913043478;1.0;0.0;0.0;0.0;0.0;0.0;0.0
23;0;0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;30;0;0;0.0;0.0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0;0.0;0.0
6;30;0;0;0.0;0.0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4;30;0;0;0.0;0.0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0;0.0;0.0
13;30;0;0;0.2;0.0;0.0;0.5652173913043478;1.0;0.0;0.0;0.11235955056179776;0.0;0.0;0.0
3;30;0;0;0.0;0.0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0;0.0;0.0
18;30;0;0;0.0;0.0;0.0;0.782608695652174;1.0;0.0;0.0;0.0;0.0;0.0;0.0
17;30;0;0;0.0;0.0;0.0;0.7391304347826086;1.0;0.0;0.0;0.0;0.0;0.0;0.0
22;0;0;0;0.0;0.0;0.0;0.9565217391304348;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;30;0;0;0.79;0.0;0.0;0.4782608695652174;1.0;0.0;0.0;0.44382022471910115;0.0;0.0;0.79
8;0;0;0;0.0;0.0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.2
20;0;0;0;0.0;0.0;0.0;0.8695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;0;0;0;0.2;0.0;0.0;0.2608695652173913;0.0;0.0;0.0;0.11235955056179776;0.0;0.0;0.2
15;30;0;0;0.0;0.0;0.0;0.6521739130434783;1.0;0.0;0.0;0.0;0.0;0.0;0.2
22;30;9;0;0.0;0.0;0.0;0.9565217391304348;1.0;0.32142857142857145;0.0;0.0;0.0;0.0;0.0
18;0;3;0;1.17;0.0;0.0;0.782608695652174;0.0;0.10714285714285714;0.0;0.6573033707865168;0.0;0.0;0.98
18;30;0;0;0.6;0.0;0.0;0.782608695652174;1.0;0.0;0.0;0.33707865168539325;0.0;0.0;0.2
12;30;0;0;0.0;0.0;0.0;0.5217391304347826;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0;0;0;0.4;0.0;0.0;0.043478260869565216;0.0;0.0;0.0;0.22471910112359553;0.0;0.0;0.0
9;0;0;0;0.79;0.0;0.0;0.391304347826087;0.0;0.0;0.0;0.44382022471910115;0.0;0.0;0.79
23;30;0;0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0;30;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
14;0;0;0;0.0;0.0;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;30;0;0;0.0;0.0;0.0;0.30434782608695654;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;0;0;0;0.0;0.0;0.0;0.30434782608695654;0.0;0.0;0.0;0.0;0.0;0.0;0.2
3;0;0;0;0.0;0.0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;0;0;0;0.0;0.0;0.0;0.5217391304347826;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;0;0;0;0.0;0.0;0.0;0.6956521739130435;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;0;0;0;0.0;0.0;0.0;0.5652173913043478;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;30;0;0;0.0;0.0;0.0;0.9565217391304348;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4;30;0;0;0.0;0.0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0;0.0;0.0
