year;month;day;hour;minute;tweets;related;rainfall class;precision;recall;Normalized year;Normalized month;Normalized day;Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall class;Normalized precision;Normalized recall;Next batch rainfall class
2016;1;8;14;0;1;0;0.0;0.0;0.0;1.0;0.5;0.25806451612903225;0.6086956521739131;0.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;29;3;0;0;0;0.0;0.0;0.0;1.0;0.5;0.9354838709677419;0.13043478260869565;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;10;18;30;3;0;0.0;0.0;0.0;1.0;0.5;0.3225806451612903;0.782608695652174;1.0;0.15789473684210525;0.0;0.0;0.0;0.0;0
2016;1;23;7;0;0;0;0.0;0.0;0.0;1.0;0.5;0.7419354838709677;0.30434782608695654;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;23;5;0;0;0;0.0;0.0;0.0;1.0;0.5;0.7419354838709677;0.21739130434782608;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;22;19;0;1;0;0.0;0.0;0.0;1.0;0.5;0.7096774193548387;0.8260869565217391;0.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;11;14;30;0;0;0.4;0.0;0.0;1.0;0.5;0.3548387096774194;0.6086956521739131;1.0;0.0;0.0;0.011855364552459988;0.0;0.0;0
2016;1;27;13;30;0;0;0.0;0.0;0.0;1.0;0.5;0.8709677419354839;0.5652173913043478;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;20;23;0;6;0;0.0;0.0;0.0;1.0;0.5;0.6451612903225806;1.0;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0
2016;1;20;3;30;1;0;0.0;0.0;0.0;1.0;0.5;0.6451612903225806;0.13043478260869565;1.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;31;6;30;0;0;0.0;0.0;0.0;1.0;0.5;1.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;20;4;30;0;0;0.0;0.0;0.0;1.0;0.5;0.6451612903225806;0.17391304347826086;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;11;13;30;1;0;0.0;0.0;0.0;1.0;0.5;0.3548387096774194;0.5652173913043478;1.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;13;3;30;1;0;0.0;0.0;0.0;1.0;0.5;0.41935483870967744;0.13043478260869565;1.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;20;18;30;2;0;0.0;0.0;0.0;1.0;0.5;0.6451612903225806;0.782608695652174;1.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;7;17;30;2;0;0.0;0.0;0.0;1.0;0.5;0.22580645161290322;0.7391304347826086;1.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;25;22;0;7;0;1.18;0.0;0.0;1.0;0.5;0.8064516129032258;0.9565217391304348;0.0;0.3684210526315789;0.0;0.03497332542975696;0.0;0.0;0
2016;1;28;11;30;2;0;0.0;0.0;0.0;1.0;0.5;0.9032258064516129;0.4782608695652174;1.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;14;8;0;2;0;0.4;0.0;0.0;1.0;0.5;0.45161290322580644;0.34782608695652173;0.0;0.10526315789473684;0.0;0.011855364552459988;0.0;0.0;0
2016;1;13;20;0;10;0;0.0;0.0;0.0;1.0;0.5;0.41935483870967744;0.8695652173913043;0.0;0.5263157894736842;0.0;0.0;0.0;0.0;0
2016;1;11;6;0;0;0;0.2;0.0;0.0;1.0;0.5;0.3548387096774194;0.2608695652173913;0.0;0.0;0.0;0.005927682276229994;0.0;0.0;0
2016;1;29;15;30;1;0;0.0;0.0;0.0;1.0;0.5;0.9354838709677419;0.6521739130434783;1.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;25;22;30;3;0;0.0;0.0;0.0;1.0;0.5;0.8064516129032258;0.9565217391304348;1.0;0.15789473684210525;0.0;0.0;0.0;0.0;0
2016;1;10;18;0;2;0;0.0;0.0;0.0;1.0;0.5;0.3225806451612903;0.782608695652174;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;9;18;30;0;0;0.0;0.0;0.0;1.0;0.5;0.2903225806451613;0.782608695652174;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;6;12;30;1;0;0.0;0.0;0.0;1.0;0.5;0.1935483870967742;0.5217391304347826;1.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;3;1;0;0;0;0.0;0.0;0.0;1.0;0.5;0.0967741935483871;0.043478260869565216;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;28;9;0;0;0;0.0;0.0;0.0;1.0;0.5;0.9032258064516129;0.391304347826087;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;26;23;30;0;0;0.0;0.0;0.0;1.0;0.5;0.8387096774193549;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0
