tweets;related;rainfall (mm/30min);precision;recall;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Normalized precision;Normalized recall;Next batch rainfall (mm/30min);Next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.0;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
13;0;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;3.75;1
5;0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;0
3;0;2.16;0.0;0.0;0.12;0.0;0.09160305343511452;0.0;0.0;0.98;0
2;0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.008481764206955048;0.0;0.0;0.39;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;12.91;2
15;0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;0
8;0;0.0;0.0;0.0;0.32;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0
10;0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.008481764206955048;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
