Real;Previsto;R2 Score;Explained Variance Score;Mesma classe
[0.4, 0.0, 0.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0, 0.2, 0.2, 0.4, 0.2, 0.2, 0.2, 0.2, 0.2, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.2, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.4, 0.2, 0.2, 0.4, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.2, 0.4, 0.2, 0.4, 0.2, 0.0, 0.0, 0.4, 0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.4, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.4, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2, 0.2, 0.2, 0.6, 0.4, 0.2, 0.0, 0.0, 0.4, 0.2, 0.0, 0.2, 0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.4, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.2, 0.4, 0.0, 0.0, 0.6, 0.2, 0.2, 0.4, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.2, 0.4, 0.0, 0.0, 0.2, 0.2, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2, 0.2, 0.0, 0.2, 0.0, 0.0, 0.2, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2, 0.2, 0.2, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2, 0.4, 0.2, 0.2, 0.4, 0.0, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.28888698638511057, 0.1604549425525782, 0.10124763707272634, 0.0982727788523995, 0.09950808681011337, 0.18242492324810866, 0.09125369323698108, 0.0974634769940529, 0.09761393300243028, 0.09363353990034042, 0.16984520188777663, 0.09590395420703358, 0.11226118341814341, 0.10054090952331264, 0.09862055785422043, 0.09713108877772071, 0.15079895943734056, 0.1087809385376154, 0.10118820594340362, 0.09643289882849117, 0.18260022785928454, 0.17916177513410714, 0.18386523073513172, 0.12082245882332855, 0.09516438120982897, 0.09540396129726005, 0.07874377904431852, 0.098032829541593, 0.09503790942278768, 0.27389348308338624, 0.09057267096446465, 0.10112452081419789, 0.11129489895808077, 0.037342683102936994, 0.09807691606812553, 0.09980792827752295, 0.08871243648633466, 0.09858668466207589, 0.11607114062736769, 0.12319110318562067, 0.17712939918044623, 0.09918115756961256, 0.09976076623561737, 0.17939213677554233, 0.09797036067666766, 0.09763023735294708, 0.10049826364837812, 0.09937281389562926, 0.14658584533145314, 0.10030530209464174, 0.09675959534619451, 0.09399264447620438, 0.10348101925997567, 0.10015506235910222, 0.1358459670728699, 0.10681235995813977, 0.09525494944919756, 0.10047240594206598, 0.09105962352097875, 0.09181233364748421, 0.0843813100855776, 0.09860121068061502, 0.1064333825015268, 0.09447079863341158, 0.10111436810558984, 0.09977963513485334, 0.11155645534160143, 0.09528793817102822, 0.09810550870584435, 0.18455126743634975, 0.09655569397708276, 0.09997834921888184, 0.09678220084979329, 0.10050189633590846, 0.1017630126190049, 0.1159650273437144, 0.17148796905785202, 0.2678804514159999, 0.08157574248741851, 0.11006127919764665, 0.09992474945010556, 0.09033944666549089, 0.10049892480387469, 0.09297229451736867, 0.09861156865850375, 0.09917614468958504, 0.08627621235673145, 0.09832624713348039, 0.11488880084604815, 0.199171949105429, 0.10996891821309375, 0.3932120738770116, 0.29295730496362393, 0.0984027571112115, 0.19589546557029036, 0.10186517283420428, 0.28717444208956733, 0.12003272916868148, 0.08542718878970347, 0.09836648911405844, 0.1187958201063516, 0.09936907169174915, 0.10851949361283388, 0.09009548628745491, 0.08727851301667257, 0.10211216646333056, 0.09672167558989954, 0.13353398037250697, 0.10163606513230618, 0.10150739320742942, 0.09895052255322624, 0.09636236722698967, 0.09996351639471114, 0.11470781660113118, 0.09849818152836533, 0.1162832990502828, 0.14785470528000244, 0.07504231271342333, 0.09483529423815397, 0.09774654709903031, 0.0982919938814625, 0.09876245648132666, 0.10714266565520915, 0.10021461535632382, 0.07720433307455678, 0.1041105442742797, 0.14039203523166532, 0.09331934321918069, 0.10471101472689028, 0.08979076291392331, 0.09721734075877676, 0.10032637732724438, 0.09311240941164768, 0.08985547928820593, 0.09627057255248629, 0.09777074442615898, 0.2933104251157296, 0.10024365229746691, 0.09666570898275707, 0.09704341457179523, 0.09543310766243208, 0.2723483698028154, 0.12830494647055202, 0.1175701221088218, 0.10406396025753607, 0.2955672701865829, 0.15464161847175928, 0.08491399654442446, 0.1402595836514301, 0.09896698468813482, 0.09436993958986974, 0.15101193836272697, 0.09362596792464685, 0.29034306253480435, 0.09557714240889438, 0.07895199968598234, 0.18260467523624369, 0.07945293178352343, 0.10010595210628494, 0.08504945511585262, 0.0977186170654555, 0.1022698796840288, 0.13725520936997027, 0.07355022901671261, 0.09494394676447583, 0.09042378748603354, 0.10181506541359865, 0.09413732669396281, 0.09471336274678989, 0.08654585687644313, 0.09893388056505827, 0.09993395650243499, 0.10118306508734277, 0.0927970544442921, 0.098554586903861, 0.10179150944947003, 0.08138480738658628, 0.182861076952053, 0.09709969176845802, 0.11324300048952053, 0.09847326767808297, 0.08391867059958925, 0.1011409999016969, 0.10320157012395938, 0.10145825005698085, 0.21473490302490317, 0.10942593926368217, 0.14350403363402575, 0.09010451585661484, 0.09836240992777547, 0.09614959854788409, 0.13244431774326626, 0.09087763916551096, 0.09268236934897302, 0.09742627563821528, 0.0964621484126006, 0.0928113703007959, 0.100660637667238, 0.0986272734872621, 0.19996214274402957, 0.09957012481788964, 0.08809713752133987, 0.19635043797742424, 0.10403536039569374, 0.09925417351166956, 0.08774550682111694, 0.10058779358691296, 0.08785271907767579, 0.037524768922383336, 0.10101599621550363, 0.20553685375398556, 0.20738089965141382, 0.08536206469179532, 0.11402324552961075, 0.08721810398263798, 0.09776973621959718, 0.10136528197701934, 0.10145747956232966, 0.09552916492735831, 0.08790501448494438, 0.10019368482236003, 0.19818987185688497, 0.09350246332359403, 0.09832524755997908, 0.09367595686902276, 0.10025965825530604, 0.11815155677195079, 0.10003263450522083, 0.0862619641500423, 0.09817264582142683, 0.12273866785014888, 0.07675195957023319, 0.10526434025084298, 0.08762392922094121, 0.09039917311211311, 0.11882807213528891, 0.08453875502333331, 0.08691425867809811, 0.09168369222055829, 0.10066605524923701, 0.1277367815159941, 0.09503591341645502, 0.05556421107813704, 0.09690709500043439, 0.10091449418504651, 0.1008303440972206, 0.086063610630854, 0.09994361756079186, 0.09686581042347554, 0.173814481331393, 0.10072344267365664, 0.11016864301004005, 0.08854802824032716, 0.10197900659054183, 0.1147084768061596, 0.09285418071505304, 0.09560369404906267, 0.17942689685702573, 0.09494099738169338, 0.18584868161080903, 0.10222120541962666, 0.09964151539756329, 0.09886237979616154, 0.09941887500352066, 0.10224748758366288, 0.2988608053316447, 0.09282093858278485, 0.10613899976279341, 0.08495402443570511, 0.09770611534898634, 0.09820613318307848, 0.13064054162247485, 0.09721781186028479, 0.18785269980942798, 0.1857675738182628, 0.09510208407663114, 0.09857117532045336, 0.09497969070827351, 0.09658890485492079, 0.10079660367592282, 0.10643459748752306, 0.10106204279778765, 0.17507805873582993, 0.18446248531467402, 0.10323921083613853, 0.23765999310242092, 0.12776361115754964, 0.09052705233307491, 0.09126421640105987, 0.18404028526251393, 0.2678006884947898, 0.09401884086500657, 0.09474072811920066, 0.0979073699392309, 0.09976204565170334, 0.10023636517448366, 0.09462011381959669, 0.039315739442687195];0.2436733409674785;0.24652419254376146;1.0
[0.0, 0.0, 0.0, 0.0, 2.17, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 26.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.38, 0.0, 0.0, 0.0, 0.0, 11.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 1.18, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.57, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 1.57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.080580741956915, 0.08872669121074772, 0.10614271240719653, 0.10033330719467759, 0.2379377663381106, 0.05396580881290758, 0.07293209812161527, 0.09417502645254561, 0.10008455535974503, 0.09965745073649945, 0.08340671321360338, 0.09916734194985644, 0.1157015327844812, 0.09955242133341835, 0.10792927401489832, 0.0997558367917547, 0.09305300026963054, 0.057008711881310514, 0.09248918821869623, 0.07260998324206414, 0.09710237902036556, 0.04635853649644395, 0.08258874697366914, 0.09741276853640524, 0.0821091772978183, 0.08752944405105523, 0.12189685587332488, 0.09907490563672927, 0.09667804825165915, 0.05848194537274154, 0.09360680333589189, 0.07793379248033694, 0.08093869285184019, 0.09982927732209029, 0.09330781163394208, 0.0975125508158674, 0.0931276001986831, 0.09146489366040877, 4.078874911493568, 0.11862918940444889, 0.08501288993213607, 0.09935519650481806, 0.09951151131658842, 0.09990471831979153, 0.09769660388651968, 0.09529532270092705, 0.0933234530704879, 0.09753012886731893, 0.09474593183322388, 0.04628902427616832, 0.15490688834778266, 0.09491374170026701, 0.08329866699072175, 0.0993624158646399, 0.07403841768319142, 0.085187585992622, 0.06328392033444719, 0.09637831528968921, 0.09269277437936829, 0.09444051617104599, 0.2637068157197736, 0.09092597938429559, 0.0877445953049244, 0.09601981957620964, 0.0975619843276827, 0.09827647690029706, 0.0859512801027601, 0.09645235557328524, 0.05238820273467948, 0.09743032765654136, 0.10227985719110078, 0.09045334114451642, 0.09918647409444692, 0.09562850023645258, 0.09063025183707807, 0.10046207544998031, 0.08613809398271577, 0.09948746103279793, 0.09359198952388814, -0.12563070067981408, 0.0965288078136658, 0.0888503980600005, 0.0920552835819799, 0.0799830273402995, 0.1355243775700472, 0.09947397951311954, 0.09469121926266083, 0.09886469371628659, 0.099485015436104, 0.0980487635468813, 0.08604284690752007, 1.2761968323846264, 0.09996241949574869, 0.07821726000614315, 0.09644839700740748, 0.0945664470195533, 0.0998053862162851, 0.09379109175185746, 0.050009890267992185, 0.04817916350435669, 0.09397601699116687, 0.09938387077653743, 0.09569096688260564, 0.09920334365622119, 0.0967354092182956, 0.08878291228046342, 0.10023325532094018, 0.09592524990797158, 0.09282148151763386, 0.08024321337626816, 0.09572332426436814, 0.09898224942077638, 0.10039833584047297, 0.09804114798715091, 0.09839430413452366, 0.0977002550684517, 0.0978870767536193, 0.3981084412494432, 0.09275621614837687, 0.09250378981643848, 0.06724281159133028, 0.0946673837372195, 0.6677719455727111, 0.03662266964159666, 0.08863169046197406, 0.08928540154805298, 0.09648847563446472, 0.08893233560692904, 0.09356210461780423, 0.07841452914310398, 0.09702213859803294, 0.09567943742214957, 0.09798953583633896, 0.09360461318828439, 0.057569435190813034, 0.0838142291608387, 0.0994719805995169, 0.05443476954684123, 0.10055325065374016, 0.09582833231321314, 0.10037493970612743, 0.09463716818850387, 0.06813088613246232, 0.09859902476356797, 0.05482117101309736, 0.5317951269456783, 0.09533493662362102, 0.09331291293636501, 0.09680369294996455, 0.09518883765642672, 0.0980111109288968, 0.0982756883096303, 0.11337922851092036, 0.2338589767456487, 0.09209519567233138, 0.09966816051024341, 0.0937784723358478, 0.07810810329238471, 0.08021671832016697, 0.0980057010234745, 0.09901520920526963, 0.07387309679501308, 0.09849592056344691, 0.09043227608413651, 2.504278884992179, 0.09802657267228698, 0.06905128842992514, 0.09517871540504197, 0.10187144340275822, 0.08859914197871532, 0.09790193328872865, 0.09803208193054824, 0.04199853546321208, 0.05532026114977262, 0.10071246984778759, 0.038888421533133655, 0.09857140519218544, 0.09466979734424619, 0.07699884369991938, 0.09738181647572874, 0.325938658704104, 0.09846265198385695, 0.08528552877626538, 0.6519132816665087, 0.036178846965894684, 0.09611874656231278, 0.09083284946677117, 0.2074403257056665, 0.09901031091779555, 0.03478801317956737, 0.0994822077592592, 0.09680415517306795, 0.09956267183207967, 0.09243407391669167, 0.08793167906530441, 0.08687422804600742, 0.098241625368719, 0.09765849032684593, 0.09712466573047407, 0.097076078466246, 0.06217491895706406, -0.06846059550919559, 0.0995367074771385, 0.14211092838393186, 0.08961168711580314, 0.09701327317743769, 0.09981253551778552, 0.1554531603197079, 0.09988204480285529, 0.0941887142941712, 0.09779685591596832, 0.09334481950468637, 0.09662246553987497, 0.0936972795076852, 0.07933274581560201, 0.04216169700731831, 0.08204268504237933, 0.5623983459483011, 0.05861591187898363, 0.0988019583785964, 0.0818270161344572, 0.10000967360627411, 0.11244542211089692, 0.09331035827446954, 0.09931007325883068, 0.099270218313251, 0.09112305399121096, 0.09255333185003467, 0.09065738881081264, 0.08933326996363611, 0.09727405275532475, 0.07818919831304638, 0.13325926141922645, 0.12267058933087777, 0.09486886341133272, 0.09271692934470571, 0.09913936951362923, 0.10067620173120706, 0.09771870459815979, 0.07785806329764688, 0.0765140552482958, 0.10001688271205567, 0.09787353573551832, 0.09808987109637846, 0.09711351623400394, 0.07623790050420964, 0.09813043966037915, 0.09509305188833506, 0.08661445217391239, 0.04009065977808224, 3.777226942482227, 0.12881800678277167, 0.092317042501321, 0.09894935319184006, 0.15683512998642513, 0.09474971463566312, 0.09422155188663589, 0.09648442576716176, 0.11780027779952706, 0.09885189291069252, 0.08909723417214821, 0.09792121894020878, 0.09515331967219898, 0.0989415401203596, 0.07936833418098188, 0.09657898942334953, 0.09414437960721855, 0.09012750733701402, 0.08932714307379463, 0.09769556425919568, 0.0693580163743206, 0.10016146875743409, 0.09498766367839395, 0.09738411135463454, 0.09944207847364983, 0.09626831974300509, 0.09281522998281333, 0.09116396193911691, 0.2264402518921525, 0.0953060576183542, 0.05023407111444589, 0.10064697892409064, 0.0844490416391257, 0.1003830159970609, 0.08425396954989528, 0.10039928595243375, 0.06723116842681465, 0.09755079999672989, 0.09643937335161867, 0.05572414029882944, 0.05491952101013775, 0.10410643828212196, 0.0983417861224728, 0.10051740645333751, 0.037114504035636986, 0.09225157398171835, 0.09580218149553632, 0.0989436343425143];0.23356208623482322;0.23536969706740052;0.9798657718120806
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];1.0;1.0;1.0
