hour;minute;tweets;related;rainfall (mm/30min);Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min)
16;0;2;0;0.0;0.6956521739130435;0.0;0.06896551724137931;0.0;0.0;0.0
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0
6;0;0;0;0.39;0.2608695652173913;0.0;0.0;0.0;0.009399855386840203;0.98
11;0;0;0;0.0;0.4782608695652174;0.0;0.0;0.0;0.0;0.0
14;30;0;0;0.0;0.6086956521739131;1.0;0.0;0.0;0.0;0.0
13;30;1;0;0.0;0.5652173913043478;1.0;0.034482758620689655;0.0;0.0;0.0
4;30;0;0;0.79;0.17391304347826086;1.0;0.0;0.0;0.01904073270667631;1.78
17;0;0;0;0.0;0.7391304347826086;0.0;0.0;0.0;0.0;0.0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.0
5;0;0;0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0.0
17;30;1;0;0.0;0.7391304347826086;1.0;0.034482758620689655;0.0;0.0;0.0
11;30;0;0;0.0;0.4782608695652174;1.0;0.0;0.0;0.0;0.0
17;30;1;0;0.0;0.7391304347826086;1.0;0.034482758620689655;0.0;0.0;0.0
17;0;0;0;0.0;0.7391304347826086;0.0;0.0;0.0;0.0;0.0
21;0;2;0;0.0;0.9130434782608695;0.0;0.06896551724137931;0.0;0.0;0.0
11;30;1;0;0.2;0.4782608695652174;1.0;0.034482758620689655;0.0;0.004820438659918052;0.2
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0
5;0;0;0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0.0
2;0;7;0;0.0;0.08695652173913043;0.0;0.2413793103448276;0.0;0.0;0.0
17;30;0;0;0.0;0.7391304347826086;1.0;0.0;0.0;0.0;0.0
1;30;0;0;0.0;0.043478260869565216;1.0;0.0;0.0;0.0;0.0
1;30;7;0;0.0;0.043478260869565216;1.0;0.2413793103448276;0.0;0.0;0.0
2;30;1;0;0.0;0.08695652173913043;1.0;0.034482758620689655;0.0;0.0;0.0
21;0;2;0;0.0;0.9130434782608695;0.0;0.06896551724137931;0.0;0.0;0.0
5;30;0;0;0.0;0.21739130434782608;1.0;0.0;0.0;0.0;0.0
13;0;0;0;0.0;0.5652173913043478;0.0;0.0;0.0;0.0;0.0
4;0;0;0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.2
2;30;0;0;0.0;0.08695652173913043;1.0;0.0;0.0;0.0;0.0
7;0;23;0;0.0;0.30434782608695654;0.0;0.7931034482758621;0.0;0.0;0.0
16;30;0;0;0.0;0.6956521739130435;1.0;0.0;0.0;0.0;0.0
18;30;0;0;0.0;0.782608695652174;1.0;0.0;0.0;0.0;0.0
17;0;0;0;0.0;0.7391304347826086;0.0;0.0;0.0;0.0;0.0
14;0;0;0;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0.0
19;0;1;0;0.0;0.8260869565217391;0.0;0.034482758620689655;0.0;0.0;0.0
22;30;2;0;0.0;0.9565217391304348;1.0;0.06896551724137931;0.0;0.0;0.0
22;30;0;0;0.0;0.9565217391304348;1.0;0.0;0.0;0.0;0.0
14;0;19;0;0.0;0.6086956521739131;0.0;0.6551724137931034;0.0;0.0;0.0
0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;0;0;0;0.0;0.8260869565217391;0.0;0.0;0.0;0.0;32.67
2;0;0;0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.0
3;0;0;0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0.0
23;0;0;0;0.2;1.0;0.0;0.0;0.0;0.004820438659918052;0.39
8;30;1;0;0.0;0.34782608695652173;1.0;0.034482758620689655;0.0;0.0;0.0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.0
19;0;0;0;0.0;0.8260869565217391;0.0;0.0;0.0;0.0;0.0
21;30;0;0;1.17;0.9130434782608695;1.0;0.0;0.0;0.028199566160520603;0.79
22;30;0;0;0.0;0.9565217391304348;1.0;0.0;0.0;0.0;0.0
23;30;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
23;30;2;0;0.0;1.0;1.0;0.06896551724137931;0.0;0.0;0.0
4;0;0;0;1.18;0.17391304347826086;0.0;0.0;0.0;0.028440588093516506;2.56
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0
2;0;8;0;0.4;0.08695652173913043;0.0;0.27586206896551724;0.0;0.009640877319836105;0.2
1;0;0;0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0.0
23;0;3;0;0.0;1.0;0.0;0.10344827586206896;0.0;0.0;0.0
18;0;0;0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0.0
1;0;1;0;1.38;0.043478260869565216;0.0;0.034482758620689655;0.0;0.03326102675343456;0.0
14;30;2;0;0.0;0.6086956521739131;1.0;0.06896551724137931;0.0;0.0;0.0
18;30;3;0;0.0;0.782608695652174;1.0;0.10344827586206896;0.0;0.0;0.0
