tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.07692307692307693;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;1.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
2;0;0.0;0.05128205128205128;0.0;0.0;0.0;0
2;0;0.0;0.05128205128205128;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;1.0;0.0;0
0;0;0.2;0.0;0.0;1.0;0.2;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;1.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
2;0;0.0;0.05128205128205128;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
2;0;0.0;0.05128205128205128;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;1.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.02564102564102564;0.0;1.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.05128205128205128;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.07692307692307693;0.0;0.0;0.0;0
2;0;0.0;0.05128205128205128;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.15384615384615385;0.0;0.0;0.0;0
1;1;0.0;0.02564102564102564;1.0;0.0;0.0;0
