tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
3;0;0.0;0.09375;0.0;0.0;0.0;0
4;0;0.0;0.125;0.0;0.0;0.0;0
12;0;0.0;0.375;0.0;0.0;0.0;0
6;0;0.0;0.1875;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.09375;0.0;0.0;0.0;0
3;0;0.0;0.09375;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;1.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
6;0;0.0;0.1875;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.21875;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
4;0;0.0;0.125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
3;0;0.0;0.09375;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
6;0;0.0;0.1875;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
3;0;0.0;0.09375;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
3;0;0.0;0.09375;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
4;0;0.0;0.125;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
