tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
3;0;0.0;0.09090909090909091;0.0;0.0;0.0;0
1;0;1.97;0.030303030303030304;0.0;0.1923828125;1.97;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.09090909090909091;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
5;1;0.0;0.15151515151515152;0.3333333333333333;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.4;0
2;0;0.0;0.06060606060606061;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.12121212121212122;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06060606060606061;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.2;0
3;0;0.0;0.09090909090909091;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
3;0;0.0;0.09090909090909091;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
3;0;0.0;0.09090909090909091;0.0;0.0;0.0;0
0;0;0.98;0.0;0.0;0.095703125;0.98;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.98;0.030303030303030304;0.0;0.095703125;0.98;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.2;0.09090909090909091;0.0;0.01953125;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.98;0.0;0.0;0.095703125;0.98;0
7;0;0.0;0.21212121212121213;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.030303030303030304;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;2.36;0
0;0;0.0;0.0;0.0;0.0;0.79;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
