tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
3;0;0.4;0.12;0.0;0.016963528413910096;0.2;0
8;0;0.0;0.32;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
8;0;0.0;0.32;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.78;0.0;0.0;0.033078880407124686;0.59;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.36;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.24;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
7;0;0.0;0.28;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.2;0.16;0.0;0.008481764206955048;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
11;0;0.0;0.44;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.008481764206955048;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
8;0;0.0;0.32;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;3.73;0.0;0.0;0.15818490245971162;2.35;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.008481764206955048;0.4;0
6;0;0.0;0.24;0.0;0.0;0.0;0
9;0;0.0;0.36;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;2.36;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.24;0.0;0.0;0.0;0
2;0;6.49;0.08;0.0;0.2752332485156913;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
1;0;0.99;0.04;0.0;0.04198473282442748;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.4;0.16;0.0;0.016963528413910096;0.99;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.79;0.0;0.0;0.033502968617472435;0.39;0
0;0;0.2;0.0;0.0;0.008481764206955048;0.6;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
6;0;0.0;0.24;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.2;0.28;0.0;0.008481764206955048;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
8;0;0.0;0.32;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.79;0.0;0.0;0.033502968617472435;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;2.36;0.0;0.0;0.10008481764206956;1.37;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
12;0;0.0;0.48;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
14;0;0.0;0.56;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.36;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.79;0.04;0.0;0.033502968617472435;0.2;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
12;0;0.0;0.48;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.28;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;23.58;0.04;0.0;1.0;8.46;1
4;0;0.0;0.16;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.79;0.04;0.0;0.033502968617472435;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
3;0;2.56;0.12;0.0;0.10856658184902461;1.37;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;1.18;0.0;0.0;0.05004240882103478;0.2;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
12;0;0.0;0.48;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
11;0;0.0;0.44;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
20;0;0.0;0.8;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;5.71;0.0;0.0;0.2421543681085666;1.38;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.008481764206955048;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.36;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
7;0;0.0;0.28;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
7;0;0.0;0.28;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
3;0;0.2;0.12;0.0;0.008481764206955048;0.99;0
0;0;5.71;0.0;0.0;0.2421543681085666;0.98;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.39;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
1;0;1.18;0.04;0.0;0.05004240882103478;2.56;1
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;1.37;0.24;0.0;0.058100084817642075;0.79;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.016963528413910096;0.2;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
3;0;1.77;0.12;0.0;0.07506361323155217;1.77;0
0;0;0.0;0.0;0.0;0.0;0.4;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.98;0.0;0.0;0.04156064461407973;0.4;0
3;0;0.0;0.12;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.2;0.04;0.0;0.008481764206955048;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
23;0;0.0;0.92;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
8;0;0.2;0.32;0.0;0.008481764206955048;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
11;0;2.95;0.44;0.0;0.12510602205258695;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
6;0;0.0;0.24;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;1.57;0
3;0;0.0;0.12;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.008481764206955048;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.24;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.4;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.99;0.0;0.0;0.04198473282442748;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
4;0;0.0;0.16;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.98;0.0;0.0;0.04156064461407973;3.73;1
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.98;0.0;0.0;0.04156064461407973;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.2;0.0;0.0;0.0;0
12;0;0.0;0.48;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.008481764206955048;0.0;0
1;0;0.0;0.04;0.0;0.0;0.2;0
5;0;0.0;0.2;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
10;0;0.0;0.4;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
