tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
1;0;0.0;0.03125;0.0;0.0;0.0;0
5;0;0.0;0.15625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.2;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.38216560509554137;1.17;0
0;0;0.2;0.0;0.0;0.12738853503184713;0.0;0
0;0;0.4;0.0;0.0;0.25477707006369427;0.4;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.38216560509554137;0.6;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.15625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.12738853503184713;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.03125;0.0;0.12738853503184713;0.0;0
0;0;0.2;0.0;0.0;0.12738853503184713;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.12738853503184713;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
5;0;0.79;0.15625;0.0;0.5031847133757962;0.6;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.125;0.0;0.0;0.0;0
0;0;0.79;0.0;0.0;0.5031847133757962;0.6;0
0;0;0.79;0.0;0.0;0.5031847133757962;0.79;0
18;0;0.0;0.5625;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.79;0.03125;0.0;0.5031847133757962;0.6;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
4;0;0.0;0.125;0.0;0.0;0.0;0
15;0;0.0;0.46875;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.12738853503184713;0.2;0
3;0;0.0;0.09375;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
8;0;0.0;0.25;0.0;0.0;0.0;0
9;0;0.0;0.28125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.2;0.125;0.0;0.12738853503184713;0.2;0
5;0;0.0;0.15625;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.12738853503184713;0.2;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
6;0;0.0;0.1875;0.0;0.0;0.0;0
6;0;0.0;0.1875;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.03125;0.0;0.12738853503184713;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
0;0;0.98;0.0;0.0;0.6242038216560509;0.79;0
5;0;0.0;0.15625;0.0;0.0;0.0;0
17;0;0.0;0.53125;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
3;0;0.0;0.09375;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
8;0;0.0;0.25;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.28125;0.0;0.0;0.0;0
1;0;0.0;0.03125;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
4;0;0.0;0.125;0.0;0.0;0.0;0
2;0;0.0;0.0625;0.0;0.0;0.0;0
6;0;0.0;0.1875;0.0;0.0;0.0;0
1;0;0.4;0.03125;0.0;0.25477707006369427;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
