tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
2;0;0.0;0.1;0.0;0.0;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.2;0.0;0.0;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
0;0;1.97;0.0;0.0;0.4182590233545648;1.97;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
2;0;0.0;0.1;0.0;0.0;0.0;0
2;0;0.0;0.1;0.0;0.0;0.4;0
0;0;0.6;0.0;0.0;0.12738853503184713;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.79;0.1;0.0;0.16772823779193208;0.79;0
2;0;3.14;0.1;0.0;0.6666666666666667;2.75;1
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.1;0.0;0.0;0.0;0
3;0;0.0;0.15;0.0;0.0;0.0;0
3;0;0.0;0.15;0.0;0.0;0.0;0
3;0;0.0;0.15;0.0;0.0;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
2;0;0.0;0.1;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
5;0;0.0;0.25;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.042462845010615716;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.05;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.15;0.0;0.0;0.0;0
4;0;0.0;0.2;0.0;0.0;0.0;0
