tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
4;0;0.0;0.0975609756097561;0.0;0.0;0.0;0
4;0;0.0;0.0975609756097561;0.0;0.0;3.74;1
11;0;0.0;0.2682926829268293;0.0;0.0;0.0;0
22;0;0.0;0.5365853658536586;0.0;0.0;0.0;0
9;0;0.0;0.21951219512195122;0.0;0.0;0.0;0
11;1;0.0;0.2682926829268293;0.5;0.0;0.0;0
16;0;0.2;0.3902439024390244;0.0;0.010030090270812437;0.2;0
8;0;0.0;0.1951219512195122;0.0;0.0;0.0;0
10;0;0.0;0.24390243902439024;0.0;0.0;0.0;0
9;1;0.2;0.21951219512195122;0.5;0.010030090270812437;0.2;0
1;0;0.0;0.024390243902439025;0.0;0.0;0.0;0
13;0;0.0;0.3170731707317073;0.0;0.0;0.0;0
9;0;0.0;0.21951219512195122;0.0;0.0;0.0;0
4;0;0.0;0.0975609756097561;0.0;0.0;0.0;0
28;0;0.0;0.6829268292682927;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
18;0;0.0;0.43902439024390244;0.0;0.0;0.0;0
4;0;0.0;0.0975609756097561;0.0;0.0;0.0;0
1;0;0.0;0.024390243902439025;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
23;0;0.0;0.5609756097560976;0.0;0.0;0.0;0
7;0;0.0;0.17073170731707318;0.0;0.0;0.0;0
8;0;0.0;0.1951219512195122;0.0;0.0;0.2;0
11;0;0.0;0.2682926829268293;0.0;0.0;0.0;0
24;0;0.2;0.5853658536585366;0.0;0.010030090270812437;0.0;0
21;0;0.0;0.5121951219512195;0.0;0.0;0.2;0
4;0;0.0;0.0975609756097561;0.0;0.0;0.0;0
4;0;0.0;0.0975609756097561;0.0;0.0;0.0;0
8;0;0.0;0.1951219512195122;0.0;0.0;0.0;0
14;0;0.0;0.34146341463414637;0.0;0.0;0.0;0
15;0;0.0;0.36585365853658536;0.0;0.0;0.0;0
2;0;0.0;0.04878048780487805;0.0;0.0;0.0;0
13;0;0.0;0.3170731707317073;0.0;0.0;0.0;0
4;0;0.4;0.0975609756097561;0.0;0.020060180541624874;0.6;0
15;0;0.0;0.36585365853658536;0.0;0.0;0.0;0
9;0;0.0;0.21951219512195122;0.0;0.0;0.0;0
9;0;0.59;0.21951219512195122;0.0;0.029588766298896688;0.6;0
3;0;0.0;0.07317073170731707;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.030090270812437307;0.6;0
3;0;0.0;0.07317073170731707;0.0;0.0;0.0;0
10;0;0.0;0.24390243902439024;0.0;0.0;0.0;0
10;0;0.0;0.24390243902439024;0.0;0.0;0.0;0
