tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.007371913011426466;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.79;0.13333333333333333;0.0;0.02911905639513454;0.6;0
3;0;0.0;0.1;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.007371913011426466;0.79;0
0;0;0.2;0.0;0.0;0.007371913011426466;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;1.18;0.0;0.0;0.043494286767416145;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
3;0;0.0;0.1;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06666666666666667;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.007371913011426466;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.16666666666666666;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
2;0;0.0;0.06666666666666667;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06666666666666667;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
8;1;0.59;0.26666666666666666;1.0;0.021747143383708072;1.19;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06666666666666667;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.79;0.06666666666666667;0.0;0.02911905639513454;1.38;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.2;0.1;0.0;0.007371913011426466;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.16666666666666666;0.0;0.0;0.0;0
1;0;0.2;0.03333333333333333;0.0;0.007371913011426466;0.0;0
4;0;0.0;0.13333333333333333;0.0;0.0;0.0;0
3;0;0.0;0.1;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.59;0.03333333333333333;0.0;0.021747143383708072;0.4;0
3;0;0.0;0.1;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.03333333333333333;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.06666666666666667;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
