tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.007399186089530152;0.2;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
22;0;0.0;0.39285714285714285;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
6;0;0.0;0.10714285714285714;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0.0;0
17;2;0.0;0.30357142857142855;1.0;0.0;3.14;1
11;0;0.0;0.19642857142857142;0.0;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.0;0
3;0;0.39;0.05357142857142857;0.0;0.014428412874583796;0.2;0
4;0;0.0;0.07142857142857142;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
11;0;0.0;0.19642857142857142;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
10;0;0.0;0.17857142857142858;0.0;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0.0;0
14;0;0.0;0.25;0.0;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.007399186089530152;0.78;0
20;0;0.0;0.35714285714285715;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.2;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.0;0
5;0;0.78;0.08928571428571429;0.0;0.02885682574916759;0.2;0
8;0;0.0;0.14285714285714285;0.0;0.0;0.0;0
18;1;0.0;0.32142857142857145;0.5;0.0;0.2;0
16;0;0.0;0.2857142857142857;0.0;0.0;0.0;0
20;0;0.0;0.35714285714285715;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.0;0
23;0;0.0;0.4107142857142857;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
10;0;0.0;0.17857142857142858;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
19;0;0.0;0.3392857142857143;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
0;0;0.79;0.0;0.0;0.029226785053644098;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
33;0;0.0;0.5892857142857143;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.014798372179060304;0.0;0
27;0;0.0;0.48214285714285715;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.2;0.07142857142857142;0.0;0.007399186089530152;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
14;0;0.0;0.25;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
14;0;0.0;0.25;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
16;0;0.0;0.2857142857142857;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
1;0;0.4;0.017857142857142856;0.0;0.014798372179060304;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0.0;0
21;0;0.0;0.375;0.0;0.0;0.0;0
14;0;0.0;0.25;0.0;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0.0;0
