Sensor;Split;Mean Squared Error;Accuracy;F1;Recall;Precision
7;6;1.0009842983093833;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
7;7;0.8238668175494461;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
7;8;1.4971599775244864;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
7;9;0.5852126799098848;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
7;10;0.0753973238620902;1.0;1.0;1.0;1.0
8;1;0.010000000000000004;1.0;1.0;1.0;1.0
8;2;0.010000000000000004;1.0;1.0;1.0;1.0
8;3;0.010000000000000004;1.0;1.0;1.0;1.0
8;4;0.010000000000000004;1.0;1.0;1.0;1.0
8;5;0.010000000000000004;1.0;1.0;1.0;1.0
8;6;0.010000000000000004;1.0;1.0;1.0;1.0
8;7;0.010000000000000004;1.0;1.0;1.0;1.0
8;8;0.010000000000000004;1.0;1.0;1.0;1.0
8;9;0.0002684563758389262;1.0;1.0;1.0;1.0
8;10;0.010000000000000004;1.0;1.0;1.0;1.0
10;1;8.243926574625586;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
10;2;0.3053039150317185;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
10;3;0.026766538358218607;1.0;1.0;1.0;1.0
10;4;22.280958215729935;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
10;5;14.72746821895698;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
10;6;5.362910468135028;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
10;7;0.08370771069458219;1.0;1.0;1.0;1.0
10;8;0.9625605480203757;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
10;9;7.679112673065092;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
10;10;0.5765692474616172;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
11;1;0.5795285070354804;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
11;2;0.7397503507446225;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
11;3;0.6632414894020895;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
11;4;0.9621912108198722;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
11;5;0.19958886799047845;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
11;6;0.1964843343522794;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
11;7;5.512137482613054;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
11;8;0.3890395889459527;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
11;9;2.3886250208533837;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
11;10;0.7419272200036741;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
12;1;0.11238259968732685;1.0;1.0;1.0;1.0
12;2;0.33188527054509415;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
12;3;1.1917457440595898;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
12;4;0.0809542121886937;1.0;1.0;1.0;1.0
12;5;0.13997318991942517;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
12;6;0.35322795667504525;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
12;7;0.08846195237955659;1.0;1.0;1.0;1.0
12;8;0.09722102196629279;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
12;9;7.564867388115569;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
12;10;0.07268397923436873;1.0;1.0;1.0;1.0
13;1;0.010002227262759107;1.0;1.0;1.0;1.0
13;2;0.011074663003469239;1.0;1.0;1.0;1.0
13;3;0.010539171372013404;1.0;1.0;1.0;1.0
13;4;0.011074159140968633;1.0;1.0;1.0;1.0
13;5;0.010002399343174899;1.0;1.0;1.0;1.0
13;6;0.01000193108597146;1.0;1.0;1.0;1.0
13;7;0.010537878357252726;1.0;1.0;1.0;1.0
13;8;0.011073706701256451;1.0;1.0;1.0;1.0
13;9;0.011075167547507134;1.0;1.0;1.0;1.0
13;10;0.010003566206221844;1.0;1.0;1.0;1.0
14;1;0.01844015905312504;1.0;1.0;1.0;1.0
14;2;0.009963573843522613;1.0;1.0;1.0;1.0
14;3;7.391574713183422;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
14;4;0.08381995177259083;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
14;5;0.03633962173638102;1.0;1.0;1.0;1.0
14;6;0.022366700645060824;1.0;1.0;1.0;1.0
14;7;0.020166656569143362;1.0;1.0;1.0;1.0
14;8;1.3146608582131514;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
14;9;0.218544904665674;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
14;10;0.015310853222342607;1.0;1.0;1.0;1.0
15;1;0.018941933934433223;1.0;1.0;1.0;1.0
15;2;0.01536817603557842;1.0;1.0;1.0;1.0
15;3;0.022080841104610165;1.0;1.0;1.0;1.0
15;4;0.02199736503362825;1.0;1.0;1.0;1.0
15;5;0.023892406198258703;1.0;1.0;1.0;1.0
15;6;0.019648762986863414;1.0;1.0;1.0;1.0
15;7;0.02174467706345143;1.0;1.0;1.0;1.0
15;8;0.021214440501844876;1.0;1.0;1.0;1.0
15;9;0.01796734814749575;1.0;1.0;1.0;1.0
15;10;0.023269935692666666;1.0;1.0;1.0;1.0
17;1;0.010000000000000004;1.0;1.0;1.0;1.0
17;2;0.010000000000000004;1.0;1.0;1.0;1.0
17;3;0.010000000000000004;1.0;1.0;1.0;1.0
17;4;0.010000000000000004;1.0;1.0;1.0;1.0
17;5;0.010000000000000004;1.0;1.0;1.0;1.0
17;6;0.010000000000000004;1.0;1.0;1.0;1.0
17;7;0.010000000000000004;1.0;1.0;1.0;1.0
17;8;0.010000000000000004;1.0;1.0;1.0;1.0
17;9;0.010000000000000004;1.0;1.0;1.0;1.0
17;10;0.010000000000000004;1.0;1.0;1.0;1.0
19;1;6.363335450972946;0.9664429530201343;0.9664429530201343;0.9664429530201343;0.9664429530201343
19;2;0.2252065548781825;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
