tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
0;0;0.4;0.0;0.0;0.2898550724637682;0.2;0
1;0;0.2;0.02564102564102564;0.0;0.1449275362318841;0.2;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
1;0;0.6;0.02564102564102564;0.0;0.4347826086956522;0.6;0
0;0;0.0;0.0;0.0;0.0;0.2;0
4;0;0.0;0.10256410256410256;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.2898550724637682;0.2;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.0;0
1;0;0.2;0.02564102564102564;0.0;0.1449275362318841;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.2;0
2;0;0.0;0.05128205128205128;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.2;0.05128205128205128;0.0;0.1449275362318841;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.2;0
5;0;0.79;0.1282051282051282;0.0;0.5724637681159421;0.6;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.2898550724637682;0.4;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
5;0;0.0;0.1282051282051282;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.4347826086956522;0.4;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.2;0
0;0;0.4;0.0;0.0;0.2898550724637682;0.4;0
4;0;0.0;0.10256410256410256;0.0;0.0;0.0;0
5;0;0.2;0.1282051282051282;0.0;0.1449275362318841;0.2;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
3;0;0.0;0.07692307692307693;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.2898550724637682;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.2;0
1;0;0.2;0.02564102564102564;0.0;0.1449275362318841;0.2;0
0;0;0.0;0.0;0.0;0.0;0.2;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.4;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.2;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.2;0
0;0;0.0;0.0;0.0;0.0;0.2;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.2;0
0;0;0.2;0.0;0.0;0.1449275362318841;0.2;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.2898550724637682;0.4;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
1;0;0.0;0.02564102564102564;0.0;0.0;0.0;0
