hour;minute;tweets;related;rainfall (mm/30min);Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
9;0;11;0;0.6;0.391304347826087;0.0;0.2682926829268293;0.0;0.030090270812437307;0.4;0
23;30;6;0;0.0;1.0;1.0;0.14634146341463414;0.0;0.0;0.0;0
0;30;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0
1;30;0;0;0.0;0.043478260869565216;1.0;0.0;0.0;0.0;0.0;0
8;0;3;0;0.0;0.34782608695652173;0.0;0.07317073170731707;0.0;0.0;0.0;0
17;0;11;0;0.0;0.7391304347826086;0.0;0.2682926829268293;0.0;0.0;0.0;0
1;0;2;0;0.0;0.043478260869565216;0.0;0.04878048780487805;0.0;0.0;0.0;0
23;0;3;0;0.0;1.0;0.0;0.07317073170731707;0.0;0.0;0.0;0
7;0;6;0;0.0;0.30434782608695654;0.0;0.14634146341463414;0.0;0.0;0.0;0
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0;0
1;0;6;0;0.0;0.043478260869565216;0.0;0.14634146341463414;0.0;0.0;0.0;0
12;0;12;0;0.0;0.5217391304347826;0.0;0.2926829268292683;0.0;0.0;0.0;0
14;30;28;0;0.0;0.6086956521739131;1.0;0.6829268292682927;0.0;0.0;0.0;0
4;30;1;0;0.0;0.17391304347826086;1.0;0.024390243902439025;0.0;0.0;0.0;0
21;30;25;0;0.0;0.9130434782608695;1.0;0.6097560975609756;0.0;0.0;0.0;0
11;0;9;0;0.0;0.4782608695652174;0.0;0.21951219512195122;0.0;0.0;0.0;0
3;0;8;0;0.2;0.13043478260869565;0.0;0.1951219512195122;0.0;0.010030090270812437;0.4;0
20;0;21;0;0.0;0.8695652173913043;0.0;0.5121951219512195;0.0;0.0;0.0;0
6;0;1;0;0.0;0.2608695652173913;0.0;0.024390243902439025;0.0;0.0;0.0;0
22;0;17;0;0.0;0.9565217391304348;0.0;0.4146341463414634;0.0;0.0;0.0;0
14;0;16;0;0.0;0.6086956521739131;0.0;0.3902439024390244;0.0;0.0;0.0;0
23;30;17;0;0.0;1.0;1.0;0.4146341463414634;0.0;0.0;0.0;0
3;30;2;0;0.0;0.13043478260869565;1.0;0.04878048780487805;0.0;0.0;0.0;0
13;0;13;0;0.0;0.5652173913043478;0.0;0.3170731707317073;0.0;0.0;0.0;0
13;30;13;0;0.0;0.5652173913043478;1.0;0.3170731707317073;0.0;0.0;0.0;0
17;0;17;0;0.0;0.7391304347826086;0.0;0.4146341463414634;0.0;0.0;0.0;0
2;30;5;0;0.0;0.08695652173913043;1.0;0.12195121951219512;0.0;0.0;0.0;0
8;30;8;0;0.0;0.34782608695652173;1.0;0.1951219512195122;0.0;0.0;0.0;0
14;30;15;0;0.0;0.6086956521739131;1.0;0.36585365853658536;0.0;0.0;0.0;0
7;30;5;0;0.0;0.30434782608695654;1.0;0.12195121951219512;0.0;0.0;0.0;0
19;0;26;0;0.0;0.8260869565217391;0.0;0.6341463414634146;0.0;0.0;0.0;0
16;30;15;1;0.0;0.6956521739130435;1.0;0.36585365853658536;0.5;0.0;0.0;0
1;0;13;0;0.0;0.043478260869565216;0.0;0.3170731707317073;0.0;0.0;0.0;0
