hour;minute;tweets;related;rainfall (mm/30min);precision;recall;Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Normalized precision;Normalized recall;Next batch rainfall (mm/30min);Next batch rainfall class
20;30;3;0;0.0;0.0;0.0;0.8695652173913043;1.0;0.05357142857142857;0.0;0.0;0.0;0.0;0.0;0
11;30;3;0;0.0;0.0;0.0;0.4782608695652174;1.0;0.05357142857142857;0.0;0.0;0.0;0.0;0.0;0
5;0;1;0;0.0;0.0;0.0;0.21739130434782608;0.0;0.017857142857142856;0.0;0.0;0.0;0.0;0.0;0
22;0;5;0;4.13;0.0;0.0;0.9565217391304348;0.0;0.08928571428571429;0.0;0.15279319274879763;0.0;0.0;1.77;0
20;30;5;0;0.0;0.0;0.0;0.8695652173913043;1.0;0.08928571428571429;0.0;0.0;0.0;0.0;0.0;0
21;0;56;0;0.0;0.0;0.0;0.9130434782608695;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
23;30;10;0;1.19;0.0;0.0;1.0;1.0;0.17857142857142858;0.0;0.0440251572327044;0.0;0.0;0.79;0
23;0;0;0;0.2;0.0;0.0;1.0;0.0;0.0;0.0;0.007399186089530152;0.0;0.0;0.2;0
17;30;18;0;0.0;0.0;0.0;0.7391304347826086;1.0;0.32142857142857145;0.0;0.0;0.0;0.0;0.0;0
13;30;1;0;0.4;0.0;0.0;0.5652173913043478;1.0;0.017857142857142856;0.0;0.014798372179060304;0.0;0.0;0.0;0
8;30;5;0;0.0;0.0;0.0;0.34782608695652173;1.0;0.08928571428571429;0.0;0.0;0.0;0.0;0.0;0
14;30;12;0;0.0;0.0;0.0;0.6086956521739131;1.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.0;0
21;30;7;0;0.0;0.0;0.0;0.9130434782608695;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0
2;30;1;0;0.0;0.0;0.0;0.08695652173913043;1.0;0.017857142857142856;0.0;0.0;0.0;0.0;0.0;0
10;0;5;0;0.0;0.0;0.0;0.43478260869565216;0.0;0.08928571428571429;0.0;0.0;0.0;0.0;0.0;0
14;30;7;0;0.0;0.0;0.0;0.6086956521739131;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0
1;0;2;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.043478260869565216;0.0;0.03571428571428571;0.5;0.0;0.5;0.5;0.0;0
18;30;13;0;0.0;0.0;0.0;0.782608695652174;1.0;0.23214285714285715;0.0;0.0;0.0;0.0;0.0;0
5;30;0;0;0.2;0.0;0.0;0.21739130434782608;1.0;0.0;0.0;0.007399186089530152;0.0;0.0;0.2;0
3;30;0;0;0.0;0.0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0
20;30;10;0;0.0;0.0;0.0;0.8695652173913043;1.0;0.17857142857142858;0.0;0.0;0.0;0.0;0.0;0
2;30;0;0;0.0;0.0;0.0;0.08695652173913043;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0
14;30;10;0;0.0;0.0;0.0;0.6086956521739131;1.0;0.17857142857142858;0.0;0.0;0.0;0.0;0.0;0
10;0;7;0;0.0;0.0;0.0;0.43478260869565216;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0
