hour;minute;tweets;related;rainfall (mm/30min);precision;recall;Next batch rainfall (mm/30min);Next batch rainfall class
6;30;0;0;0.0;0.0;0.0;0.0;fraca
19;30;4;0;9.66;0.0;0.0;4.34;moderada
5;0;0;0;0.0;0.0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;0.0;0.0;fraca
16;30;2;0;0.0;0.0;0.0;0.0;fraca
18;0;1;0;0.0;0.0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;0.0;0.0;fraca
20;0;4;0;0.0;0.0;0.0;0.0;fraca
17;30;2;0;0.0;0.0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
19;0;2;0;0.0;0.0;0.0;0.0;fraca
4;30;0;0;0.2;0.0;0.0;0.0;fraca
15;30;4;0;0.0;0.0;0.0;0.0;fraca
21;30;3;0;0.0;0.0;0.0;0.0;fraca
19;0;4;0;0.0;0.0;0.0;0.0;fraca
10;0;1;0;0.0;0.0;0.0;0.0;fraca
21;30;1;0;0.0;0.0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;0.0;0.0;fraca
18;0;1;0;0.0;0.0;0.0;0.0;fraca
7;30;1;0;0.0;0.0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;0.0;0.0;fraca
16;0;1;0;0.0;0.0;0.0;0.0;fraca
12;30;2;0;0.0;0.0;0.0;0.0;fraca
17;0;2;0;0.0;0.0;0.0;0.0;fraca
21;0;2;0;0.0;0.0;0.0;0.0;fraca
10;30;2;0;0.79;0.0;0.0;0.4;fraca
22;30;1;0;0.4;0.0;0.0;0.4;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
22;0;12;0;0.0;0.0;0.0;0.0;fraca
18;0;2;0;0.0;0.0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;0.0;0.0;fraca
12;0;1;0;0.0;0.0;0.0;0.0;fraca
15;30;0;0;0.0;0.0;0.0;2.55;moderada
18;0;1;0;0.0;0.0;0.0;0.0;fraca
0;0;1;0;0.0;0.0;0.0;0.0;fraca
21;30;6;0;0.0;0.0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;0.0;0.0;fraca
13;30;0;0;0.0;0.0;0.0;0.0;fraca
9;0;1;0;0.0;0.0;0.0;0.0;fraca
19;30;0;0;0.0;0.0;0.0;0.0;fraca
15;30;17;0;0.0;0.0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;0.0;0.0;fraca
20;30;11;0;0.0;0.0;0.0;0.0;fraca
13;30;9;0;0.0;0.0;0.0;0.0;fraca
22;30;2;0;0.0;0.0;0.0;0.0;fraca
18;30;0;0;0.99;0.0;0.0;0.59;fraca
13;0;2;0;0.0;0.0;0.0;0.0;fraca
10;30;2;0;0.0;0.0;0.0;0.0;fraca
19;0;1;0;0.0;0.0;0.0;0.0;fraca
14;30;0;0;0.0;0.0;0.0;0.0;fraca
14;0;3;0;0.0;0.0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;0.0;0.0;fraca
18;30;4;0;0.0;0.0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;0.0;0.0;fraca
19;0;13;0;0.0;0.0;0.0;0.0;fraca
14;30;0;0;0.6;0.0;0.0;0.6;fraca
13;30;0;0;0.0;0.0;0.0;0.0;fraca
23;0;4;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;0.0;0.0;fraca
13;30;1;0;0.0;0.0;0.0;0.2;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
18;30;3;0;0.0;0.0;0.0;0.0;fraca
17;30;2;0;0.0;0.0;0.0;0.0;fraca
22;0;3;0;0.0;0.0;0.0;0.0;fraca
11;30;3;0;0.0;0.0;0.0;0.0;fraca
8;0;1;0;0.0;0.0;0.0;0.0;fraca
20;0;4;0;0.0;0.0;0.0;0.0;fraca
6;0;1;0;0.79;0.0;0.0;0.2;fraca
15;30;0;0;0.0;0.0;0.0;0.0;fraca
22;30;13;0;0.0;0.0;0.0;0.0;fraca
18;0;4;0;0.0;0.0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;0.0;0.4;fraca
12;30;7;0;0.0;0.0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;0.0;0.0;fraca
9;0;4;0;0.0;0.0;0.0;0.0;fraca
23;30;4;0;0.0;0.0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;0.0;0.0;fraca
14;0;18;0;0.0;0.0;0.0;0.0;fraca
7;30;1;0;0.0;0.0;0.0;0.0;fraca
0;0;6;0;0.0;0.0;0.0;0.0;fraca
7;0;1;0;0.0;0.0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;0.0;0.0;fraca
12;0;12;0;0.0;0.0;0.0;0.0;fraca
16;0;2;0;0.0;0.0;0.0;0.0;fraca
13;0;4;0;0.0;0.0;0.0;0.0;fraca
22;30;3;0;0.0;0.0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
4;30;0;0;0.2;0.0;0.0;0.2;fraca
16;0;3;0;0.0;0.0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;0.0;0.0;fraca
8;30;0;0;0.0;0.0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;0.0;0.0;fraca
16;30;2;0;0.0;0.0;0.0;0.0;fraca
20;30;1;0;0.0;0.0;0.0;0.0;fraca
12;30;9;0;0.0;0.0;0.0;0.0;fraca
11;30;5;0;0.0;0.0;0.0;0.0;fraca
5;30;5;0;0.0;0.0;0.0;0.0;fraca
23;30;5;0;0.0;0.0;0.0;0.0;fraca
20;30;4;0;0.0;0.0;0.0;0.0;fraca
17;30;3;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
9;30;9;0;0.0;0.0;0.0;0.0;fraca
21;0;1;0;0.0;0.0;0.0;0.0;fraca
7;30;2;0;0.0;0.0;0.0;0.0;fraca
21;0;0;0;17.11;0.0;0.0;5.72;moderada
2;30;1;0;0.0;0.0;0.0;0.0;fraca
5;0;0;0;0.59;0.0;0.0;0.2;fraca
9;0;0;0;0.0;0.0;0.0;0.4;fraca
18;30;5;0;0.0;0.0;0.0;1.76;fraca
21;0;1;0;0.0;0.0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;0.0;0.0;fraca
6;30;1;0;0.0;0.0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;0.0;0.0;fraca
2;30;1;0;0.0;0.0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;0.0;0.0;fraca
22;0;4;0;0.0;0.0;0.0;0.0;fraca
8;30;0;0;0.2;0.0;0.0;1.58;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
9;0;2;0;0.0;0.0;0.0;0.0;fraca
20;0;2;0;4.34;0.0;0.0;0.98;fraca
2;0;0;0;0.0;0.0;0.0;0.0;fraca
10;0;2;0;0.0;0.0;0.0;0.0;fraca
17;0;6;0;1.19;0.0;0.0;0.4;fraca
7;30;0;0;0.0;0.0;0.0;0.0;fraca
16;30;10;0;0.0;0.0;0.0;0.0;fraca
17;0;2;0;0.0;0.0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;0.0;0.4;fraca
13;30;1;0;0.0;0.0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;0.0;0.0;fraca
11;30;1;0;0.0;0.0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;0.0;0.0;fraca
13;0;11;0;0.0;0.0;0.0;0.0;fraca
8;0;1;0;0.0;0.0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;0.0;0.0;fraca
15;30;2;0;0.0;0.0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;0.0;0.0;fraca
22;0;3;0;0.0;0.0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;0.0;0.0;fraca
17;30;1;0;0.0;0.0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;0.0;0.98;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;0.0;0.0;fraca
9;30;1;0;0.0;0.0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;0.0;0.0;fraca
12;30;1;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
8;0;2;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
15;30;0;0;0.0;0.0;0.0;0.0;fraca
12;0;1;0;0.0;0.0;0.0;0.0;fraca
22;0;5;0;0.0;0.0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;0.0;0.0;fraca
23;30;9;0;0.0;0.0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;0.0;0.0;fraca
16;0;0;0;2.55;0.0;0.0;0.0;fraca
11;0;4;0;0.0;0.0;0.0;0.4;fraca
16;30;1;0;0.0;0.0;0.0;0.0;fraca
23;30;11;0;0.0;0.0;0.0;0.0;fraca
16;0;5;0;0.0;0.0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;0.0;0.0;fraca
2;0;2;0;0.0;0.0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;0.0;0.0;fraca
17;0;3;0;0.0;0.0;0.0;0.0;fraca
22;30;7;0;0.0;0.0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;0.0;0.0;fraca
2;30;2;0;0.0;0.0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;0.0;0.0;fraca
19;30;1;0;0.0;0.0;0.0;0.0;fraca
12;30;7;0;0.0;0.0;0.0;0.0;fraca
14;30;1;0;0.0;0.0;0.0;0.0;fraca
9;0;2;0;0.0;0.0;0.0;0.0;fraca
7;0;1;0;0.0;0.0;0.0;0.0;fraca
14;30;17;0;0.98;0.0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;0.0;0.0;fraca
11;30;1;0;0.0;0.0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;0.0;0.0;fraca
1;30;10;0;0.2;0.0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
9;0;0;0;1.58;0.0;0.0;2.56;moderada
1;0;2;0;0.0;0.0;0.0;0.0;fraca
12;0;7;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
16;30;2;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
1;30;0;0;0.0;0.0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;0.0;0.0;fraca
21;30;10;0;0.0;0.0;0.0;0.0;fraca
22;0;6;0;0.0;0.0;0.0;0.0;fraca
23;0;14;0;0.0;0.0;0.0;0.0;fraca
19;30;3;0;0.0;0.0;0.0;0.0;fraca
9;0;1;0;0.0;0.0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;0.0;0.0;fraca
11;30;2;0;0.0;0.0;0.0;0.0;fraca
4;30;0;0;1.38;0.0;0.0;0.2;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
17;0;0;0;0.0;0.0;0.0;0.0;fraca
9;30;2;0;0.0;0.0;0.0;0.0;fraca
12;0;2;0;0.0;0.0;0.0;0.0;fraca
9;0;1;0;0.0;0.0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;0.0;0.0;fraca
2;0;1;0;0.0;0.0;0.0;0.0;fraca
22;0;3;0;0.0;0.0;0.0;0.0;fraca
12;0;1;0;0.0;0.0;0.0;0.0;fraca
19;30;3;0;1.97;0.0;0.0;0.39;fraca
0;0;5;0;0.0;0.0;0.0;0.0;fraca
17;30;2;0;11.33;0.0;0.0;38.02;muito forte
0;0;4;0;0.0;0.0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.2;fraca
4;0;0;0;0.0;0.0;0.0;0.0;fraca
3;30;1;0;0.0;0.0;0.0;0.4;fraca
18;0;1;0;0.0;0.0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;0.0;0.0;fraca
23;30;3;0;0.0;0.0;0.0;0.0;fraca
15;0;10;0;0.0;0.0;0.0;0.0;fraca
21;30;10;0;1.77;0.0;0.0;1.18;fraca
14;30;0;0;0.0;0.0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;0.0;0.0;fraca
15;0;1;0;0.0;0.0;0.0;0.0;fraca
12;0;1;0;0.0;0.0;0.0;0.0;fraca
10;0;0;0;0.39;0.0;0.0;0.59;fraca
3;0;0;0;0.0;0.0;0.0;0.0;fraca
23;0;2;0;0.0;0.0;0.0;0.0;fraca
2;30;1;0;0.0;0.0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;0.0;0.0;fraca
13;30;4;0;0.0;0.0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;0.0;0.0;fraca
15;0;0;0;0.0;0.0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
15;30;3;0;0.0;0.0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;0.0;1.38;fraca
15;30;0;0;0.0;0.0;0.0;0.0;fraca
10;0;7;0;0.0;0.0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;0.0;0.0;fraca
23;30;8;0;5.9;0.0;0.0;4.91;moderada
22;0;5;0;0.0;0.0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;0.0;0.0;fraca
7;30;1;0;0.0;0.0;0.0;0.0;fraca
14;0;3;0;0.0;0.0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;0.0;0.0;fraca
9;0;3;0;0.0;0.0;0.0;0.0;fraca
5;30;0;0;0.2;0.0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;0.0;0.0;fraca
3;0;1;0;0.0;0.0;0.0;0.0;fraca
18;30;4;0;0.0;0.0;0.0;0.0;fraca
15;0;4;0;0.0;0.0;0.0;0.0;fraca
15;30;12;0;0.0;0.0;0.0;0.0;fraca
0;0;2;0;0.0;0.0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;0.0;0.0;fraca
10;0;2;0;0.0;0.0;0.0;0.0;fraca
7;30;3;0;0.0;0.0;0.0;0.0;fraca
13;30;1;0;0.0;0.0;0.0;0.0;fraca
16;0;2;0;0.0;0.0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;0.0;0.0;fraca
19;30;4;0;0.0;0.0;0.0;0.0;fraca
16;30;6;0;0.39;0.0;0.0;1.19;fraca
20;0;0;0;0.2;0.0;0.0;1.18;fraca
8;0;1;0;0.0;0.0;0.0;0.0;fraca
14;30;7;0;0.0;0.0;0.0;0.98;fraca
20;0;6;0;0.0;0.0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;0.0;0.2;fraca
17;30;2;0;0.0;0.0;0.0;0.0;fraca
21;0;2;0;0.0;0.0;0.0;0.0;fraca
20;30;3;0;0.0;0.0;0.0;0.0;fraca
1;30;1;0;0.0;0.0;0.0;0.0;fraca
18;0;4;0;0.0;0.0;0.0;0.0;fraca
22;30;5;0;0.0;0.0;0.0;0.0;fraca
22;0;4;0;0.0;0.0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;0.0;0.0;fraca
15;30;10;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
21;30;8;0;0.0;0.0;0.0;0.0;fraca
13;0;3;0;0.0;0.0;0.0;0.0;fraca
13;30;1;0;0.0;0.0;0.0;0.0;fraca
23;0;6;0;0.0;0.0;0.0;0.0;fraca
14;30;1;0;0.0;0.0;0.0;0.0;fraca
19;30;0;0;0.0;0.0;0.0;0.0;fraca
18;30;4;0;0.0;0.0;0.0;0.0;fraca
8;30;0;0;0.0;0.0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;0.0;0.0;fraca
7;0;2;0;0.0;0.0;0.0;0.0;fraca
0;0;6;0;0.0;0.0;0.0;0.0;fraca
21;0;5;0;0.0;0.0;0.0;0.0;fraca
0;30;2;0;0.0;0.0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;0.0;0.0;fraca
5;30;1;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
17;0;2;0;0.0;0.0;0.0;0.0;fraca
17;30;3;0;0.0;0.0;0.0;0.0;fraca
22;0;2;0;0.0;0.0;0.0;0.0;fraca
23;30;2;0;0.0;0.0;0.0;0.0;fraca
18;30;1;0;0.0;0.0;0.0;0.0;fraca
9;0;1;0;0.0;0.0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;0.0;0.0;fraca
4;0;1;0;0.0;0.0;0.0;0.2;fraca
7;30;0;0;0.0;0.0;0.0;0.0;fraca
14;0;7;0;0.0;0.0;0.0;0.0;fraca
22;30;6;0;0.0;0.0;0.0;0.0;fraca
14;0;4;0;0.0;0.0;0.0;0.0;fraca
20;0;2;0;0.0;0.0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;0.0;0.0;fraca
15;30;17;0;0.0;0.0;0.0;0.0;fraca
11;0;2;0;0.0;0.0;0.0;0.0;fraca
16;30;1;0;0.0;0.0;0.0;0.0;fraca
8;30;1;0;0.0;0.0;0.0;0.0;fraca
20;30;3;0;0.0;0.0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;0.0;4.33;moderada
22;30;11;0;0.0;0.0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
9;30;2;0;0.0;0.0;0.0;0.0;fraca
15;0;2;0;0.0;0.0;0.0;0.0;fraca
3;0;1;0;0.0;0.0;0.0;0.0;fraca
12;30;11;0;0.0;0.0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;0.0;0.0;fraca
21;0;2;0;1.58;0.0;0.0;1.77;fraca
19;0;1;0;0.0;0.0;0.0;0.0;fraca
10;30;3;0;0.0;0.0;0.0;0.0;fraca
22;30;12;0;0.0;0.0;0.0;0.0;fraca
22;0;8;0;1.18;0.0;0.0;0.4;fraca
1;0;0;0;0.0;0.0;0.0;0.0;fraca
11;30;0;0;0.0;0.0;0.0;0.0;fraca
14;30;2;0;0.0;0.0;0.0;0.0;fraca
22;30;1;0;0.0;0.0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;0.0;0.0;fraca
23;0;6;0;0.0;0.0;0.0;0.0;fraca
1;0;13;0;0.0;0.0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;0.0;0.0;fraca
17;30;1;0;0.0;0.0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;0.0;0.0;fraca
9;30;2;0;0.0;0.0;0.0;0.0;fraca
21;30;0;0;0.0;0.0;0.0;0.0;fraca
10;30;11;0;0.0;0.0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;0.0;0.0;fraca
12;0;2;0;0.0;0.0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;0.0;0.0;fraca
0;30;1;0;0.0;0.0;0.0;0.0;fraca
13;0;3;0;0.2;0.0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;0.0;0.0;fraca
10;30;1;0;0.0;0.0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;0.0;0.0;fraca
11;30;0;0;0.0;0.0;0.0;0.0;fraca
2;0;2;0;0.0;0.0;0.0;0.0;fraca
14;0;4;0;0.0;0.0;0.0;0.0;fraca
9;30;1;0;0.4;0.0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;0.0;0.0;fraca
7;0;10;0;0.0;0.0;0.0;0.2;fraca
4;0;0;0;0.0;0.0;0.0;0.0;fraca
21;0;15;1;0.2;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
0;30;0;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.2;fraca
12;30;10;1;0.2;4.143978385008743e-06;0.0016129032258064516;0.2;fraca
1;30;6;0;0.0;0.0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;0.0;0.0;fraca
22;0;5;0;0.0;0.0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;0.0;0.0;fraca
4;0;0;0;0.4;0.0;0.0;0.2;fraca
4;30;0;0;0.0;0.0;0.0;0.0;fraca
19;30;2;0;1.18;0.0;0.0;0.4;fraca
8;30;0;0;0.0;0.0;0.0;0.0;fraca
21;0;4;0;0.0;0.0;0.0;0.0;fraca
12;30;2;0;0.0;0.0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;0.0;0.0;fraca
5;0;0;0;0.2;0.0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;0.0;0.0;fraca
13;30;1;0;0.0;0.0;0.0;0.0;fraca
16;0;2;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
21;0;3;0;0.0;0.0;0.0;0.0;fraca
16;30;1;0;0.0;0.0;0.0;0.0;fraca
11;30;1;0;0.0;0.0;0.0;0.0;fraca
0;30;0;0;2.75;0.0;0.0;1.18;fraca
21;30;3;0;0.0;0.0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;0.0;0.0;fraca
19;30;1;0;0.0;0.0;0.0;0.0;fraca
10;30;3;0;0.0;0.0;0.0;0.0;fraca
16;0;2;0;0.0;0.0;0.0;0.0;fraca
15;30;5;0;0.39;0.0;0.0;0.2;fraca
10;30;0;0;0.0;0.0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;0.0;0.0;fraca
11;30;3;0;0.0;0.0;0.0;0.0;fraca
20;0;2;0;0.0;0.0;0.0;0.4;fraca
7;0;0;0;0.0;0.0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;0.0;0.0;fraca
21;30;1;0;0.0;0.0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
11;30;5;0;0.0;0.0;0.0;0.0;fraca
13;30;0;0;0.0;0.0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;0.0;0.0;fraca
13;0;8;0;0.0;0.0;0.0;0.0;fraca
22;30;0;0;0.0;0.0;0.0;0.0;fraca
0;0;1;0;0.4;0.0;0.0;0.2;fraca
7;30;0;0;0.0;0.0;0.0;0.0;fraca
2;0;0;0;0.4;0.0;0.0;0.4;fraca
7;30;0;0;0.0;0.0;0.0;0.0;fraca
15;0;16;0;0.0;0.0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
4;30;1;0;0.0;0.0;0.0;0.0;fraca
14;0;2;0;0.0;0.0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;0.0;0.0;fraca
22;30;7;0;0.0;0.0;0.0;0.0;fraca
16;0;1;0;0.0;0.0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;0.0;0.0;fraca
23;0;2;0;0.0;0.0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;0.0;0.0;fraca
