tweets;related;rainfall class;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class
20;0;0.0;0.35714285714285715;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
13;0;0.0;0.23214285714285715;0.0;0.0;0
12;0;0.4;0.21428571428571427;0.0;0.014798372179060304;0
25;0;0.0;0.44642857142857145;0.0;0.0;0
12;0;0.0;0.21428571428571427;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0
1;0;0.2;0.017857142857142856;0.0;0.007399186089530152;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
10;0;0.0;0.17857142857142858;0.0;0.0;0
17;0;0.0;0.30357142857142855;0.0;0.0;0
10;0;0.0;0.17857142857142858;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
10;0;0.0;0.17857142857142858;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
12;0;0.0;0.21428571428571427;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
0;0;0.4;0.0;0.0;0.014798372179060304;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
4;0;12.11;0.07142857142857142;0.0;0.4480207177210506;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
12;0;0.0;0.21428571428571427;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
2;0;0.2;0.03571428571428571;0.0;0.007399186089530152;0
9;0;0.0;0.16071428571428573;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
11;0;0.0;0.19642857142857142;0.0;0.0;0
3;0;0.4;0.05357142857142857;0.0;0.014798372179060304;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
16;0;0.0;0.2857142857142857;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.4;0.017857142857142856;0.0;0.014798372179060304;0
0;0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0
12;0;0.0;0.21428571428571427;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;1;0.0;0.03571428571428571;0.5;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
21;0;1.17;0.375;0.0;0.04328523862375138;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
3;0;0.39;0.05357142857142857;0.0;0.014428412874583796;0
7;0;0.0;0.125;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
16;0;0.0;0.2857142857142857;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
4;0;0.2;0.07142857142857142;0.0;0.007399186089530152;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
3;0;0.2;0.05357142857142857;0.0;0.007399186089530152;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
16;0;0.0;0.2857142857142857;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
15;0;0.0;0.26785714285714285;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;1.18;0.0;0.0;0.04365519792822789;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
10;0;0.0;0.17857142857142858;0.0;0.0;0
10;0;0.0;0.17857142857142858;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
15;0;0.0;0.26785714285714285;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
5;0;0.4;0.08928571428571429;0.0;0.014798372179060304;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
0;0;2.95;0.0;0.0;0.10913799482056974;1
6;0;0.0;0.10714285714285714;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
18;0;0.0;0.32142857142857145;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
16;0;0.0;0.2857142857142857;0.0;0.0;0
14;0;0.0;0.25;0.0;0.0;0
4;1;0.0;0.07142857142857142;0.5;0.0;0
9;0;1.18;0.16071428571428573;0.0;0.04365519792822789;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
12;0;0.0;0.21428571428571427;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
11;0;0.0;0.19642857142857142;0.0;0.0;0
14;0;0.0;0.25;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;1.37;0.05357142857142857;0.0;0.050684424713281544;0
30;0;0.0;0.5357142857142857;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
10;0;0.0;0.17857142857142858;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;7.08;0.0;0.0;0.26193118756936734;0
13;0;0.0;0.23214285714285715;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
10;0;0.0;0.17857142857142858;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
14;0;0.2;0.25;0.0;0.007399186089530152;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
20;0;0.0;0.35714285714285715;0.0;0.0;0
3;0;0.6;0.05357142857142857;0.0;0.022197558268590455;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
13;0;0.0;0.23214285714285715;0.0;0.0;0
16;0;0.0;0.2857142857142857;0.0;0.0;0
3;0;0.79;0.05357142857142857;0.0;0.029226785053644098;0
0;0;0.0;0.0;0.0;0.0;0
17;0;0.0;0.30357142857142855;0.0;0.0;0
12;0;0.0;0.21428571428571427;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
18;0;0.0;0.32142857142857145;0.0;0.0;0
11;0;0.0;0.19642857142857142;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
2;0;3.55;0.03571428571428571;0.0;0.13133555308916017;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
16;0;0.0;0.2857142857142857;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
14;0;0.0;0.25;0.0;0.0;0
22;0;0.0;0.39285714285714285;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
8;0;0.0;0.14285714285714285;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
9;0;0.0;0.16071428571428573;0.0;0.0;0
14;0;0.0;0.25;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
6;0;0.0;0.10714285714285714;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
16;0;0.0;0.2857142857142857;0.0;0.0;0
15;0;0.0;0.26785714285714285;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
11;0;0.0;0.19642857142857142;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
13;0;0.0;0.23214285714285715;0.0;0.0;0
13;0;0.0;0.23214285714285715;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
7;0;0.0;0.125;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
4;0;0.0;0.07142857142857142;0.0;0.0;0
10;0;0.0;0.17857142857142858;0.0;0.0;0
20;0;0.0;0.35714285714285715;0.0;0.0;0
29;0;0.0;0.5178571428571429;0.0;0.0;0
12;0;0.0;0.21428571428571427;0.0;0.0;0
5;0;0.0;0.08928571428571429;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
13;0;0.0;0.23214285714285715;0.0;0.0;0
15;0;0.0;0.26785714285714285;0.0;0.0;0
1;0;0.0;0.017857142857142856;0.0;0.0;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
16;0;0.0;0.2857142857142857;0.0;0.0;0
17;0;0.0;0.30357142857142855;0.0;0.0;0
11;0;0.0;0.19642857142857142;0.0;0.0;0
4;0;4.92;0.07142857142857142;0.0;0.18201997780244172;0
2;0;0.0;0.03571428571428571;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.05357142857142857;0.0;0.0;0
0;0;0.2;0.0;0.0;0.007399186089530152;0
9;0;0.0;0.16071428571428573;0.0;0.0;0
