tweets;related;rainfall class;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;1
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0
1;0;2.36;0.04;0.0;0.06880466472303207;1
3;0;0.0;0.12;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.01749271137026239;0
0;0;0.2;0.0;0.0;0.005830903790087464;0
3;0;0.0;0.12;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.28;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;1.57;0.0;0.0;0.0457725947521866;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.98;0.0;0.0;0.028571428571428574;0
1;0;0.0;0.04;0.0;0.0;0
5;0;0.0;0.2;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0
0;0;13.85;0.0;0.0;0.4037900874635569;0
1;0;0.0;0.04;0.0;0.0;0
0;0;1.37;0.0;0.0;0.03994169096209913;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.59;0.04;0.0;0.017201166180758017;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.79;0.08;0.0;0.023032069970845483;0
1;0;0.0;0.04;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.2;0.08;0.0;0.005830903790087464;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.01749271137026239;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.39;0.04;0.0;0.011370262390670556;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.04;0.0;0.005830903790087464;0
2;0;0.0;0.08;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.005830903790087464;0
0;0;0.4;0.0;0.0;0.011661807580174929;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
7;0;2.55;0.28;0.0;0.07434402332361516;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.59;0.04;0.0;0.017201166180758017;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.005830903790087464;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.59;0.08;0.0;0.017201166180758017;0
3;0;0.0;0.12;0.0;0.0;0
2;0;2.56;0.08;0.0;0.07463556851311955;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.005830903790087464;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.6;0.0;0.0;0.01749271137026239;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.79;0.0;0.0;0.023032069970845483;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.59;0.0;0.0;0.017201166180758017;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
7;0;0.4;0.28;0.0;0.011661807580174929;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.12;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.005830903790087464;0
2;0;0.0;0.08;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.005830903790087464;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;1.77;0.0;0.0;0.05160349854227406;0
1;0;0.0;0.04;0.0;0.0;0
2;0;0.0;0.08;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;1.2;0.0;0.0;0.03498542274052478;3
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.011661807580174929;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;1.57;0.04;0.0;0.0457725947521866;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
1;0;0.0;0.04;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
