Sensor;Split;R2 Score;Explained Variance Score;Mesma Classe
1;1;0.5825832367240293;0.6003384594918366;1.0
1;2;0.6240083375559395;0.6257384046453426;1.0
1;3;0.6482852593269046;0.6654660038254284;1.0
1;4;0.5582442866751789;0.56371280536044;1.0
1;5;0.4463910493782386;0.44944079910024626;1.0
1;6;0.6496283281715937;0.649956442599662;1.0
1;7;0.631201832005635;0.6324775018117945;1.0
1;8;0.48191667606170907;0.48657954141419213;1.0
1;9;0.39013209995400544;0.39378626966395225;1.0
1;10;0.4686200705753597;0.4699764728401259;1.0
2;1;0.6018592487386238;0.6053380729397546;0.9731543624161074
2;2;-0.0003932140399018902;0.0009002716219066453;0.9865771812080537
2;3;-0.5253592473191686;-0.32802527768126133;1.0
2;4;0.5985697937555324;0.599116739309447;0.9798657718120806
2;5;0.6988944036859701;0.7010527379907063;0.9865771812080537
2;6;0.659610296709632;0.6632580132824004;0.9865771812080537
2;7;-2.717692744804813;-2.6660699880540695;0.9932885906040269
2;8;-0.4827170191606547;-0.48267592664512904;0.9798657718120806
2;9;-0.003614417892421118;-0.003051102308116782;0.9932885906040269
2;10;-1.155851613234217;-1.1368015923890984;0.9798657718120806
3;1;1.0;1.0;1.0
3;2;1.0;1.0;1.0
3;3;1.0;1.0;1.0
3;4;1.0;1.0;1.0
3;5;1.0;1.0;1.0
3;6;1.0;1.0;1.0
3;7;1.0;1.0;1.0
3;8;1.0;1.0;1.0
3;9;1.0;1.0;1.0
3;10;1.0;1.0;1.0
4;1;0.7756839806675531;0.7764398992838233;1.0
4;2;0.5909788722217161;0.5910569231400136;1.0
4;3;0.4171293803436853;0.4190773736814889;1.0
4;4;0.49356064497629704;0.49582940787936836;1.0
4;5;-0.0025259661115413223;0.017801287552662082;1.0
4;6;0.740202444896606;0.7419981278242654;1.0
4;7;0.7909108384159191;0.7914802086929897;1.0
4;8;-0.0688606110864396;-0.02794265355953285;1.0
4;9;0.3058302969270146;0.3109469483865597;1.0
4;10;0.18859383350254033;0.19705745579643652;1.0
5;1;0.1041401221189413;0.11067307935011528;1.0
5;2;0.10801559267133753;0.10862139621804845;1.0
5;3;0.07042443969524892;0.07536965720281863;1.0
5;4;0.06180281113449071;0.0640186179633182;1.0
5;5;0.19179583103850084;0.2247163220905024;1.0
5;6;0.04657305374525833;0.06212517254790728;1.0
5;7;0.078621634119867;0.0808698204223548;1.0
5;8;0.05350225415509047;0.062219764397859256;1.0
5;9;0.1315351290117831;0.13154512217008663;1.0
5;10;0.12225938318169705;0.12248453423414685;1.0
6;1;0.9328196316078607;0.9357335720590683;0.9932885906040269
6;2;-0.018138346931759974;-0.01383690784422864;0.9865771812080537
6;3;-0.3096115987971171;-0.24687063369217221;1.0
6;4;0.4025632685474583;0.4034310316996692;0.9731543624161074
6;5;0.36365464035632766;0.3679860176474413;0.9798657718120806
6;6;0.21289070543465838;0.21703447746629256;0.9731543624161074
6;7;0.3106733816436983;0.38463919285218506;1.0
6;8;-1.063840972601235;-1.0265147138499167;0.9798657718120806
6;9;-0.6217210536650581;-0.6217209799637402;0.9664429530201343
6;10;0.3378632433200508;0.3401817824992974;0.9798657718120806
7;1;0.3504329100641812;0.35047800076879243;0.9664429530201343
7;2;0.0361559393331784;0.03996078149333271;0.9865771812080537
7;3;-7.040337280234493;-6.791336374472076;0.9865771812080537
7;4;0.43425868506470366;0.4345873835208415;0.9932885906040269
7;5;0.017384323484055608;0.0788168311399392;0.9932885906040269
7;6;0.3377447350040509;0.33990841715065045;0.9731543624161074
7;7;0.037606311690293825;0.04359855397884205;0.9530201342281879
7;8;0.3909345213308205;0.39653702604364127;0.9798657718120806
7;9;0.8074237368134107;0.8077345879548343;0.9865771812080537
7;10;-2.5471757853980233;-2.3857854144365422;0.9731543624161074
8;1;1.0;1.0;1.0
8;2;0.0;0.0;1.0
8;3;1.0;1.0;1.0
8;4;1.0;1.0;1.0
8;5;0.0;0.0;1.0
8;6;1.0;1.0;1.0
8;7;0.0;0.0;1.0
8;8;0.0;0.0;1.0
8;9;-0.006756756756756799;0.0;1.0
8;10;0.0;0.0;1.0
9;1;0.9266114757328704;0.9266492946165322;0.9932885906040269
9;2;0.714737402737772;0.7153949086124731;1.0
9;3;0.7532799518273876;0.753386708111573;1.0
9;4;0.543732144648444;0.5437729046144846;1.0
9;5;0.855137217195063;0.8552225109190676;0.9932885906040269
9;6;0.830169739467834;0.8304186717598874;1.0
9;7;0.7970985083056369;0.797375155407156;0.9932885906040269
9;8;0.8503637608390935;0.8505647342225269;1.0
9;9;0.7278313672970094;0.7282808986993181;0.9798657718120806
9;10;0.7776680713282074;0.7899053844125281;1.0
10;1;0.666916078073008;0.6686421707874117;0.9731543624161074
10;2;-2.6916607371915267;-2.648737360932946;0.9731543624161074
10;3;-4.868611103974453;-4.3367436760399825;0.9932885906040269
10;4;0.25616800089969216;0.26280197820774887;0.959731543624161
10;5;0.4733127682916193;0.4754107969447897;0.9932885906040269
10;6;0.9638691732903047;0.9658307670337458;0.9932885906040269
10;7;-13.301527233478218;-12.66453715219604;0.9664429530201343
10;8;-4.138272160153494;-4.103033225865668;0.9798657718120806
10;9;0.053723612547998956;0.057298635602158865;0.9865771812080537
10;10;0.021783928146571152;0.03190556521170762;0.9798657718120806
11;1;-0.18855145495726;-0.18852323805714755;0.9865771812080537
11;2;0.018650681796713586;0.024835759463412543;0.9865771812080537
11;3;-0.0047103358548374885;-0.0008572007340996723;0.9932885906040269
11;4;0.3026816621478202;0.3044044509419015;0.9932885906040269
