tweets;related;rainfall class;precision;recall;Normalized tweets;Normalized related;Normalized rainfall class;Normalized precision;Normalized recall;Next batch rainfall class
1;0;0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.008173273395995096;0.0;0.0;0
12;0;0.0;0.0;0.0;0.5217391304347826;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;5.49;0.0;0.0;0.0;0.0;0.2243563547200654;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.016346546791990192;0.0;0.0;0
1;0;0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0
3;0;0.0;0.0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
