hour;minute;tweets;related;rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
7;30;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
16;0;2;0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
20;30;1;0;0.0;0.0;fraca
6;30;0;0;0.99;1.97;fraca
16;30;1;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
17;0;0;0;0.0;0.0;fraca
23;0;20;0;0.0;0.0;fraca
13;30;2;0;0.2;0.2;fraca
6;0;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
9;0;4;0;0.0;0.0;fraca
15;30;0;0;0.0;0.0;fraca
0;0;0;0;0.0;0.0;fraca
22;30;2;0;0.0;0.4;fraca
1;30;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
12;30;2;0;0.0;0.0;fraca
1;30;3;0;0.0;0.0;fraca
0;0;1;0;0.0;0.0;fraca
10;30;3;0;0.0;0.0;fraca
12;30;0;0;0.0;0.0;fraca
20;30;1;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
8;30;0;0;0.0;0.0;fraca
9;30;1;0;0.0;0.0;fraca
10;0;5;0;0.0;0.0;fraca
7;0;1;0;0.0;0.0;fraca
0;30;2;0;0.0;0.0;fraca
20;0;3;0;0.59;0.0;fraca
20;0;1;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;fraca
15;30;0;0;0.0;0.0;fraca
0;0;0;0;0.0;0.2;fraca
22;30;1;0;0.0;0.0;fraca
22;0;0;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
15;0;1;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;fraca
3;30;0;0;0.0;0.2;fraca
7;0;2;0;0.0;0.0;fraca
18;0;1;0;0.0;0.0;fraca
17;30;1;0;0.0;0.0;fraca
17;30;3;0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;fraca
5;30;1;0;0.0;0.0;fraca
22;0;3;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
22;0;0;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
0;30;3;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
12;30;0;0;0.2;0.0;fraca
0;0;0;0;0.0;0.0;fraca
23;0;1;0;0.0;0.2;fraca
18;30;0;0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;fraca
2;0;0;0;0.0;0.6;fraca
22;0;1;0;3.34;1.58;fraca
5;30;0;0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;fraca
18;0;1;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;fraca
17;0;0;0;0.0;0.0;fraca
8;30;0;0;0.2;0.2;fraca
7;30;0;0;0.0;0.0;fraca
21;0;1;0;0.2;0.2;fraca
17;0;2;0;0.0;1.97;fraca
23;0;1;0;0.4;0.0;fraca
16;0;1;0;0.0;0.0;fraca
3;0;0;0;1.77;0.79;fraca
11;30;0;0;0.0;0.0;fraca
5;30;1;0;0.0;0.0;fraca
11;30;2;0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;fraca
21;30;2;0;0.0;0.0;fraca
7;0;6;0;0.0;0.0;fraca
16;0;5;0;0.0;0.0;fraca
4;0;0;0;0.39;0.98;fraca
21;0;3;0;1.57;1.17;fraca
14;30;1;0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;fraca
15;0;2;0;0.0;0.0;fraca
0;30;0;0;0.2;0.0;fraca
21;30;2;0;1.17;0.6;fraca
4;0;0;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
7;0;1;0;0.0;0.0;fraca
0;0;0;0;0.2;0.0;fraca
5;0;0;0;0.0;0.0;fraca
22;30;0;0;0.0;0.0;fraca
2;30;0;0;0.6;0.0;fraca
12;30;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;fraca
23;0;0;0;0.0;0.0;fraca
11;30;2;0;0.2;0.0;fraca
11;30;3;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
22;30;17;0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;fraca
2;30;4;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;fraca
23;0;7;0;0.0;0.0;fraca
13;0;0;0;0.2;0.4;fraca
10;30;0;0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
8;30;1;0;0.0;0.0;fraca
21;30;0;0;0.0;0.0;fraca
15;30;2;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
2;0;1;0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;fraca
22;0;1;0;0.0;0.0;fraca
8;30;2;0;0.0;0.0;fraca
13;30;1;0;0.0;0.0;fraca
17;30;1;0;0.0;0.0;fraca
23;30;0;0;0.0;0.0;fraca
7;0;0;0;0.0;0.2;fraca
11;30;0;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
23;30;1;0;0.2;0.2;fraca
10;30;0;0;0.0;0.0;fraca
21;0;0;0;0.0;0.0;fraca
8;0;0;0;0.4;0.2;fraca
21;0;4;0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;fraca
2;0;3;0;0.0;0.0;fraca
23;30;0;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
22;30;2;0;0.0;0.0;fraca
23;0;6;0;0.0;0.0;fraca
11;0;0;0;0.79;0.2;fraca
3;0;0;0;0.0;0.0;fraca
21;30;2;0;0.0;0.0;fraca
21;0;1;0;0.0;0.0;fraca
21;0;2;0;0.0;0.0;fraca
17;0;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
8;30;0;0;0.0;0.0;fraca
11;30;1;0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;fraca
15;0;0;0;0.0;0.0;fraca
23;0;2;0;0.0;0.0;fraca
11;0;2;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
22;0;1;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
12;30;1;0;0.0;0.0;fraca
17;0;1;0;0.0;0.0;fraca
16;0;1;0;0.0;0.0;fraca
18;30;1;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
23;0;0;0;0.4;0.0;fraca
1;0;3;0;1.97;0.0;fraca
11;30;1;0;0.0;0.0;fraca
0;0;0;0;0.6;0.2;fraca
10;30;0;0;0.0;0.0;fraca
22;0;2;0;0.0;0.0;fraca
10;0;2;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
18;0;0;0;0.2;0.2;fraca
17;30;0;0;9.44;0.2;fraca
23;0;8;0;0.0;0.0;fraca
16;0;2;0;0.0;0.0;fraca
18;0;0;0;0.0;0.0;fraca
13;30;0;0;0.0;0.0;fraca
7;30;7;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
19;30;1;0;0.0;0.0;fraca
19;0;0;0;0.0;0.0;fraca
21;30;1;0;0.0;0.0;fraca
5;30;0;0;0.4;0.79;fraca
11;0;0;0;0.0;0.0;fraca
8;0;1;0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;fraca
13;30;1;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
12;30;2;0;0.0;0.0;fraca
20;0;2;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
16;30;0;0;1.58;0.2;fraca
23;0;3;0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;fraca
13;0;3;0;0.0;0.0;fraca
13;0;1;0;0.4;0.2;fraca
15;0;4;0;0.0;0.0;fraca
10;0;2;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
23;30;15;0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;fraca
23;30;3;0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;fraca
10;30;1;0;0.0;0.0;fraca
11;30;0;0;0.0;0.0;fraca
21;30;0;0;0.0;0.0;fraca
18;0;0;0;0.0;0.0;fraca
14;30;1;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
19;30;0;0;0.0;0.0;fraca
21;0;2;0;0.0;0.0;fraca
20;0;2;0;0.0;0.0;fraca
19;0;2;0;0.0;0.0;fraca
0;0;0;0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;fraca
2;30;1;0;0.0;0.0;fraca
13;30;0;0;0.0;0.0;fraca
13;0;2;0;0.0;0.0;fraca
15;0;0;0;0.0;0.0;fraca
22;0;0;0;0.0;0.0;fraca
20;0;0;0;0.0;0.0;fraca
11;30;4;0;0.2;0.0;fraca
4;0;0;0;0.0;0.0;fraca
14;30;0;0;0.2;0.4;fraca
15;0;1;0;0.0;0.0;fraca
8;30;2;0;0.0;0.0;fraca
17;30;2;0;0.2;0.0;fraca
6;0;0;0;0.0;0.0;fraca
6;30;1;0;0.0;0.0;fraca
23;30;1;0;0.0;1.57;fraca
20;30;1;0;0.0;0.0;fraca
12;0;1;0;0.0;0.2;fraca
11;0;0;0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;fraca
17;0;1;0;3.55;9.44;moderada
6;0;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
14;30;2;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
18;30;1;0;0.0;0.0;fraca
8;30;1;0;0.0;0.0;fraca
17;30;0;0;1.97;0.2;fraca
20;30;5;0;0.0;0.0;fraca
21;0;0;0;0.0;0.0;fraca
12;30;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
23;30;0;0;0.0;0.0;fraca
19;0;1;0;0.0;0.0;fraca
8;30;0;0;0.0;0.0;fraca
14;30;1;0;0.0;0.0;fraca
17;0;1;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
18;30;0;0;0.79;0.0;fraca
14;0;1;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;fraca
19;30;0;0;0.0;0.0;fraca
20;0;0;0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;fraca
16;0;1;0;0.0;1.58;fraca
15;30;1;0;0.0;0.0;fraca
11;30;0;0;0.0;0.0;fraca
6;30;0;0;0.59;0.0;fraca
15;30;2;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
12;0;1;0;0.0;0.0;fraca
3;0;0;0;0.0;0.2;fraca
3;0;0;0;0.0;0.0;fraca
20;30;3;0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;fraca
2;30;1;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
16;30;1;0;0.0;0.0;fraca
1;0;2;0;0.2;0.0;fraca
12;0;2;0;0.0;0.0;fraca
16;30;3;0;0.0;0.0;fraca
16;0;3;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
20;30;0;0;7.49;0.98;fraca
1;0;2;0;0.0;0.0;fraca
13;0;1;0;0.0;0.2;fraca
8;0;1;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
10;30;2;0;1.38;0.2;fraca
16;0;0;0;0.0;0.0;fraca
21;30;3;0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
15;0;0;0;0.0;0.0;fraca
16;0;3;0;0.0;0.0;fraca
12;30;1;0;0.0;0.0;fraca
15;0;1;0;0.0;0.0;fraca
23;0;0;0;0.0;0.0;fraca
8;30;0;0;0.0;0.0;fraca
20;30;3;0;0.0;0.0;fraca
4;0;0;0;0.2;0.59;fraca
12;0;0;0;0.0;0.0;fraca
0;0;0;0;0.2;0.0;fraca
2;0;0;0;0.0;0.0;fraca
9;0;3;0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
21;30;3;0;0.0;0.0;fraca
19;30;1;0;0.0;0.0;fraca
10;0;1;0;0.98;0.4;fraca
22;30;0;0;0.0;0.0;fraca
10;30;1;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;fraca
19;0;0;0;0.0;3.34;moderada
20;30;1;0;0.0;0.0;fraca
5;30;0;0;1.18;0.4;fraca
2;30;1;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
1;30;1;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
8;0;4;0;0.0;0.0;fraca
20;0;2;0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;fraca
9;30;2;0;0.0;0.0;fraca
3;0;2;0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;fraca
13;30;0;0;0.0;0.0;fraca
0;30;4;0;0.0;0.0;fraca
10;0;1;0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
4;30;0;0;0.2;0.0;fraca
14;0;1;0;0.2;2.95;moderada
1;0;0;0;0.0;0.0;fraca
21;0;1;0;0.0;0.0;fraca
11;0;2;0;0.98;0.2;fraca
20;0;0;0;0.0;0.0;fraca
8;0;11;0;0.0;0.0;fraca
10;0;1;0;0.2;0.0;fraca
4;30;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
20;30;1;0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;fraca
11;30;2;0;0.0;0.0;fraca
15;0;1;0;0.4;0.0;fraca
21;30;0;0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;fraca
18;0;3;0;0.0;0.0;fraca
23;30;1;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
11;0;2;0;0.0;0.0;fraca
18;0;0;0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;fraca
21;30;1;0;0.0;0.0;fraca
15;30;2;0;0.0;0.4;fraca
3;0;0;0;0.0;0.0;fraca
10;30;1;0;0.0;0.0;fraca
22;0;1;0;0.0;0.2;fraca
5;30;4;0;0.0;0.0;fraca
12;30;1;0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;fraca
1;30;1;0;0.0;0.0;fraca
0;0;0;0;0.0;0.0;fraca
17;0;1;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
7;0;1;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
2;0;2;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
11;30;1;0;0.0;0.0;fraca
19;0;1;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;fraca
0;0;4;0;0.0;0.0;fraca
0;0;1;0;0.0;0.0;fraca
23;30;1;0;0.0;0.2;fraca
2;30;3;0;0.0;0.0;fraca
18;0;1;0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
18;30;1;0;0.2;0.0;fraca
13;30;0;0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;fraca
7;30;2;0;0.0;0.0;fraca
9;30;0;0;0.0;0.2;fraca
21;30;1;0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
21;30;1;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
15;0;2;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;fraca
21;30;1;0;0.0;0.0;fraca
13;30;1;0;0.4;0.2;fraca
12;0;1;0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;fraca
8;0;2;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
10;30;3;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
19;30;2;0;0.0;0.0;fraca
10;0;2;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
22;0;0;0;0.0;0.0;fraca
2;0;2;0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;fraca
19;0;1;0;0.0;0.2;fraca
8;30;3;0;0.0;0.0;fraca
9;0;1;0;0.0;0.0;fraca
9;30;2;0;0.0;0.0;fraca
7;30;1;0;0.0;0.0;fraca
12;30;1;0;0.0;0.4;fraca
15;30;4;0;0.0;0.0;fraca
12;30;0;0;0.0;0.0;fraca
14;30;1;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;fraca
22;30;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
11;0;2;0;0.0;0.0;fraca
1;30;1;0;0.59;0.0;fraca
19;30;1;0;0.0;0.0;fraca
12;0;2;0;0.0;0.0;fraca
1;0;1;0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
22;30;1;0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
13;0;2;0;0.0;0.0;fraca
16;30;3;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
20;0;3;0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;fraca
16;30;1;0;0.0;3.55;moderada
19;30;1;0;0.0;0.0;fraca
20;30;2;0;0.0;0.0;fraca
1;30;1;0;0.0;0.0;fraca
15;0;2;0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;fraca
14;30;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
3;0;0;0;4.34;2.95;moderada
6;30;0;0;0.0;0.0;fraca
3;0;1;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
1;0;1;0;0.0;0.0;fraca
23;30;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
21;0;0;0;0.0;0.0;fraca
7;0;3;0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
4;0;1;0;0.0;0.0;fraca
0;0;0;0;0.0;0.0;fraca
1;30;1;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
12;0;1;0;0.0;0.0;fraca
9;30;1;0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
19;0;5;0;0.0;0.0;fraca
9;30;0;0;0.2;0.0;fraca
13;30;0;0;0.0;0.0;fraca
14;30;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
21;0;3;0;0.0;0.0;fraca
17;0;0;0;0.0;0.0;fraca
1;0;1;0;0.0;0.0;fraca
19;30;3;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
21;0;2;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
7;30;1;0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;fraca
19;30;2;0;3.34;0.98;fraca
18;0;1;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
18;30;2;0;0.0;0.0;fraca
10;30;1;0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;fraca
23;0;2;0;0.0;0.0;fraca
14;30;1;0;0.0;0.0;fraca
23;30;0;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;fraca
20;30;1;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
18;30;3;0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
23;0;0;0;0.0;0.0;fraca
5;0;1;0;0.0;0.0;fraca
19;30;3;0;0.0;0.0;fraca
0;0;6;0;0.0;0.0;fraca
15;0;0;0;0.0;0.0;fraca
11;0;2;0;0.0;0.0;fraca
5;30;1;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
18;30;1;0;0.2;0.0;fraca
1;30;0;0;0.6;0.6;fraca
18;0;2;0;0.2;0.79;fraca
13;0;1;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
12;30;3;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
1;30;5;0;0.0;0.0;fraca
19;30;3;0;0.0;0.0;fraca
18;0;1;0;0.0;0.0;fraca
0;0;0;0;0.0;0.0;fraca
14;30;0;0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
5;0;0;0;2.95;1.18;fraca
21;30;1;0;0.0;0.0;fraca
10;0;1;0;0.0;1.38;fraca
5;0;0;0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;fraca
14;30;1;0;0.0;0.0;fraca
23;0;1;0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;fraca
13;30;1;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
21;0;0;0;0.0;0.0;fraca
18;30;1;0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;fraca
16;0;1;0;0.0;0.0;fraca
0;0;2;0;0.0;0.0;fraca
22;30;2;0;0.0;0.0;fraca
15;30;0;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
6;0;1;0;0.0;0.0;fraca
14;30;2;0;2.95;0.4;fraca
6;30;0;0;0.0;0.0;fraca
19;0;0;0;0.0;0.0;fraca
23;0;5;0;0.0;0.0;fraca
4;30;2;0;0.0;0.2;fraca
7;30;3;0;0.0;0.0;fraca
11;30;0;0;0.0;0.0;fraca
21;30;1;0;0.0;0.0;fraca
