hour;minute;tweets;related;rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
12;30;0;0;0.0;0.0;fraca
15;30;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
14;30;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
17;30;1;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;fraca
12;30;0;0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;fraca
2;0;1;0;0.0;0.0;fraca
9;30;1;0;0.0;0.0;fraca
4;0;0;0;0.2;5.89;moderada
17;30;1;0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;fraca
23;30;0;0;0.2;0.2;fraca
0;30;1;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
21;30;2;0;0.0;0.0;fraca
15;0;0;0;0.0;0.0;fraca
1;0;4;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
22;0;0;0;0.6;0.79;fraca
13;30;0;0;0.0;0.0;fraca
2;0;1;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
23;0;0;0;0.0;0.0;fraca
8;30;0;0;0.0;0.2;fraca
22;0;1;0;0.0;0.0;fraca
6;30;0;0;0.2;0.0;fraca
15;0;0;0;0.0;0.0;fraca
23;30;0;0;0.4;0.2;fraca
9;30;0;0;0.0;0.0;fraca
12;30;0;0;0.0;0.0;fraca
18;0;2;0;4.11;2.75;moderada
4;0;0;0;0.0;0.0;fraca
2;0;0;0;0.2;0.2;fraca
23;0;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
6;0;0;0;0.0;0.2;fraca
11;30;0;0;0.0;0.0;fraca
5;30;0;0;0.79;0.0;fraca
22;30;0;0;0.79;0.4;fraca
12;0;0;0;0.0;0.0;fraca
21;0;1;0;0.0;0.0;fraca
17;0;0;0;0.0;1.77;fraca
13;30;1;0;0.0;0.0;fraca
8;30;0;0;0.59;0.0;fraca
8;30;0;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
15;30;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
19;0;0;0;0.0;0.0;fraca
19;0;0;0;0.2;0.2;fraca
19;0;1;0;0.0;5.12;moderada
16;0;0;0;0.2;0.0;fraca
8;30;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;fraca
22;30;0;0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;fraca
18;0;0;0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;fraca
19;30;0;0;0.2;0.0;fraca
23;30;0;0;0.4;0.6;fraca
13;0;0;0;0.0;0.0;fraca
11;30;0;0;0.0;0.0;fraca
12;30;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
17;0;0;0;0.0;0.0;fraca
22;0;1;0;0.0;0.2;fraca
4;0;0;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
13;0;0;0;0.59;0.0;fraca
10;30;0;0;0.0;0.0;fraca
17;0;0;0;0.0;0.0;fraca
12;30;0;0;0.0;0.0;fraca
23;0;0;0;0.0;0.0;fraca
21;0;0;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;fraca
22;0;0;0;0.0;0.0;fraca
13;30;0;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;fraca
21;0;0;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
21;30;5;0;0.0;0.0;fraca
7;0;0;0;0.0;0.0;fraca
15;30;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
23;0;0;0;0.4;0.6;fraca
6;30;0;0;0.0;0.0;fraca
21;30;0;0;0.0;0.0;fraca
9;0;0;0;0.0;0.0;fraca
15;30;1;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
0;30;1;0;0.0;0.0;fraca
7;30;0;0;0.0;0.0;fraca
19;0;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;fraca
23;30;5;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
7;30;2;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
22;0;0;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
20;30;0;0;0.2;0.0;fraca
11;0;0;0;0.39;0.0;fraca
11;30;0;0;0.0;0.0;fraca
11;30;0;0;0.0;0.0;fraca
17;0;0;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
19;0;1;0;0.0;0.0;fraca
19;0;0;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
22;0;0;0;0.0;0.4;fraca
10;0;0;0;0.0;0.0;fraca
19;0;0;0;0.0;0.0;fraca
20;30;3;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
12;30;0;0;0.2;0.0;fraca
18;0;0;0;0.0;0.0;fraca
19;0;0;0;0.0;0.0;fraca
20;0;0;0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
15;30;2;0;0.0;0.2;fraca
19;30;0;0;0.0;0.0;fraca
23;0;0;0;0.0;0.0;fraca
11;30;1;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
14;30;0;0;0.0;0.0;fraca
11;30;0;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
14;30;0;0;0.0;0.0;fraca
13;30;0;0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;fraca
23;30;0;0;0.0;0.0;fraca
15;0;0;0;0.0;0.0;fraca
18;0;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
18;0;0;0;0.0;0.2;fraca
11;30;0;0;0.0;0.0;fraca
11;0;0;0;0.0;0.0;fraca
4;0;0;0;3.74;1.18;fraca
15;0;0;0;0.0;0.0;fraca
20;0;0;0;0.0;0.4;fraca
4;30;0;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
20;30;0;0;0.4;0.0;fraca
20;0;1;0;0.0;0.0;fraca
12;30;0;0;0.0;0.0;fraca
20;0;0;0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;fraca
4;0;0;0;0.2;0.0;fraca
16;0;0;0;0.0;0.0;fraca
21;30;0;0;1.37;0.6;fraca
6;0;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
13;30;1;0;0.0;0.0;fraca
20;0;1;0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;fraca
19;30;0;0;0.0;0.0;fraca
23;0;1;0;5.49;1.57;fraca
11;30;0;0;0.0;0.0;fraca
23;0;1;0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;fraca
19;30;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
6;30;0;0;0.2;0.0;fraca
10;30;0;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
11;30;1;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
22;30;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;fraca
20;0;0;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;fraca
8;0;0;0;0.0;0.0;fraca
13;30;0;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
21;0;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
19;0;0;0;0.2;12.21;moderada
15;0;0;0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;fraca
15;0;1;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
0;0;0;0;4.9;0.4;fraca
14;0;1;0;0.0;0.0;fraca
10;30;0;0;0.0;0.0;fraca
10;30;0;0;0.98;0.2;fraca
13;0;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;fraca
11;30;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
17;0;0;0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;fraca
13;30;0;0;0.0;0.0;fraca
19;0;0;0;0.0;0.0;fraca
23;30;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
1;0;0;0;0.0;0.0;fraca
13;30;5;0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;fraca
12;0;0;0;0.0;0.0;fraca
22;30;5;0;0.2;0.0;fraca
19;30;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
6;0;0;0;1.57;0.4;fraca
13;0;0;0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;fraca
13;0;0;0;0.0;0.0;fraca
3;0;0;0;9.44;13.19;forte
9;0;0;0;0.0;0.0;fraca
0;30;0;0;0.0;0.0;fraca
22;30;0;0;0.0;0.4;fraca
16;30;0;0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;fraca
14;0;0;0;0.4;0.2;fraca
20;30;0;0;0.2;0.0;fraca
15;0;3;0;0.2;0.0;fraca
13;30;1;0;0.0;0.0;fraca
18;30;0;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
10;0;0;0;0.98;0.79;fraca
10;30;0;0;0.0;0.2;fraca
3;0;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
19;30;1;1;12.21;8.46;moderada
6;30;0;0;0.0;0.0;fraca
4;0;0;0;0.0;0.0;fraca
10;0;0;0;0.0;0.0;fraca
6;0;0;0;0.2;0.0;fraca
5;0;0;0;6.49;0.79;fraca
18;30;1;0;0.0;0.0;fraca
22;0;0;0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;fraca
23;30;3;0;0.0;0.0;fraca
1;30;0;0;0.0;0.0;fraca
22;0;0;0;6.48;5.69;moderada
14;30;0;0;0.0;0.0;fraca
9;30;0;0;0.0;0.0;fraca
0;0;0;0;0.0;0.0;fraca
22;30;1;0;0.0;0.0;fraca
18;0;0;0;0.0;0.0;fraca
21;0;0;0;0.0;0.0;fraca
16;30;0;0;0.0;0.0;fraca
17;30;0;0;0.0;0.0;fraca
20;0;0;0;3.73;0.59;fraca
0;30;0;0;0.0;0.0;fraca
22;30;0;0;5.69;5.49;moderada
20;30;0;0;0.0;0.0;fraca
14;0;0;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
20;0;0;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
