hour;minute;tweets;related;rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
12;30;3;0;0.0;0.0;fraca
15;30;12;0;0.0;0.0;fraca
8;0;13;0;0.0;0.0;fraca
14;30;12;0;0.0;0.0;fraca
6;30;0;0;0.0;0.0;fraca
17;30;6;0;0.0;0.0;fraca
12;0;4;0;0.0;0.0;fraca
13;0;7;0;0.0;0.0;fraca
10;30;6;0;0.0;0.0;fraca
17;30;7;0;0.0;0.0;fraca
12;30;3;0;0.0;0.0;fraca
10;30;12;0;0.0;0.0;fraca
8;0;8;0;0.0;0.0;fraca
1;0;3;0;0.0;0.0;fraca
2;0;2;0;0.0;0.0;fraca
9;30;3;0;0.0;0.0;fraca
4;0;0;0;0.2;0.0;fraca
17;30;2;0;0.0;0.0;fraca
20;30;3;0;0.0;0.0;fraca
23;30;0;0;0.2;0.0;fraca
0;30;2;0;0.0;0.0;fraca
5;0;1;0;0.0;0.0;fraca
6;30;1;0;0.0;0.0;fraca
10;30;1;0;0.0;0.0;fraca
8;0;2;0;0.0;0.0;fraca
21;30;21;0;0.0;0.0;fraca
15;0;21;0;0.0;0.0;fraca
1;0;22;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
14;0;18;0;0.0;0.0;fraca
5;30;1;0;0.0;0.0;fraca
5;0;2;0;0.0;0.0;fraca
22;0;5;0;4.13;1.77;fraca
13;30;6;0;0.0;0.0;fraca
2;0;2;0;0.0;0.0;fraca
16;0;2;0;0.0;0.0;fraca
23;0;2;0;0.0;0.0;fraca
8;30;5;1;0.0;0.0;fraca
22;0;10;0;0.0;0.0;fraca
6;30;0;0;0.4;0.0;fraca
15;0;10;0;0.0;0.0;fraca
23;30;1;0;0.0;0.4;fraca
9;30;11;0;0.0;0.0;fraca
12;30;9;0;0.0;0.0;fraca
18;0;6;0;0.2;0.59;fraca
4;0;0;0;0.0;0.0;fraca
2;0;1;0;0.4;1.37;fraca
23;0;9;0;1.18;0.0;fraca
6;30;6;0;0.0;0.0;fraca
7;0;2;0;0.0;0.0;fraca
9;0;5;0;0.0;0.0;fraca
6;0;0;0;0.0;0.0;fraca
11;30;8;0;0.0;0.0;fraca
5;30;6;0;1.38;0.39;fraca
22;30;3;0;1.77;2.35;fraca
12;0;14;0;0.0;0.0;fraca
21;0;14;0;0.0;0.0;fraca
17;0;4;0;4.92;0.0;fraca
13;30;5;0;0.0;0.0;fraca
8;30;1;0;0.0;0.2;fraca
8;30;5;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
15;30;7;0;0.0;0.0;fraca
8;0;3;0;0.0;0.0;fraca
19;0;11;0;0.0;0.0;fraca
19;0;5;0;0.0;0.0;fraca
19;0;0;0;9.64;3.54;moderada
16;0;5;0;0.0;0.4;fraca
8;30;0;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
18;30;5;0;0.0;0.0;fraca
11;0;5;0;0.0;0.0;fraca
2;0;9;0;0.0;0.0;fraca
6;0;2;0;0.0;0.0;fraca
22;30;3;0;0.0;0.0;fraca
16;30;0;0;0.4;0.0;fraca
17;30;21;0;0.0;0.0;fraca
18;0;10;0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;fraca
2;30;0;0;0.0;0.0;fraca
13;0;8;0;0.0;0.0;fraca
19;30;2;0;0.0;0.0;fraca
23;30;0;0;0.0;0.0;fraca
13;0;12;0;0.0;0.0;fraca
11;30;10;0;0.0;0.0;fraca
12;30;10;0;0.0;0.0;fraca
5;0;1;0;0.0;0.0;fraca
2;0;0;0;0.0;0.0;fraca
17;0;3;0;0.0;0.0;fraca
22;0;18;1;0.0;0.2;fraca
4;0;4;0;0.2;0.0;fraca
16;0;17;1;0.0;0.2;fraca
13;0;6;0;0.0;0.0;fraca
10;30;4;0;0.0;0.0;fraca
17;0;6;0;0.0;0.0;fraca
12;30;3;0;0.0;0.0;fraca
23;0;0;0;0.0;0.0;fraca
21;0;13;0;0.0;0.0;fraca
14;0;10;0;0.0;0.0;fraca
7;0;1;0;0.0;0.0;fraca
22;0;9;0;0.0;0.0;fraca
13;30;6;0;0.0;0.0;fraca
4;0;7;0;0.0;0.0;fraca
10;30;1;0;0.0;0.0;fraca
21;0;5;0;0.0;0.0;fraca
12;0;7;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
15;30;7;0;0.0;0.0;fraca
9;0;4;0;0.0;0.0;fraca
12;0;14;0;0.0;0.0;fraca
21;30;7;0;0.0;0.0;fraca
7;0;3;0;0.0;0.0;fraca
15;30;19;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
10;0;4;0;0.0;0.0;fraca
23;0;0;0;2.35;1.19;fraca
6;30;2;0;0.0;0.0;fraca
21;30;27;0;0.0;0.0;fraca
9;0;8;0;0.0;0.0;fraca
15;30;2;0;0.0;0.0;fraca
6;30;2;0;0.0;0.0;fraca
11;0;3;0;0.0;0.0;fraca
0;30;3;0;0.0;0.0;fraca
7;30;4;0;0.0;0.0;fraca
19;0;13;0;0.0;0.0;fraca
11;0;15;0;0.0;0.0;fraca
10;30;4;0;0.0;0.0;fraca
23;30;3;0;0.0;0.0;fraca
1;30;3;0;0.0;0.0;fraca
5;30;0;0;0.0;0.0;fraca
7;30;2;0;0.0;0.0;fraca
5;0;0;0;0.0;0.0;fraca
22;0;7;0;0.0;0.0;fraca
3;30;0;0;0.0;0.0;fraca
20;30;0;0;0.0;0.0;fraca
11;0;4;0;0.0;0.0;fraca
11;30;2;0;0.0;0.0;fraca
11;30;2;0;0.0;0.0;fraca
17;0;7;0;0.0;0.0;fraca
4;30;0;0;0.0;0.0;fraca
19;0;11;0;0.0;0.0;fraca
19;0;8;0;0.0;0.0;fraca
10;0;8;0;0.0;0.0;fraca
13;0;1;0;0.0;0.0;fraca
14;0;7;0;0.0;0.0;fraca
22;0;0;0;0.99;0.4;fraca
10;0;2;0;0.0;0.0;fraca
19;0;7;0;0.0;0.0;fraca
20;30;23;0;0.0;0.0;fraca
12;0;7;0;0.0;0.0;fraca
12;30;21;0;0.0;0.0;fraca
18;0;12;0;0.0;0.0;fraca
19;0;1;0;0.0;0.0;fraca
20;0;31;0;0.0;0.0;fraca
6;0;1;0;0.0;0.0;fraca
16;0;0;0;0.0;0.0;fraca
16;0;6;0;0.0;0.0;fraca
15;30;9;0;0.0;0.0;fraca
19;30;3;0;0.0;0.0;fraca
23;0;3;0;0.0;0.0;fraca
11;30;2;0;0.0;0.0;fraca
3;0;0;0;0.0;0.0;fraca
14;30;5;0;0.0;0.0;fraca
11;30;3;0;0.0;0.0;fraca
12;0;34;0;0.0;0.0;fraca
14;30;18;0;0.0;0.0;fraca
13;30;7;0;0.0;0.0;fraca
17;30;5;0;0.0;0.0;fraca
23;30;6;0;0.0;0.0;fraca
15;0;11;0;0.0;0.0;fraca
18;0;6;0;0.0;0.0;fraca
11;0;1;0;0.0;0.0;fraca
